national_id_no,full_name,gender,date_of_birth,address,id_issue_date,id_status,linked_beneficiary_id,gender_clean,date_of_birth_clean,dob_parse_failed,id_issue_date_clean,issue_date_parse_failed,address_missing,id_status_missing,no_linked_beneficiary,data_quality_flags
31491-7022819-8,Kenneth  Hayes,Male,15-12-1940,"9332 Maria Parkways Apt. 921, Peshawar, Khyber Pakhtunkhwa",2012-06-17,Active,BEN-002586,Male,1940-12-15,False,2012-06-17,False,False,False,False,
82578-6063590-7,Todd Kramer,Male,1998-05-24,"12942 Andrew Expressway Apt. 698, Hyderabad, Sindh",2019-06-17,Active,BEN-003633,Male,1998-05-24,False,2019-06-17,False,False,False,False,
19069-5726894-0,Brenda Fowler MD,Female,1950-12-17,"Punjab, Lahore, 9391 Silva Roads",2023-04-12,Active,BEN-000120,Female,1950-12-17,False,2023-04-12,False,False,False,False,
30894-4070550-2,Nicole Hubbard  ,Female,1966-01-15,"9267 Allen Forges, Gwadar",2013-10-18,Active,BEN-004627,Female,1966-01-15,False,2013-10-18,False,False,False,False,
10152-2731992-0,Michael lambert,Male,1951-08-31,"Khyber Pakhtunkhwa, Mardan, 79709 Edwards Cliffs",2015-11-15,Active,BEN-001127,Male,1951-08-31,False,2015-11-15,False,False,False,False,
72374-2987574-8,KatherineN eal MD,Female,2005-10-03,"833 Oscar Crescent Suite 255, Sialkot",2018-03-24,Active,BEN-002253,Female,2005-10-03,False,2018-03-24,False,False,False,False,
34998-7647424-6,Sandra Evans,Female,1955-01-09,"10388 Warren Wells Apt. 408, Sialkot, Punjab",2014-04-07,Active,BEN-001011,Female,1955-01-09,False,2014-04-07,False,False,False,False,
14185-2482196-0,Ashley Allen,Female,2005-11-21,"Punjab, Shannonmouth, 41808 Harris Lock Apt. 857",2012-11-04,Active,,Female,2005-11-21,False,2012-11-04,False,False,False,True,
76228-6099772-2,Paul Jackson,Male,1964-04-08,"Punjab, Gujranwala, 2525 Mark Mills",2015-05-30,Active,BEN-001652,Male,1964-04-08,False,2015-05-30,False,False,False,False,
41236-1449458-8,Courtney Lewis,Female,1986-07-25,"016 Stewart Wall, Mardan, Khyber Pakhtunkhwa",2017-05-02,Expired,BEN-003246,Female,1986-07-25,False,2017-05-02,False,False,False,False,
28104-3716568-8,Melissa Tucker,Female,1953-12-08,"68566 Young Rd Suite 705, Sukkur",2013-08-21,Active,BEN-003030,Female,1953-12-08,False,2013-08-21,False,False,False,False,
64229-9113228-5,Linda Fisher,Female,1951-03-20,"Punjab, Olsenport, 30523 Horton Square Apt. 927",2017-03-13,Active,,Female,1951-03-20,False,2017-03-13,False,False,False,True,
20193-3284564-4,Adam Shafer,Male,2000-10-09,"183 Smith Vista Apt. 880, Multan",2025-01-23,Active,BEN-002262,Male,2000-10-09,False,2025-01-23,False,False,False,False,
06826-6113413-4,Donna Smith,Female,29-08-1995,"Punjab, Lahore, 76969 Blake Drive",2013-01-18,Active,BEN-000823,Female,1995-08-29,False,2013-01-18,False,False,False,False,
16835-8279112-5,Sharon RodrigUez,Female,1952-05-17,"Sindh, Larkana, 03070 Marshall Divide Suite 160",2017-10-25,Active,BEN-004560,Female,1952-05-17,False,2017-10-25,False,False,False,False,
45901-9574805-4,Holly Lewis,Female,1965-01-29,"Sindh, Larkana, 6754 Christopher Road",2012-06-08,Active,BEN-003243,Female,1965-01-29,False,2012-06-08,False,False,False,False,
53055-5752869-1,Diane Nicholson,Female,1961-05-07,"Khyber Pakhtunkhwa, Abbottabad, 720 Sparks Camp",2013-11-09,Active,BEN-001930,Female,1961-05-07,False,2013-11-09,False,False,False,False,
90447-2473974-3,  Mr. Anthony Miller II,Male,1978-09-08,"65541 King Highway, Larkana, Sindh",2014-03-08,Expired,BEN-001985,Male,1978-09-08,False,2014-03-08,False,False,False,False,
04781-7827678-1,Nicole Burns,Female,1972-03-07,"Khyber Pakhtunkhwa, Peshawar, 5648 Ochoa Glen Apt. 387",2022-09-03,Active,BEN-001791,Female,1972-03-07,False,2022-09-03,False,False,False,False,
51056-7319325-4,Edward Ingram,Male,03-05-1966,"8578 Stephen Dale, Hyderabad",2024-05-25,Expired,BEN-004085,Male,1966-05-03,False,2024-05-25,False,False,False,False,
23859-7395329-8,Michael Swanson,Male,15-03-1971,"70949 Moore Station Suite 050, Lahore, Punjab",2018-02-01,Expired,BEN-003104,Male,1971-03-15,False,2018-02-01,False,False,False,False,
92374-0431289-3,Austin Mcmillan,Male,16-10-2006,"1058 Mackenzie Motorway Suite 939, Peshawar",2017-04-07,Expired,BEN-002428,Male,2006-10-16,False,2017-04-07,False,False,False,False,
94690-6215857-6,Ronnie Thomas,Male,1965-05-22,"66683 Gomez Port, Gwadar",2025-02-10,Active,BEN-001612,Male,1965-05-22,False,2025-02-10,False,False,False,False,
30676-3161467-5,Sandra Grimes,Female,1943-03-06,"25989 Kaitlyn Ranch, Mardan",2019-04-15,Expired,BEN-000831,Female,1943-03-06,False,2019-04-15,False,False,False,False,
82210-4093838-9,Francisco  Bryant,Male,1970-03-27,"35486 Paul Roads, East Bruce, Punjab",2015-07-29,Expired,,Male,1970-03-27,False,2015-07-29,False,False,False,True,
30353-3805455-2,Adam Diaz,Male,1951-09-09,"Balochistan, Quetta, 67433 James Falls",2017-03-19,Active,BEN-004034,Male,1951-09-09,False,2017-03-19,False,False,False,False,
06716-2826499-9,Nicohlas Allen,Male,2000-11-20,"954 Danielle Key, Larkana",2021-04-26,Active,BEN-001601,Male,2000-11-20,False,2021-04-26,False,False,False,False,
35700-2633446-6,Jesse Wagner,Male,2006-01-25,"Khyber Pakhtunkhwa, Swat, 7533 Cooley Street",2020-04-14,Active,BEN-004665,Male,2006-01-25,False,2020-04-14,False,False,False,False,
11830-6569982-6,Kimberly Moore,Female,2007-07-01,"711 Stacy Plains Apt. 425, Tiffanyton, Punjab",2016-02-13,Active,,Female,2007-07-01,False,2016-02-13,False,False,False,True,
47892-5491864-1,Kristen Velazquez,Female,1953-08-20,"67719 Holly Crossroad Apt. 375, Abbottabad",2013-06-14,Expired,BEN-001562,Female,1953-08-20,False,2013-06-14,False,False,False,False,
27450-9960559-5,Dr. Samantha Whitney DDS,Female,1950-01-17,"Punjab, Julieshire, 404 Lauren Terrace",2022-12-01,Active,,Female,1950-01-17,False,2022-12-01,False,False,False,True,
12341-8479120-6,James Barry  ,Male,06-02-1949,"Punjab, Rawalpindi, 89451 Villarreal Rapid",2022-09-15,Expired,BEN-003753,Male,1949-02-06,False,2022-09-15,False,False,False,False,
10259-7802952-5,Jennifer Rodriguez,Female,1996-02-20,"5911 Jill Circles Suite 890, Faisalabad",2017-09-16,Active,BEN-004333,Female,1996-02-20,False,2017-09-16,False,False,False,False,
78039-1914843-7,  Jonathan Hensley,Male,29-06-1951,"Balochistan, Gwadar, 131 Olson Mall Apt. 843",2017-08-27,Active,BEN-003893,Male,1951-06-29,False,2017-08-27,False,False,False,False,
53781-8273016-5,Tricia Williams,Female,1979-11-25,"2377 Wilson Burg Suite 364, Quetta",2013-10-05,Active,BEN-000384,Female,1979-11-25,False,2013-10-05,False,False,False,False,
90725-9827137-5,Steven Nichols,Male,1962-01-22,"Sindh, Larkana, 1321 Perry Locks Suite 780",2022-12-19,Expired,BEN-002679,Male,1962-01-22,False,2022-12-19,False,False,False,False,
51307-3593587-0,Jay Jones,Male,1994-08-21,"732 Morgan Courts, Quetta, Balochistan",2022-06-26,Active,BEN-003057,Male,1994-08-21,False,2022-06-26,False,False,False,False,
24571-6077254-0,Brittany Garner,Female,1949-06-05,"Khyber Pakhtunkhwa, Abbottabad, 78479 Ramirez Springs Suite 758",2015-06-30,Active,BEN-002120,Female,1949-06-05,False,2015-06-30,False,False,False,False,
03754-3003587-1,shley Davila,Female,1957-06-29,"950 Parker Harbor, Larkana, Sindh",2020-11-12,Active,BEN-002447,Female,1957-06-29,False,2020-11-12,False,False,False,False,
64437-1173302-0,Gary Rivas,Male,1939-03-29,"84929 Smith Station, New Patricia",2015-03-20,Active,,Male,1939-03-29,False,2015-03-20,False,False,False,True,
17768-8794715-9,Adam Mullins,Male,1989-02-27,"Khyber Pakhtunkhwa, Swat, 140 Hannah Cliffs Suite 430",2019-02-09,Expired,BEN-004114,Male,1989-02-27,False,2019-02-09,False,False,False,False,
32133-4953909-5,  Victoria Hodges,Female,1996-09-08,"169 Christine Mill Apt. 029, Sukkur, Sindh",2014-08-06,Active,BEN-000931,Female,1996-09-08,False,2014-08-06,False,False,False,False,
60265-3497361-0,Erkia Waters,Female,04-02-1967,"4612 Michael Junctions, Gwadar, Balochistan",2023-07-18,Active,BEN-001155,Female,1967-02-04,False,2023-07-18,False,False,False,False,
60909-9389270-6,Russell Anderson,Male,2006-10-07,"811 Singh Ford Suite 979, Williamchester, Punjab",2011-12-28,Active,,Male,2006-10-07,False,2011-12-28,False,False,False,True,
29127-2752753-5,Wendy Mccarty,Female,1951-05-27,"2361 Lopez Ford Suite 765, Gwadar, Balochistan",2024-12-05,Expired,BEN-000388,Female,1951-05-27,False,2024-12-05,False,False,False,False,
50440-6242552-9,Mary Peterson MD,Female,1995-09-20,"Sindh, Hyderabad, 7351 James Curve",2018-11-14,Active,BEN-004983,Female,1995-09-20,False,2018-11-14,False,False,False,False,
50564-9570722-3,Heidi Rodriguez,Female,13-03-1943,"7900 Jack Port Apt. 927, Faisalabad, Punjab",2024-03-16,Active,BEN-002077,Female,1943-03-13,False,2024-03-16,False,False,False,False,
01399-1477812-6,Brandi Montoya,Female,1992-08-01,"Balochistan, Gwadar, 393 Jeremy Spur",2012-05-23,Active,BEN-003907,Female,1992-08-01,False,2012-05-23,False,False,False,False,
32025-1877318-5,Jonathan  Harrison,Male,1982-11-06,,2012-11-21,Active,,Male,1982-11-06,False,2012-11-21,False,True,False,True,address_missing
74313-3189428-1,Jennifer Chapman DDS,Female,06-01-1982,"39236 Jones Motorway Suite 075, Larkana, Sindh",2017-10-08,Active,BEN-003346,Female,1982-01-06,False,2017-10-08,False,False,False,False,
29989-7154729-2,Heather Farmer,Female,1995-02-23,"828 Cooper Divide Suite 167, Gujranwala",2025-09-04,Active,BEN-004802,Female,1995-02-23,False,2025-09-04,False,False,False,False,
41847-8762632-9,Christopher Garcia,Male,1974-09-04,"Punjab, Gujranwala, 106 Luke Lake",2023-07-27,Active,BEN-000334,Male,1974-09-04,False,2023-07-27,False,False,False,False,
56608-2621704-9,ZacharyHarper,Male,1950-03-17,"7291 Young Shores Suite 980, Sukkur",2025-03-14,Active,BEN-002598,Male,1950-03-17,False,2025-03-14,False,False,False,False,
31955-1145399-0,Mrs. Allison Larson,Female,1979-10-13,"9180 Luke Terrace Suite 714, Clarkmouth, Punjab",2019-05-12,Expired,,Female,1979-10-13,False,2019-05-12,False,False,False,True,
77211-0655535-3,Anthony mith,Male,1975-12-08,"648 Lawson Heights Suite 011, Quetta, Balochistan",2012-02-21,Active,BEN-000496,Male,1975-12-08,False,2012-02-21,False,False,False,False,
17054-6065690-1,Erc Brooks,Male,2008-04-29,"Punjab, Sialkot, 178 Donaldson Trail",2023-05-13,Active,BEN-001058,Male,2008-04-29,False,2023-05-13,False,False,False,False,
03273-6765673-4,Taylor Carson,Female,1966-11-18,,2021-03-20,Active,BEN-000990,Female,1966-11-18,False,2021-03-20,False,True,False,False,address_missing
52141-8813368-8,Elizabeth Robles,Female,1985-07-07,"Punjab, West Christineview, 3866 Tina Vista Apt. 354",2017-10-10,Active,,Female,1985-07-07,False,2017-10-10,False,False,False,True,
55607-0890964-8,Jesse Rangel,Male,1943-04-30,"825 Keith Cliff, Sukkur",2013-11-30,Active,BEN-003646,Male,1943-04-30,False,2013-11-30,False,False,False,False,
83633-3037237-8,Melissa Irwin,Female,1985-05-22,,2020-07-10,Active,BEN-000101,Female,1985-05-22,False,2020-07-10,False,True,False,False,address_missing
08721-6763887-1,Jennifer Mccormick,Female,1996-09-04,"86089 Jones Corners, Peshawar, Khyber Pakhtunkhwa",2018-04-28,Active,BEN-002536,Female,1996-09-04,False,2018-04-28,False,False,False,False,
37236-3421481-8,Gail Thomas,Female,1969-11-11,"965 Timothy Squares, Karachi, Sindh",2014-06-28,Expired,BEN-002410,Female,1969-11-11,False,2014-06-28,False,False,False,False,
17660-9900118-6,Heather Valenzuela,Female,1946-03-03,"Punjab, Lake Christopher, 4479 Austin Port",2011-12-21,Active,,Female,1946-03-03,False,2011-12-21,False,False,False,True,
28977-7573013-4,Reginald Bowman,Male,1974-03-29,"Balochistan, Gwadar, 9723 Thomas Glens Suite 540",2017-04-05,Expired,BEN-004853,Male,1974-03-29,False,2017-04-05,False,False,False,False,
71759-9357657-5,Christopher Smith,Male,1968-09-04,"0716 Phillips Crossroad Apt. 172, Larkana, Sindh",2015-02-25,Active,BEN-004756,Male,1968-09-04,False,2015-02-25,False,False,False,False,
78014-3341004-4,Kelly Harrison  ,Female,1965-12-17,"71071 Calderon Pine Apt. 785, Swat, Khyber Pakhtunkhwa",2024-01-11,Active,BEN-003917,Female,1965-12-17,False,2024-01-11,False,False,False,False,
79083-9758646-7,MONICA PAYNE,Female,1976-01-27,"Khyber Pakhtunkhwa, Peshawar, 3088 Micheal Village",2016-07-19,Active,BEN-001323,Female,1976-01-27,False,2016-07-19,False,False,False,False,
34904-0859573-1,DoNna Pierce,Female,2001-08-31,"79354 White Walks Apt. 265, Sibi, Balochistan",2014-04-17,Active,BEN-001003,Female,2001-08-31,False,2014-04-17,False,False,False,False,
54619-8341511-1,egan Walter,Female,1996-08-16,"48133 Bryant Drives Apt. 223, Abbottabad, Khyber Pakhtunkhwa",2013-03-21,Active,BEN-002210,Female,1996-08-16,False,2013-03-21,False,False,False,False,
91865-9606116-9,Christine Hull,Female,1956-04-19,"5275 Jessica Turnpike, Peshawar, Khyber Pakhtunkhwa",2020-11-09,Active,BEN-003290,Female,1956-04-19,False,2020-11-09,False,False,False,False,
15632-9263625-7,Candice Morgan,Female,2008-02-16,"5571 Trevino Mews, Multan, Punjab",2014-08-23,Expired,BEN-002449,Female,2008-02-16,False,2014-08-23,False,False,False,False,
18694-9060615-3,Elizabeth Nelson,Female,1990-11-01,"Balochistan, Gwadar, 71181 Schneider Walk",2014-11-19,Active,BEN-000431,Female,1990-11-01,False,2014-11-19,False,False,False,False,
02748-0111773-9,John Ortiz,Male,1969-07-22,"97327 Pineda Common Apt. 304, Sukkur",2017-04-08,Expired,BEN-004678,Male,1969-07-22,False,2017-04-08,False,False,False,False,
90193-4276879-7,Sara King,Female,1991-12-31,"18980 Davis Ridges Apt. 769, Josephfort",2017-05-16,Active,,Female,1991-12-31,False,2017-05-16,False,False,False,True,
37528-5346082-1,Frank Boyd,Male,1989-10-26,"6678 Robinson Run, Sibi, Balochistan",2019-10-29,Active,BEN-002774,Male,1989-10-26,False,2019-10-29,False,False,False,False,
07586-3223575-0,Janet Casto,Female,23-07-1967,"187 William Shores, Lahore, Punjab",2019-10-03,Active,BEN-002854,Female,1967-07-23,False,2019-10-03,False,False,False,False,
89335-2959628-8,Samantha Hamilton,Female,1998-09-15,"0076 Weiss Curve Suite 594, Quetta",2015-05-20,Active,BEN-000366,Female,1998-09-15,False,2015-05-20,False,False,False,False,
47863-7790960-3,Hunter Tanner,Male,1962-01-14,"170 Johnson Brook Apt. 652, Sukkur",2019-12-14,Active,BEN-003941,Male,1962-01-14,False,2019-12-14,False,False,False,False,
33694-2589790-0,Cynthia Hoffman,Female,1995-11-19,"Sindh, Sukkur, 4414 John Path",2021-05-30,Active,BEN-003185,Female,1995-11-19,False,2021-05-30,False,False,False,False,
11524-7770435-6,Angel Powell,Female,28-06-1946,"199 Roberts Viaduct, New Brittanyburgh",2019-08-09,Active,,Female,1946-06-28,False,2019-08-09,False,False,False,True,
01366-3733300-3,TammyH ayes,Female,1985-05-03,"049 Jessica Creek, Hyderabad, Sindh",2019-07-18,Active,BEN-004965,Female,1985-05-03,False,2019-07-18,False,False,False,False,
87447-6701137-4,Kelsey Allison,Female,1985-12-11,"3267 Deborah Parkways, Mardan",2013-04-17,Active,BEN-004688,Female,1985-12-11,False,2013-04-17,False,False,False,False,
36848-4008927-5,Amy Mcclain,Female,1959-08-23,"Sindh, Larkana, 126 Forbes Square",2022-03-19,,BEN-002264,Female,1959-08-23,False,2022-03-19,False,False,True,False,id_status_missing
85834-8406955-1,STEPHANIE PEARSON,Female,1970-12-10,"625 Brown Grove Suite 398, Faisalabad, Punjab",2015-10-03,Active,BEN-004066,Female,1970-12-10,False,2015-10-03,False,False,False,False,
30389-9232980-0,Timothy Anderson,Male,1988-04-06,"Balochistan, Gwadar, 4800 Christine Roads",2025-08-12,Active,BEN-004003,Male,1988-04-06,False,2025-08-12,False,False,False,False,
26746-9975189-1,Elizabeth Long,Female,1970-12-04,"Khyber Pakhtunkhwa, Mardan, 8167 Madison Ville Apt. 471",2018-12-27,Expired,BEN-004902,Female,1970-12-04,False,2018-12-27,False,False,False,False,
63354-9599037-2,Mike Rodriguez,Male,1995-05-31,"408 Nichols Station, Abbottabad, Khyber Pakhtunkhwa",2025-04-17,Active,BEN-000241,Male,1995-05-31,False,2025-04-17,False,False,False,False,
76212-6859395-9,Kimberly Ray,Female,1975-03-28,"Punjab, Lake Heather, 7770 Erika Ferry Apt. 639",2024-02-28,Active,,Female,1975-03-28,False,2024-02-28,False,False,False,True,
00809-0644441-5,  Anna Schmitt,Female,13-01-1943,,2021-05-05,Active,BEN-003151,Female,1943-01-13,False,2021-05-05,False,True,False,False,address_missing
85639-3783508-7,Alan  Ochoa,Male,1947-01-03,"37888 Bradley Shore Apt. 558, South Teresa, Punjab",2014-01-21,Active,,Male,1947-01-03,False,2014-01-21,False,False,False,True,
02695-2908878-9,SANDRA HILL,Female,1957-02-02,"873 Angela Greens, Bahawalpur, Punjab",2012-10-28,Active,BEN-003624,Female,1957-02-02,False,2012-10-28,False,False,False,False,
35183-2989634-4,Jason Callahan,Male,2002-10-17,"Sindh, Hyderabad, 11177 Long Corner Apt. 163",2022-04-20,Active,BEN-001133,Male,2002-10-17,False,2022-04-20,False,False,False,False,
88686-1818523-9,JOseph Woods,Male,1994-10-26,"70465 Kyle Bridge, Swat",2020-07-17,Expired,BEN-003388,Male,1994-10-26,False,2020-07-17,False,False,False,False,
91288-6419475-0,Steven Cox,Male,1966-03-11,"471 Kelly Courts Suite 888, Alexanderchester",2015-07-17,Active,,Male,1966-03-11,False,2015-07-17,False,False,False,True,
19224-4403784-4,Paul Lee,Male,1945-05-17,"162 Hart Knolls Apt. 926, Karachi",2013-12-24,Active,BEN-000500,Male,1945-05-17,False,2013-12-24,False,False,False,False,
79654-5273361-1,Julie Jefferson,Female,14-07-1963,"4808 David Gardens, Quetta, Balochistan",2024-09-03,Active,BEN-002390,Female,1963-07-14,False,2024-09-03,False,False,False,False,
78168-1598652-0,Ashley Nolan,Female,2006-02-24,"4072 Carl Causeway Suite 956, Swat, Khyber Pakhtunkhwa",2014-06-16,Active,BEN-004121,Female,2006-02-24,False,2014-06-16,False,False,False,False,
36328-2370051-7,Jason Smith,Male,1977-09-28,"Balochistan, Sibi, 2571 Anderson Gateway Apt. 242",2012-12-09,Expired,BEN-000572,Male,1977-09-28,False,2012-12-09,False,False,False,False,
95577-9403595-9,Kevin Gentry,Male,05-02-1980,"Punjab, Rachelport, 18867 Norris Turnpike",2011-11-20,Active,,Male,1980-02-05,False,2011-11-20,False,False,False,True,
05648-9427432-6,Kayla Thomas,Female,2008-03-31,"028 Cherry Passage Apt. 752, Gujranwala",2021-06-04,Active,BEN-001168,Female,2008-03-31,False,2021-06-04,False,False,False,False,
39106-4587813-8,Haley Poole,Female,01-09-1973,"Balochistan, Gwadar, 06346 Howard Crossing Suite 661",2011-11-06,Expired,BEN-001329,Female,1973-09-01,False,2011-11-06,False,False,False,False,
23461-6103476-6,Michael Townsend,Male,1942-09-08,"630 Thompson Greens, Sibi",2016-03-11,Active,BEN-004358,Male,1942-09-08,False,2016-03-11,False,False,False,False,
01090-5190292-3,Mark Powers,Male,1972-04-12,"03873 Hart Plain Apt. 462, Mardan, Khyber Pakhtunkhwa",2024-02-20,Active,BEN-001038,Male,1972-04-12,False,2024-02-20,False,False,False,False,
21947-1498575-0,Lisa Miller,Female,1990-06-16,"Punjab, Multan, 661 Miller Stravenue Suite 795",2019-03-16,Active,BEN-000480,Female,1990-06-16,False,2019-03-16,False,False,False,False,
82215-7381250-1,Alexis Fowler,Male,1993-01-10,"Punjab, Faisalabad, 2662 Young Canyon Suite 877",2016-09-21,Active,BEN-000419,Male,1993-01-10,False,2016-09-21,False,False,False,False,
84691-5555342-3,NichoLas Harris,Male,1973-11-01,"195 Williams Trace Suite 289, Swat, Khyber Pakhtunkhwa",2019-02-12,Active,BEN-002153,Male,1973-11-01,False,2019-02-12,False,False,False,False,
24138-5276791-4,Tammy Roberts,Female,1965-12-31,"34707 Amy Throughway Suite 547, Sialkot",2019-01-27,Active,BEN-000989,Female,1965-12-31,False,2019-01-27,False,False,False,False,
27039-4928013-7,Brian Dixon,Male,2001-06-27,"39681 Heather Passage, Swat, Khyber Pakhtunkhwa",2021-07-12,,BEN-004451,Male,2001-06-27,False,2021-07-12,False,False,True,False,id_status_missing
19837-7928649-0,Seth Clark,Male,15-02-1951,"207 Maria Alley, Gwadar, Balochistan",2024-11-27,Expired,BEN-000504,Male,1951-02-15,False,2024-11-27,False,False,False,False,
93158-1270252-4,Shirley Cosat,Female,1968-04-27,"011 Miranda Port Suite 193, Larkana",2020-08-23,,BEN-001869,Female,1968-04-27,False,2020-08-23,False,False,True,False,id_status_missing
63333-7405047-3,John Tran,Male,1945-08-29,"5729 Villarreal Pines, Hyderabad",2017-11-16,Active,BEN-002460,Male,1945-08-29,False,2017-11-16,False,False,False,False,
33979-2633368-7,Paula Garcia,Female,1995-10-29,"41725 Chad Views Apt. 708, Hyderabad, Sindh",2014-04-12,Expired,BEN-004267,Female,1995-10-29,False,2014-04-12,False,False,False,False,
19095-1111767-3,Corey Miller,Male,1992-10-22,"Khyber Pakhtunkhwa, Mardan, 64454 Robert Trafficway Suite 962",2022-06-06,Active,BEN-000190,Male,1992-10-22,False,2022-06-06,False,False,False,False,
94887-8945138-5,Makayla Grifftih,Female,2004-06-10,"5586 Ellis Mission, Karachi",2024-01-14,Active,BEN-003561,Female,2004-06-10,False,2024-01-14,False,False,False,False,
46269-8573182-4,Stephanie Kirby,Female,1944-11-22,"Balochistan, Gwadar, 80003 Ashley Station Apt. 560",2023-08-24,Active,BEN-001242,Female,1944-11-22,False,2023-08-24,False,False,False,False,
16825-5213669-3,Craig Williams,Male,1958-07-03,"64619 Blake Estates, Peshawar, Khyber Pakhtunkhwa",2022-07-27,Expired,BEN-002182,Male,1958-07-03,False,2022-07-27,False,False,False,False,
28734-3918802-0,Jesse Hanson,Male,23-06-1949,"6455 Chelsea Spring Apt. 663, Stephentown, Punjab",2014-05-02,Expired,,Male,1949-06-23,False,2014-05-02,False,False,False,True,
61406-5447572-4,DOMNIQUE REESE,Female,1948-07-26,"8189 Douglas Club Suite 779, Sibi",2017-10-08,Active,BEN-003723,Female,1948-07-26,False,2017-10-08,False,False,False,False,
01975-9710789-1,Craig Morrison,Male,1945-08-21,"730 Nicholas Wells, Bahawalpur, Punjab",2017-06-17,Active,BEN-000705,Male,1945-08-21,False,2017-06-17,False,False,False,False,
87058-4832194-2,Ashley Johnston,Female,1991-07-30,"077 Joshua Brook Apt. 174, Gwadar",2014-05-30,Expired,BEN-003279,Female,1991-07-30,False,2014-05-30,False,False,False,False,
55405-1976720-1,Paul Winters,Male,1947-05-11,"2839 Pollard Stravenue, Port William",2016-06-19,Expired,,Male,1947-05-11,False,2016-06-19,False,False,False,True,
62102-9540416-0,Theresa Jenkins,Female,1967-05-19,"504 Douglas Harbors Apt. 749, Bahawalpur",2024-08-28,Active,BEN-004664,Female,1967-05-19,False,2024-08-28,False,False,False,False,
90223-2630887-4,Juan Fitzpatrick,Male,1994-04-25,"Punjab, South Derekchester, 69771 Rodriguez Prairie",2020-09-13,Expired,,Male,1994-04-25,False,2020-09-13,False,False,False,True,
67924-9996214-9,Suzanne Foster,Female,1985-05-04,"Sindh, Sukkur, 6190 Rachel Canyon Apt. 979",2012-08-25,Active,BEN-002988,Female,1985-05-04,False,2012-08-25,False,False,False,False,
49954-9736189-6,carla meyer,Female,1951-07-04,"498 Thomas Islands, Multan, Punjab",2014-09-04,Active,BEN-001111,Female,1951-07-04,False,2014-09-04,False,False,False,False,
35534-8700845-0,Janet Clark,Female,1992-08-08,"4189 Melanie Passage, Lake Alexisport",2015-04-27,Active,,Female,1992-08-08,False,2015-04-27,False,False,False,True,
73397-4477480-8,RickY Chen,Male,1984-04-12,"842 Ewing Mill, Peshawar, Khyber Pakhtunkhwa",2023-03-06,Active,BEN-003891,Male,1984-04-12,False,2023-03-06,False,False,False,False,
66976-5880986-5,Joshua Gillespie,Male,2001-04-18,"Sindh, Larkana, 5976 Joy Place Apt. 436",2013-05-13,Active,BEN-004295,Male,2001-04-18,False,2013-05-13,False,False,False,False,
85640-8543346-4,  NataSha Lewis,Female,1984-11-13,"301 Julie Lock Apt. 409, Peshawar, Khyber Pakhtunkhwa",2014-11-09,Active,BEN-000640,Female,1984-11-13,False,2014-11-09,False,False,False,False,
93362-4677293-1,Michael Beltran,Male,1992-06-25,"Punjab, New Christine, 596 Christopher Camp",2016-05-12,Active,,Male,1992-06-25,False,2016-05-12,False,False,False,True,
74810-5102685-7,Antonio Cherry,Male,15-08-1977,"0148 Austin Key, New Allenberg, Punjab",2013-06-15,Expired,,Male,1977-08-15,False,2013-06-15,False,False,False,True,
22293-3170600-8,Joseph Jackson,Male,14-11-1952,"8472 Kevin Rest, Gwadar, Balochistan",2015-12-31,Active,BEN-001072,Male,1952-11-14,False,2015-12-31,False,False,False,False,
41847-8288151-8,Mrs.  Anna  Briggs,Female,1949-08-24,"Punjab, Kerrichester, 35239 Mitchell Villages",2017-05-31,Active,,Female,1949-08-24,False,2017-05-31,False,False,False,True,
78601-3322487-9,Kenneth Mckay,Male,1950-07-27,"01236 Sara Branch Suite 809, New Crystalmouth, Punjab",2014-10-10,Active,,Male,1950-07-27,False,2014-10-10,False,False,False,True,
26008-0255198-7,Jeremiah Garcia,Male,25-09-1979,"7309 Lisa Wells, Hyderabad",2017-04-30,Active,BEN-003070,Male,1979-09-25,False,2017-04-30,False,False,False,False,
25322-0370361-5,Jeff Vega,Male,1980-10-30,,2020-07-07,Active,BEN-004118,Male,1980-10-30,False,2020-07-07,False,True,False,False,address_missing
34869-7237767-5,Preston Cooper,Male,2000-12-24,"588 Farmer Glen Apt. 013, South Ashleybury, Punjab",2014-01-12,Active,,Male,2000-12-24,False,2014-01-12,False,False,False,True,
49659-2103582-8,Jonathan  Miller,Male,1981-03-31,"50401 Kelly Row Apt. 748, Port Lisa, Punjab",2019-05-11,Expired,,Male,1981-03-31,False,2019-05-11,False,False,False,True,
04701-4586326-9,Jamie Rangel,Female,1942-06-07,"Khyber Pakhtunkhwa, Peshawar, 583 Sandy Crest Apt. 142",2023-06-10,Active,BEN-003777,Female,1942-06-07,False,2023-06-10,False,False,False,False,
23044-4182266-6,Barbara Smith,Female,2007-09-13,"Punjab, Sialkot, 839 Johnson Alley",2021-05-06,Active,BEN-002694,Female,2007-09-13,False,2021-05-06,False,False,False,False,
16921-9944264-1,David Chan,Male,1945-09-19,"278 Julia Hills, Peshawar",2021-08-07,Active,BEN-002207,Male,1945-09-19,False,2021-08-07,False,False,False,False,
58355-2120994-6,Steven Ortiz,Male,13-07-1965,"03554 Jessica Rue Apt. 169, Lahore",2019-12-30,Active,BEN-002921,Male,1965-07-13,False,2019-12-30,False,False,False,False,
