beneficiary_id,full_name,father_or_husband_name,gender,date_of_birth,cnic,phone_number,marital_status,household_size,monthly_income_pkr,address_line,city,province,bank_account_number,welfare_program,registration_date,registration_channel,status,gender_clean,status_clean,date_of_birth_clean,dob_parse_failed,registration_date_clean,reg_date_parse_failed,monthly_income_clean,income_flag,phone_missing,address_missing,is_duplicate_row,data_quality_flags
BEN-001347,Angela Bush,Charles Ross,Female,1955-09-16,86936-9187663-7,0303-7852654,Divorced,8,25000.0,5844 Miller Station Suite 675,Peshawar,Khyber Pakhtunkhwa,PK4098466637340996,Elderly Pension Program,2024-01-21,NGO Referral,Active,Female,Active,1955-09-16,False,2024-01-21,False,25000.0,False,False,False,False,
BEN-001348,Carly Walters,Gene Miller,Female,03/09/1996,69672-7694112-3,0320-7804568,Single,6,25000.0,,Rawalpindi,Punjab,PK1528536093580284,Elderly Pension Program,2022-12-28,Online Portal,suspended,Female,Suspended,1996-09-03,False,2022-12-28,False,25000.0,False,False,True,False,address_missing
BEN-001349,Isaac Martin,Steven Higgins,Male,1992-03-26,06808-9985609-8,0333-2933637,Divorced,6,20000.0,580 John Manors Apt. 386,Quetta,Balochistan,PK2833169296082366,Flood Relief Assistance,2022-07-05,NGO Referral,Inactive,Male,Inactive,1992-03-26,False,2022-07-05,False,20000.0,False,False,False,False,
BEN-001350,Tyler Martin MD,Jeffrey Bryant,Male,2003-11-07,85536-0584940-1,0345-6020827,Widowed,6,15000.0,5304 Taylor Stravenue Apt. 962,rawalpindi,Punjab,PK3582726222227268,Widow & Orphan Support Program,2019-01-25,Online Portal,Active,Male,Active,2003-11-07,False,2019-01-25,False,15000.0,False,False,False,False,
BEN-001351,Ann Hendrix DVM,Ralph Caldwell,Female,28/07/1943,40578-2032215-9,0345-8435754,Divorced,8,12000.0,9293 Connie Fields,Quetta,Balochistan,PK0194923472961523,Disability Support Program,2025-01-06,NGO Referral,Active,Female,Active,1943-07-28,False,2025-01-06,False,12000.0,False,False,False,False,
BEN-001352,Carl Ortiz,George Bell,Male,1963-04-02,84306-6278692-7,,Single,6,15000.0,,Swat,Khyber Pakhtunkhwa,PK8749317936440293,Flood Relief Assistance,2024-08-06,In-Person Center,Active,Male,Active,1963-04-02,False,2024-08-06,False,15000.0,False,True,True,False,"phone_missing, address_missing"
BEN-001353,Marvin Jones,David Burch,Male,1956-07-12,54696-4247496-8,0345-0905980,Single,3,0.0,09650 Thomas Via Apt. 205,Gwadar,Balochistan,PK1690822069512267,Widow & Orphan Support Program,2022-01-07,Online Portal,Active,Male,Active,1956-07-12,False,2022-01-07,False,0.0,False,False,False,False,
BEN-001354,Charles Anderson,Steve Hansen,Male,2003-02-27,04117-9236533-2,,Single,2,0.0,38821 Diane Springs Suite 057,Sukkur,Sindh,PK1413182806338351,Widow & Orphan Support Program,2024-03-30,Mobile Registration Van,Active,Male,Active,2003-02-27,False,2024-03-30,False,0.0,False,True,False,False,phone_missing
BEN-001355,Kendra Harding,Jeffery Juarez,Female,1966-04-14,61138-2975380-9,0302-4055204,Divorced,6,15000.0,7363 Hector Keys Apt. 670,Quetta,Balochistan,PK3865959953999965,Flood Relief Assistance,2021-01-24,NGO Referral,Suspended,Female,Suspended,1966-04-14,False,2021-01-24,False,15000.0,False,False,False,False,
BEN-001356,Christopher Harris,Steven Hamilton,Male,28/11/1993,22484-4856890-7,0303-0565916,Widowed,7,12000.0,724 Wilson Greens Suite 056,Peshawar,Khyber Pakhtunkhwa,PK4541690559880205,Cash Transfer Program,2021-09-27,Online Portal,Active,Male,Active,1993-11-28,False,2021-09-27,False,12000.0,False,False,False,False,
BEN-001357,Charles Rose,Charles Guzman,M,1973-04-12,10256-2041858-6,0300-6320181,Divorced,8,5000.0,71418 Reed Stravenue,Sibi,Balochistan,PK0378882144305534,Disability Support Program,2019-06-09,NGO Referral,Active,Male,Active,1973-04-12,False,2019-06-09,False,5000.0,False,False,False,False,
BEN-001358,Lisa Smith,Michael Warren,Female,1973-05-07,94833-8280016-5,0310-0669796,Single,3,5000.0,5658 William Lock,SIBI,Balochistan,PK1781770063612548,Flood Relief Assistance,2020-11-28,NGO Referral,Active,Female,Active,1973-05-07,False,2020-11-28,False,5000.0,False,False,False,False,
BEN-001359,Melinda Edwards,Jerome Tucker,FEMALE,1947-11-30,10813-2807773-4,0333-8014965,Married,9,25000.0,4416 Eric Green,Rawalpindi,Punjab,PK8399101703424984,Elderly Pension Program,2024-07-11,In-Person Center,Suspended,Female,Suspended,1947-11-30,False,2024-07-11,False,25000.0,False,False,False,False,
BEN-001360,Thomas Allen,William Clark,Male,13/10/1998,48730-2831370-3,0301-1974071,Divorced,2,,8259 Garrett Ford Apt. 774,Sukkur,Sindh,PK3575849968723835,Widow & Orphan Support Program,2019-09-04,Mobile Registration Van,Active,Male,Active,1998-10-13,False,2019-09-04,False,,True,False,False,False,income_flag
BEN-001361,Daniel Burnett,Brian Decker,Male,1986-10-13,52983-1060109-6,0333-6707080,Single,1,-5000.0,2384 Shari Turnpike Apt. 018,Sialkot,Punjab,PK4316414071485065,Widow & Orphan Support Program,2023-12-04,NGO Referral,Inactive,Male,Inactive,1986-10-13,False,2023-12-04,False,,True,False,False,False,income_flag
BEN-001362,  Jennifer Lindsey,Joseph Hays,Female,1944-11-06,52917-8145587-2,0301-8018886,Widowed,1,25000.0,16296 Massey Fall Apt. 773,Hyderabad,Sindh,PK9138060972023796,Disability Support Program,2021-04-24,NGO Referral,Active,Female,Active,1944-11-06,False,2021-04-24,False,25000.0,False,False,False,False,
BEN-001363,Melinda Williams,Frank Perez,Female,1995-12-27,03560-1716471-4,0320-9638899,Single,6,12000.0,98883 Miller Fall,Karachi,Sindh,PK8290104267054362,Flood Relief Assistance,2020-11-30,Mobile Registration Van,Active,Female,Active,1995-12-27,False,2020-11-30,False,12000.0,False,False,False,False,
BEN-001364,FREDERICK BARNETT,Christopher Carlson,Male,1981-03-20,21739-6784916-2,,Single,4,8000.0,7690 Steele Walks Suite 136,Larkana,Sindh,PK2488918657846320,Widow & Orphan Support Program,2019-07-29,Mobile Registration Van,Active,Male,Active,1981-03-20,False,2019-07-29,False,8000.0,False,True,False,False,phone_missing
BEN-001365,Anthony Williams,James Taylor,Male,1981-04-04,56006-9529341-2,0333-4207248,Single,2,25000.0,2057 Cannon Club Apt. 624,Faisalabad,Punjab,PK5818427780461284,Elderly Pension Program,2020-07-27,Mobile Registration Van,Inactive,Male,Inactive,1981-04-04,False,2020-07-27,False,25000.0,False,False,False,False,
BEN-001366,Darrell Conner,David Carter,Male,1973-12-17,69592-9911842-1,0345-4504106,Divorced,7,,6100 Tasha Burg Apt. 768,Sukkur,Sindh,PK6619865542564913,Elderly Pension Program,2023-10-01,Online Portal,Active,Male,Active,1973-12-17,False,2023-10-01,False,,True,False,False,True,"income_flag, is_duplicate_row"
BEN-001367,Amy Rogers,Robert Smith,Female,2002-10-13,63570-5761971-0,0300-6357126,Married,7,12000.0,892 Monica Track Apt. 813,Sukkur,Sindh,PK6616167955412751,Widow & Orphan Support Program,2020-06-08,Mobile Registration Van,Active,Female,Active,2002-10-13,False,2020-06-08,False,12000.0,False,False,False,False,
BEN-001368,Joel Hardy,David King,Male,1945-01-27,42333-0504224-2,0300-7007652,Single,4,20000.0,35545 Anthony Manors Apt. 978,Larkana,Sindh,PK2935346461820675,Widow & Orphan Support Program,2025-10-15,Online Portal,suspended,Male,Suspended,1945-01-27,False,2025-10-15,False,20000.0,False,False,False,False,
BEN-001369,Jonathon Cole DDS,Mark Wong,Male,1965-04-22,24773-5861437-3,0345-4764074,Divorced,3,15000.0,1374 Rogers Station Suite 045,Rawalpindi,Punjab,PK9129930759083061,Flood Relief Assistance,2025-11-05,In-Person Center,Active,Male,Active,1965-04-22,False,2025-11-05,False,15000.0,False,False,False,False,
BEN-001370,Richard  Lewis,Hector Walters,M,1990-02-22,71466-3152027-9,0320-7383075,Married,5,25000.0,639 Mcmillan Oval,Karachi,Sindh,PK1940782904367126,Cash Transfer Program,2019-11-08,Mobile Registration Van,Active,Male,Active,1990-02-22,False,2019-11-08,False,25000.0,False,False,False,False,
BEN-001371,Allison  Bautista,Kenneth Wright,FEMALE,1996-02-26,15482-5611649-6,0320-2671047,Divorced,7,20000.0,53235 Rojas Pike Apt. 681,Gwadar,Balochistan,PK0766455797421805,Elderly Pension Program,2019-03-23,Mobile Registration Van,Active,Female,Active,1996-02-26,False,2019-03-23,False,20000.0,False,False,False,False,
BEN-001372,Zachary Morris,James Martinez,Male,1958-05-18,84708-4537843-0,0302-6689862,Divorced,8,0.0,4891 Sherri Meadow,Peshawar,Khyber Pakhtunkhwa,PK3089699127127169,Cash Transfer Program,2025-02-26,NGO Referral,Inactive,Male,Inactive,1958-05-18,False,2025-02-26,False,0.0,False,False,False,False,
BEN-001373,carolyn gonzalez,Carlos Russell,Female,1978-05-13,40444-4889251-7,0300-0202941,Married,2,25000.0,858 Andrew Mills Apt. 494,Gwadar,Balochistan,PK7923955671693088,Flood Relief Assistance,2019-05-03,Online Portal,Active,Female,Active,1978-05-13,False,2019-05-03,False,25000.0,False,False,False,False,
BEN-001374,Steven Cruz,Thomas May,M,1996-11-22,90649-1963804-8,0301-5944296,Divorced,3,20000.0,9082 Snow Fords,Bahawalpur,Punjab,PK1556408208054014,Cash Transfer Program,2020-03-25,Mobile Registration Van,Active,Male,Active,1996-11-22,False,2020-03-25,False,20000.0,False,False,False,False,
BEN-001375,John Ross,David Moore,Male,1952-05-03,55103-6427503-1,0310-1681835,Divorced,8,5000.0,7874 Katie Mount Suite 389,faisalabad,Punjab,PK3902693614292500,Flood Relief Assistance,2024-02-03,In-Person Center,Active,Male,Active,1952-05-03,False,2024-02-03,False,5000.0,False,False,False,False,
BEN-001376,Jennifer Wallace,Brian Bowen,Female,1954-03-02,34708-5265706-0,,Widowed,6,20000.0,94405 Murphy Harbors,Sibi,Balochistan,PK9502027234427473,Widow & Orphan Support Program,2025-03-30,NGO Referral,Active,Female,Active,1954-03-02,False,2025-03-30,False,20000.0,False,True,False,False,phone_missing
BEN-001377,Tony Aguilar,Michael Marquez,M,1997-02-22,03430-9641745-1,0303-6324550,Widowed,4,8000.0,15787 Riddle Mountain Apt. 155,bahawalpur,Punjab,PK7114924582557234,Cash Transfer Program,2021-01-18,In-Person Center,Inactive,Male,Inactive,1997-02-22,False,2021-01-18,False,8000.0,False,False,False,False,
BEN-001378,Brian Haynes,Andrew Neal,Male,1976-06-14,34656-6578576-4,0345-0871827,Divorced,5,5000.0,35319 Denise Mall Suite 233,Bahawalpur,Punjab,PK4033833601917197,Elderly Pension Program,2021-07-23,NGO Referral,Suspended,Male,Suspended,1976-06-14,False,2021-07-23,False,5000.0,False,False,False,False,
BEN-001379,Michelle Hickman,Keith Thompson,FEMALE,1977-06-26,17000-3436406-8,0301-3243135,Widowed,1,8000.0,15303 Reynolds Estate,Mardan,Khyber Pakhtunkhwa,PK9177052519615761,Widow & Orphan Support Program,2025-06-19,Mobile Registration Van,suspended,Female,Suspended,1977-06-26,False,2025-06-19,False,8000.0,False,False,False,False,
BEN-001380,Louis Moore,Randy Rogers,Male,02/03/1979,52354-8122507-3,0300-7398006,Widowed,1,12000.0,996 Foley Inlet,Sibi,Balochistan,PK1882244847820822,Disability Support Program,2020-11-13,Mobile Registration Van,inactive,Male,Inactive,1979-03-02,False,2020-11-13,False,12000.0,False,False,False,False,
BEN-001381,Gina Stephens,William Brown,F,1954-09-24,35302-4325480-6,0310-1408688,Single,2,5000.0,2964 Baker Light,Multan,Punjab,PK8315781761030453,Flood Relief Assistance,2019-11-22,NGO Referral,Inactive,Female,Inactive,1954-09-24,False,2019-11-22,False,5000.0,False,False,False,False,
BEN-001382,Amanda Hernandez  ,Brian Stephens,Female,22/09/1977,11098-6845508-3,0345-7217091,Divorced,1,0.0,0880 Jeremy Crossroad,Hyderabad,Sindh,PK3221161226113652,Flood Relief Assistance,2024-11-13,In-Person Center,Active,Female,Active,1977-09-22,False,2024-11-13,False,0.0,False,False,False,False,
BEN-001383,James Sanchez,Robert Mendoza,Male,1991-09-02,24183-3090649-7,0310-8182496,Divorced,2,0.0,3032 Robert Terrace Apt. 526,Rawalpindi,Punjab,PK0501338882718323,Widow & Orphan Support Program,2022-06-22,Mobile Registration Van,Active,Male,Active,1991-09-02,False,2022-06-22,False,0.0,False,False,False,False,
BEN-001384,Amber Bowman,John Owens,Female,2002-04-26,59234-0089008-1,0303-6014666,Widowed,5,20000.0,6188 Teresa Ranch Apt. 154,Quetta,Balochistan,PK2636009389634942,Disability Support Program,2020-03-03,NGO Referral,Inactive,Female,Inactive,2002-04-26,False,2020-03-03,False,20000.0,False,False,False,False,
BEN-001385,James Freeman,Gregory Garcia,Male,1960-06-05,48998-4226528-2,0310-3337915,Divorced,8,999999.0,6362 Katrina Locks,Quetta,Balochistan,PK2690124134793323,Elderly Pension Program,2023-07-26,Online Portal,Active,Male,Active,1960-06-05,False,2023-07-26,False,,True,False,False,False,income_flag
BEN-001386,Rebecca Dickson,Tyler Hart,FEMALE,1949-09-16,24858-6904504-6,0303-6974148,Widowed,2,15000.0,33306 Sandoval Mountain Apt. 096,Faisalabad,Punjab,PK7737519725294426,Elderly Pension Program,2021-04-25,Online Portal,Suspended,Female,Suspended,1949-09-16,False,2021-04-25,False,15000.0,False,False,False,False,
BEN-001387,Kaitlyn Scott,John Berg,FEMALE,18/02/1997,05886-9979381-2,0303-2605257,Divorced,2,25000.0,0616 Gill Course,Abbottabad,Khyber Pakhtunkhwa,PK5038779510650826,Elderly Pension Program,2020-12-27,NGO Referral,Active,Female,Active,1997-02-18,False,2020-12-27,False,25000.0,False,False,False,False,
BEN-001388,Susan Black,Julian Palmer,Female,1980-12-06,81008-5741697-9,0301-1078268,Single,3,25000.0,32652 Hartman Crossroad Suite 231,Quetta,Balochistan,PK9297507452708826,Disability Support Program,2020-01-19,NGO Referral,Active,Female,Active,1980-12-06,False,2020-01-19,False,25000.0,False,False,False,False,
BEN-001389,Philip Roberson  ,Wesley Robles,MALE,1993-11-13,76482-1158539-3,0333-5798138,Widowed,2,5000.0,814 Charles Forges,Multan,Punjab,PK7065740519647117,Elderly Pension Program,2022-09-29,Online Portal,Inactive,Male,Inactive,1993-11-13,False,2022-09-29,False,5000.0,False,False,False,False,
BEN-001390,  Joshua Willis,Tony Roberts,Male,2005-08-07,10357-0480707-8,0333-9484476,Single,6,15000.0,566 Kimberly Lodge Suite 071,Gwadar,Balochistan,PK7460365579637373,Cash Transfer Program,2025-06-14,In-Person Center,inactive,Male,Inactive,2005-08-07,False,2025-06-14,False,15000.0,False,False,False,False,
BEN-001391,Sandra Johnson,John Strong,FEMALE,26/08/1999,20662-1811917-5,0320-2062289,Divorced,4,20000.0,84983 Black Divide,Abbottabad,Khyber Pakhtunkhwa,PK8937301651983326,Flood Relief Assistance,2023-10-19,In-Person Center,Active,Female,Active,1999-08-26,False,2023-10-19,False,20000.0,False,False,False,False,
BEN-001392,Louis  Huang,Larry Molina,Male,2008-05-21,82877-9398313-7,0302-8513900,Divorced,4,20000.0,00370 Martin Inlet Suite 598,Multan,Punjab,PK2195231022048843,Flood Relief Assistance,2019-06-11,In-Person Center,Inactive,Male,Inactive,2008-05-21,False,2019-06-11,False,20000.0,False,False,False,False,
BEN-001393,Samuel Solis,Terry Rodriguez,Male,1976-10-07,59169-4575139-9,0333-1052799,Single,6,5000.0,8449 Larson Springs,Quetta,Balochistan,PK8944047349639313,Flood Relief Assistance,2024-04-07,Online Portal,Suspended,Male,Suspended,1976-10-07,False,2024-04-07,False,5000.0,False,False,False,False,
BEN-001394,Gabriel Mills,Craig Estrada,Male,1965-05-02,06888-3566626-1,0301-4834740,Divorced,5,0.0,9791 Cory Tunnel,Gujranwala,Punjab,PK0099316646844896,Cash Transfer Program,2019-08-26,In-Person Center,Suspended,Male,Suspended,1965-05-02,False,2019-08-26,False,0.0,False,False,False,False,
BEN-001395,Eric Cooke  ,Jerry Gibson,Male,20/10/1970,95564-0957770-9,,Divorced,9,25000.0,758 Adam Harbor,Hyderabad,Sindh,PK8181077758115431,Widow & Orphan Support Program,2024-05-19,NGO Referral,Suspended,Male,Suspended,1970-10-20,False,2024-05-19,False,25000.0,False,True,False,False,phone_missing
BEN-001396,william stewart,Kenneth Stevens,Male,1958-10-20,01420-0141121-1,0301-7452048,Widowed,1,12000.0,24143 John Vista Suite 687,Peshawar,Khyber Pakhtunkhwa,PK7321410611697937,Cash Transfer Program,2022-08-10,NGO Referral,Inactive,Male,Inactive,1958-10-20,False,2022-08-10,False,12000.0,False,False,False,False,
BEN-001397,Mrs. Sara Matthews,Joseph Carter,Female,1979-09-25,13924-5875572-2,0345-8288127,Married,2,12000.0,,Sibi,Balochistan,PK1346252604094861,Cash Transfer Program,2023-08-16,Mobile Registration Van,Suspended,Female,Suspended,1979-09-25,False,2023-08-16,False,12000.0,False,False,True,False,address_missing
BEN-001398,Todd Hughes,Jacob French,Male,21/05/1988,56720-7170407-9,,Widowed,4,12000.0,88232 Kelsey Bridge,Mardan,Khyber Pakhtunkhwa,PK1751831537173809,Widow & Orphan Support Program,2019-04-11,Online Portal,Active,Male,Active,1988-05-21,False,2019-04-11,False,12000.0,False,True,False,False,phone_missing
BEN-001399,Vicki Lang,Steven Williams,Female,1991-12-02,33061-1087881-2,0302-5924647,Married,6,15000.0,702 Hardy Knolls,Sialkot,Punjab,PK2256319072634561,Cash Transfer Program,2019-03-09,In-Person Center,Active,Female,Active,1991-12-02,False,2019-03-09,False,15000.0,False,False,False,False,
BEN-001400,Nicholas Sutton,Daniel Mckay,Male,1956-02-03,33741-1984497-8,0345-3240396,Married,9,8000.0,6754 Jason Islands Apt. 444,Sialkot,Punjab,PK3648088067152282,Widow & Orphan Support Program,2022-04-13,Mobile Registration Van,Active,Male,Active,1956-02-03,False,2022-04-13,False,8000.0,False,False,False,False,
BEN-001401,Adrian Yang,Larry Henderson,Male,1944-12-11,87423-2570439-7,0320-4438869,Divorced,4,15000.0,2586 Heather Way,Larkana,Sindh,PK3757930297194274,Elderly Pension Program,2023-11-07,Mobile Registration Van,Active,Male,Active,1944-12-11,False,2023-11-07,False,15000.0,False,False,False,False,
BEN-001402,Raymond Freeman,Mario Velez,Male,19/09/1964,74440-2695507-5,0345-3664357,Widowed,4,25000.0,556 Kimberly Brooks Apt. 374,Karachi,Sindh,PK0413946780958501,Disability Support Program,2021-06-22,Online Portal,Active,Male,Active,1964-09-19,False,2021-06-22,False,25000.0,False,False,False,False,
BEN-001403,  Eric Hughes,Kevin Holden,Male,1963-11-23,88437-2657217-1,,Single,5,5000.0,2552 Yu Pass,Sukkur,Sindh,PK0369676905617947,Elderly Pension Program,2020-12-08,Online Portal,Active,Male,Active,1963-11-23,False,2020-12-08,False,5000.0,False,True,False,False,phone_missing
BEN-001404,Pamela Bartlett,Stephen Sandoval,Female,1992-04-29,76566-8765783-3,0301-7888767,Married,8,20000.0,59912 Amanda Green,Gujranwala,Punjab,PK9838276240578209,Flood Relief Assistance,2025-07-25,Online Portal,Suspended,Female,Suspended,1992-04-29,False,2025-07-25,False,20000.0,False,False,False,False,
BEN-001405,Katherine Murphy,Andrew Wells,Female,1999-01-09,20241-1548193-5,0310-4521585,Married,9,15000.0,6419 Wayne Forks,Swat  ,Khyber Pakhtunkhwa,PK1205431646932386,Disability Support Program,2024-09-16,Mobile Registration Van,Inactive,Female,Inactive,1999-01-09,False,2024-09-16,False,15000.0,False,False,False,False,
BEN-001406,Misty Hall,William Green,Female,1944-03-21,39759-0106492-2,0301-3223835,Divorced,4,,368 Spencer Streets,Sibi,Balochistan,PK1288935177801684,Elderly Pension Program,2020-05-23,NGO Referral,Active,Female,Active,1944-03-21,False,2020-05-23,False,,True,False,False,False,income_flag
BEN-001407,Joseph Schmidt,Kevin Martinez,Male,2000-03-28,71855-4991967-4,0303-3708495,Widowed,4,25000.0,92202 Michael Walk,Larkana,Sindh,PK5220462163554341,Elderly Pension Program,2022-01-30,In-Person Center,Active,Male,Active,2000-03-28,False,2022-01-30,False,25000.0,False,False,False,False,
BEN-001408,Theresa Strong,Mr. Chris Schmitt,Female,1997-01-17,45801-5158724-5,0333-0109777,Widowed,3,5000.0,68903 Olson Track,  Lahore,Punjab,PK5632139833327001,Flood Relief Assistance,2019-11-28,Mobile Registration Van,Suspended,Female,Suspended,1997-01-17,False,2019-11-28,False,5000.0,False,False,False,False,
BEN-001409,Michael Perez,Justin Lara,Male,1963-03-21,36281-5956845-2,0320-6025099,Divorced,8,,701 Jade Tunnel Suite 105,Multan,Punjab,PK4238708200628007,Cash Transfer Program,2023-12-07,NGO Referral,Active,Male,Active,1963-03-21,False,2023-12-07,False,,True,False,False,False,income_flag
BEN-001410,Michele Russell,Stuart Steele,Female,1975-07-03,26354-3243647-7,,Divorced,3,5000.0,90757 Wright Stravenue Apt. 823,Gwadar,Balochistan,PK8181594688098242,Disability Support Program,2022-08-17,Online Portal,Active,Female,Active,1975-07-03,False,2022-08-17,False,5000.0,False,True,False,False,phone_missing
BEN-001411,Holly Marshall,Nathan Martinez,Female,1945-07-27,08664-4740685-5,0302-9127513,Divorced,8,8000.0,800 Wheeler Cliffs,Rawalpindi,Punjab,PK8265198937024285,Flood Relief Assistance,2020-05-14,Mobile Registration Van,Active,Female,Active,1945-07-27,False,2020-05-14,False,8000.0,False,False,False,False,
BEN-001412,Michelle Oconnor,Jason Thomas,Female,1987-06-23,23076-2362001-5,0301-4123082,Divorced,4,20000.0,46695 Orr Motorway Suite 704,Abbottabad,Khyber Pakhtunkhwa,PK2551382273039490,Disability Support Program,2023-12-27,Online Portal,Suspended,Female,Suspended,1987-06-23,False,2023-12-27,False,20000.0,False,False,False,False,
BEN-001413,Christopher Joseph,Mr. John Garrett,Male,1966-11-30,83122-9917983-5,0303-3954435,Divorced,2,20000.0,451 Olivia Glen,Sibi,Balochistan,PK4862314301737998,Widow & Orphan Support Program,2023-02-14,In-Person Center,Actve,Male,Active,1966-11-30,False,2023-02-14,False,20000.0,False,False,False,False,
BEN-001414,Mike Maxwell,William Herrera,Male,1951-09-12,74590-3427759-2,0320-1493395,Divorced,1,0.0,06342 Jennifer Squares Apt. 176,Swat  ,Khyber Pakhtunkhwa,PK9574474077089997,Disability Support Program,2023-07-07,Mobile Registration Van,ACTIVE,Male,Active,1951-09-12,False,2023-07-07,False,0.0,False,False,False,False,
BEN-001415,Hector Dennis,Austin Jefferson,MALE,1979-06-16,11872-3340807-8,0310-0291512,Divorced,4,5000.0,436 Faith Springs Apt. 524,Gujranwala,Punjab,PK6759268069185744,Flood Relief Assistance,2021-03-23,In-Person Center,Active,Male,Active,1979-06-16,False,2021-03-23,False,5000.0,False,False,False,False,
BEN-001416,Michael Smith,Joshua Atkins,Male,2006-07-08,20976-0248582-6,0300-5049952,Divorced,7,5000.0,0437 Jonathan Drive,Hyderabad,Sindh,PK4880928779069552,Flood Relief Assistance,2022-08-04,In-Person Center,Inactive,Male,Inactive,2006-07-08,False,2022-08-04,False,5000.0,False,False,False,False,
BEN-001417,Alexis Park,Jesse Turner,Female,1999-10-04,94715-8135280-8,0300-7474265,Married,6,25000.0,292 Rachel Squares,Sibi,Balochistan,PK0236383258094561,Disability Support Program,2020-01-17,Mobile Registration Van,Inactive,Female,Inactive,1999-10-04,False,2020-01-17,False,25000.0,False,False,False,False,
BEN-001418,Brian Cantrell,Mark Little,male,1976-08-22,88610-5812685-6,0310-5676892,Widowed,8,5000.0,03704 Bryan Corners,Sibi,Balochistan,PK5381173876949251,Disability Support Program,2025-03-29,Mobile Registration Van,Inactive,Male,Inactive,1976-08-22,False,2025-03-29,False,5000.0,False,False,False,False,
BEN-001419,Rachael Oliver,Gregory Wright,Female,1950-03-23,27963-1224877-0,0300-3814152,Single,5,20000.0,93245 Susan Meadows,Quetta,Balochistan,PK9495469219623096,Elderly Pension Program,2020-02-10,Online Portal,Active,Female,Active,1950-03-23,False,2020-02-10,False,20000.0,False,False,False,False,
BEN-001420,Robert Bailey,Thomas Sweeney,Male,1944-08-18,13374-5365051-5,0300-7275494,Married,1,12000.0,3592 Carroll Inlet Apt. 268,Quetta,Balochistan,PK7573421972193015,Cash Transfer Program,2020-01-15,Mobile Registration Van,Inactive,Male,Inactive,1944-08-18,False,2020-01-15,False,12000.0,False,False,False,False,
BEN-001421,Matthew Ford,Evan Marks,Male,1948-11-27,41973-7155967-8,0345-7236788,Divorced,8,20000.0,8914 Ball Way,Gwadar,Balochistan,PK8628983978435299,Widow & Orphan Support Program,2022-06-04,Mobile Registration Van,Inactive,Male,Inactive,1948-11-27,False,2022-06-04,False,20000.0,False,False,False,False,
BEN-001422,Brandon Burgess,Thomas Gardner,Male,08/05/1968,56732-1134257-0,0333-2237918,Widowed,6,8000.0,33172 Adams Oval Suite 255,Mardan,Khyber Pakhtunkhwa,PK3823237582306143,Flood Relief Assistance,2022-12-22,Online Portal,Active,Male,Active,1968-05-08,False,2022-12-22,False,8000.0,False,False,False,False,
BEN-001423,Ryan Taylor,Ronald Erickson,M,1988-03-23,41253-9718735-4,0345-2707546,Married,6,5000.0,798 Spencer Crescent Suite 241,Gwadar,Balochistan,PK7134686715502502,Disability Support Program,2019-03-13,In-Person Center,Active,Male,Active,1988-03-23,False,2019-03-13,False,5000.0,False,False,False,False,
BEN-001424,Amanda Maldonado,Larry West,Female,31/12/2003,94903-8650951-0,0333-5457242,Married,3,12000.0,385 Marvin View Apt. 356,Larkana  ,Sindh,PK3653581632219782,Flood Relief Assistance,2022-10-04,In-Person Center,Active,Female,Active,2003-12-31,False,2022-10-04,False,12000.0,False,False,False,False,
BEN-001425,jeremy edwards,Sean Nelson,Male,1948-08-17,07307-3129327-9,0345-1084989,Widowed,9,8000.0,06983 Reeves Meadow,Bahawalpur,Punjab,PK0386274666389532,Disability Support Program,2025-08-13,In-Person Center,Active,Male,Active,1948-08-17,False,2025-08-13,False,8000.0,False,False,False,False,
BEN-001426,Mrs. Tina Martinez,James Flores,Female,1963-09-08,23029-7614179-5,0301-5422659,Widowed,9,15000.0,943 Sarah Locks Suite 319,Gujranwala,Punjab,PK8237364952916528,Widow & Orphan Support Program,2019-01-11,Online Portal,Active,Female,Active,1963-09-08,False,2019-01-11,False,15000.0,False,False,False,False,
BEN-001427,Terry Ward,Daniel Anderson,M,1992-07-29,94447-1517721-3,0333-4546990,Single,1,20000.0,14802 Ferguson Squares,Bahawalpur,Punjab,PK5100759632389928,Cash Transfer Program,2024-06-17,Mobile Registration Van,Suspended,Male,Suspended,1992-07-29,False,2024-06-17,False,20000.0,False,False,False,False,
BEN-001428,Bobby Lucero,Mark White,Male,1994-04-05,58404-4467880-5,0333-3391560,Widowed,1,8000.0,3291 Kaiser Unions,Abbottabad,Khyber Pakhtunkhwa,PK4230907692948002,Flood Relief Assistance,2019-10-11,NGO Referral,Suspended,Male,Suspended,1994-04-05,False,2019-10-11,False,8000.0,False,False,False,False,
BEN-001429,Andrew Brewer,Leslie Arroyo,male,1960-11-22,97171-0968632-3,0303-4807300,Divorced,1,12000.0,6916 Joseph Knolls,Sukkur,Sindh,PK3132056638810676,Cash Transfer Program,2019-07-18,Mobile Registration Van,Active,Male,Active,1960-11-22,False,2019-07-18,False,12000.0,False,False,False,False,
BEN-001430,Melissa Mata,Drew Stanley,Female,1984-09-03,97325-1974990-8,0320-9435859,Divorced,4,0.0,4597 Brent Street Apt. 305,Sialkot,Punjab,PK5784442301711956,Elderly Pension Program,2020-12-05,NGO Referral,Suspended,Female,Suspended,1984-09-03,False,2020-12-05,False,0.0,False,False,False,False,
