beneficiary_id,full_name,father_or_husband_name,gender,date_of_birth,cnic,phone_number,marital_status,household_size,monthly_income_pkr,address_line,city,province,bank_account_number,welfare_program,registration_date,registration_channel,status,gender_clean,status_clean,date_of_birth_clean,dob_parse_failed,registration_date_clean,reg_date_parse_failed,monthly_income_clean,income_flag,phone_missing,address_missing,is_duplicate_row,data_quality_flags
BEN-000351,Casey Floyd,Brian Jacobson,Female,11/10/1989,30469-3412418-4,0345-4157750,Single,7,25000.0,3531 Perez Freeway Suite 363,Gwadar,Balochistan,PK8742429440007315,Cash Transfer Program,2022-11-04,In-Person Center,Inactive,Female,Inactive,1989-10-11,False,2022-11-04,False,25000.0,False,False,False,False,
BEN-000352,Kevin Brown,Daniel Lynch,MALE,1952-10-30,10739-8299414-1,0303-0515534,Divorced,7,12000.0,,Karachi,Sindh,PK5425398761899884,Disability Support Program,2019-11-20,Online Portal,Suspended,Male,Suspended,1952-10-30,False,2019-11-20,False,12000.0,False,False,True,False,address_missing
BEN-000353,Jimmy Jackson,Stephen Munoz,male,1994-05-30,09443-3577056-1,0310-0722758,Widowed,8,0.0,831 Vincent Overpass,Hyderabad,Sindh,PK5367312605654975,Flood Relief Assistance,2021-07-05,In-Person Center,Active,Male,Active,1994-05-30,False,2021-07-05,False,0.0,False,False,False,False,
BEN-000354,Cindy Wells,Adrian Patterson,Female,2000-01-22,46719-9149452-2,0320-4265525,Single,2,25000.0,6939 Robin Avenue,Sibi,Balochistan,PK9407914960458510,Cash Transfer Program,2020-10-10,In-Person Center,Active,Female,Active,2000-01-22,False,2020-10-10,False,25000.0,False,False,False,False,
BEN-000355,Andrew Esparza,Jonathan Simmons,Male,1967-07-15,76559-5980408-8,0310-9588998,Widowed,6,20000.0,7318 Heather Lodge,Multan,Punjab,PK5119857299395005,Flood Relief Assistance,2024-04-26,Online Portal,Inactive,Male,Inactive,1967-07-15,False,2024-04-26,False,20000.0,False,False,False,False,
BEN-000356,Casey Phillips,Brandon Castillo,Male,1961-06-14,05060-1865754-8,0302-4759946,Widowed,7,15000.0,907 Ingram Well Suite 257,Hyderabad,Sindh,PK0372774308612865,Widow & Orphan Support Program,2023-03-26,Online Portal,Active,Male,Active,1961-06-14,False,2023-03-26,False,15000.0,False,False,False,False,
BEN-000357,April Burton,Michael Schmidt,Female,1960-11-21,06468-3579425-2,0301-4133195,Married,5,20000.0,989 Kristin Common Suite 085,Quetta,Balochistan,PK8451557255568124,Elderly Pension Program,2023-12-29,In-Person Center,Inactive,Female,Inactive,1960-11-21,False,2023-12-29,False,20000.0,False,False,False,False,
BEN-000358,Brian Diaz,Jacob Thompson,Male,1978-09-20,28577-3758987-1,0303-2783902,Single,5,0.0,325 Amber Run,Lahore,Punjab,PK4779397426468627,Flood Relief Assistance,2023-07-05,In-Person Center,Inactive,Male,Inactive,1978-09-20,False,2023-07-05,False,0.0,False,False,False,False,
BEN-000359,teresa carpenter,Daniel Mcgee,Female,1956-01-20,75550-5904812-7,0310-4812313,Divorced,9,5000.0,8640 Nathan Mission Suite 881,Bahawalpur,Punjab,PK9565829364933803,Widow & Orphan Support Program,2022-07-08,In-Person Center,Active,Female,Active,1956-01-20,False,2022-07-08,False,5000.0,False,False,False,False,
BEN-000360,Joseph Bryan,Jesse Richardson,M,1986-07-04,64363-6300608-8,0333-2347152,Widowed,1,25000.0,71162 Mullen Club,Hyderabad,Sindh,PK5300658292099629,Elderly Pension Program,2025-11-17,NGO Referral,inactive,Male,Inactive,1986-07-04,False,2025-11-17,False,25000.0,False,False,False,False,
BEN-000361,Desiree Terry,Shaun Meyer,Female,18/05/1983,41893-8445049-5,0303-1564272,Divorced,6,25000.0,8275 Wallace Rue Apt. 431,Quetta,Balochistan,PK8781470336206611,Disability Support Program,2020-09-15,Online Portal,Active,Female,Active,1983-05-18,False,2020-09-15,False,25000.0,False,False,False,False,
BEN-000362,Rebecca Conley,George Lane,F,1985-04-25,47631-1703959-8,0333-9095159,Divorced,8,8000.0,9887 Torres Curve Suite 243,gwadar,Balochistan,PK7918159470849421,Flood Relief Assistance,2019-11-08,Mobile Registration Van,Active,Female,Active,1985-04-25,False,2019-11-08,False,8000.0,False,False,False,False,
BEN-000363,Wesley Carrillo,Harry Bryant,Male,1952-01-13,27423-5370596-5,0310-9116623,Widowed,9,8000.0,842 Mary Square,Multan,Punjab,PK3790643363118191,Flood Relief Assistance,2022-03-15,NGO Referral,Suspended,Male,Suspended,1952-01-13,False,2022-03-15,False,8000.0,False,False,False,False,
BEN-000364,Robert Martin,Xavier Andrews,Male,1970-09-14,26661-1185688-5,0300-6086320,Widowed,7,25000.0,38055 Nathan Plains Apt. 841,Gwadar,Balochistan,PK7139935828323097,Cash Transfer Program,2024-10-09,In-Person Center,Inactive,Male,Inactive,1970-09-14,False,2024-10-09,False,25000.0,False,False,False,False,
BEN-000365,Jennifer Porter  ,Jimmy Flores,Female,1941-01-05,98312-9924825-5,0301-4647166,Widowed,5,15000.0,474 Lauren Stream Suite 517,Sibi,Balochistan,PK2514568785455186,Cash Transfer Program,2022-06-07,Online Portal,Inactive,Female,Inactive,1941-01-05,False,2022-06-07,False,15000.0,False,False,False,False,
BEN-000366,Charles Pierce,James Randall,Male,18/01/1971,41300-7573229-8,0303-5125199,Divorced,5,25000.0,0939 Kimberly Trafficway,Quetta,Balochistan,PK0918218975210111,Cash Transfer Program,2019-03-08,In-Person Center,Suspended,Male,Suspended,1971-01-18,False,2019-03-08,False,25000.0,False,False,False,False,
BEN-000367,Alison Ryan,Michael Miller,Female,1975-07-11,00858-9671581-6,,Single,7,0.0,5998 Rebekah Lake,Gwadar,Balochistan,PK5772775134936007,Cash Transfer Program,2024-02-16,NGO Referral,Active,Female,Active,1975-07-11,False,2024-02-16,False,0.0,False,True,False,False,phone_missing
BEN-000368,MIKE PATTERSON,Adam Cooper,Male,1961-09-02,54006-4964006-5,0310-8778990,Divorced,6,20000.0,137 Lara Heights Apt. 662,Abbottabad,Khyber Pakhtunkhwa,PK5169574507745215,Elderly Pension Program,2025-05-01,NGO Referral,Active,Male,Active,1961-09-02,False,2025-05-01,False,20000.0,False,False,False,False,
BEN-000369,LINDA THOMAS,William Fox,Female,1963-07-13,55561-5667008-6,0302-3858051,Single,9,5000.0,06462 Page Throughway Apt. 326,Quetta,Balochistan,PK1873865810950983,Disability Support Program,2019-10-26,NGO Referral,Active,Female,Active,1963-07-13,False,2019-10-26,False,5000.0,False,False,False,False,
BEN-000370,Katherine Carson,Kevin Snyder,Female,12/01/1991,47612-6706852-9,0333-9411935,Divorced,8,,02447 Desiree Heights,Peshawar,Khyber Pakhtunkhwa,PK0798739156380450,Elderly Pension Program,2020-08-02,Mobile Registration Van,Active,Female,Active,1991-01-12,False,2020-08-02,False,,True,False,False,False,income_flag
BEN-000371,Katherine Watts  ,Bryan Ramirez,Female,2008-05-03,06273-2018289-8,0302-9688204,Married,1,20000.0,597 Oneill Road,Sialkot,Punjab,PK1240909597007967,Cash Transfer Program,2020-01-10,In-Person Center,Suspended,Female,Suspended,2008-05-03,False,2020-01-10,False,20000.0,False,False,False,False,
BEN-000372,Valerie Cardenas,Nicholas Smith,Female,1958-05-16,48963-4703984-9,0302-1004309,Widowed,3,25000.0,57252 Joseph Manor,Gujranwala,Punjab,PK9868537626754528,Widow & Orphan Support Program,2020-06-22,Online Portal,Active,Female,Active,1958-05-16,False,2020-06-22,False,25000.0,False,False,False,False,
BEN-000373,Tina Williams,Mark Jones,Female,1953-11-25,75148-8097020-5,0333-2142977,Divorced,2,15000.0,92855 Nelson Square,Rawalpindi,Punjab,PK2783940894745272,Widow & Orphan Support Program,2025-01-28,Mobile Registration Van,suspended,Female,Suspended,1953-11-25,False,2025-01-28,False,15000.0,False,False,False,False,
BEN-000374,Anne Carpenter,Adam Holmes,Female,1966-02-01,97684-1034420-5,0345-6333218,Single,4,12000.0,5213 Wesley Village Apt. 898,Sukkur,Sindh,PK5371467668001790,Cash Transfer Program,2020-08-05,Online Portal,Active,Female,Active,1966-02-01,False,2020-08-05,False,12000.0,False,False,False,False,
BEN-000375,Michelle Park,Jason Moon,Female,25/08/1948,64693-9296986-2,0345-9793908,Single,3,5000.0,75452 Preston Ranch,Quetta,Balochistan,PK0127189662660294,Flood Relief Assistance,2021-02-22,Mobile Registration Van,Inactive,Female,Inactive,1948-08-25,False,2021-02-22,False,5000.0,False,False,False,False,
BEN-000376,Wayne Jackson,Patrick Wilson,male,22/06/1949,68092-6237281-4,0320-1020692,Single,99,5000.0,342 David Common,Abbottabad,Khyber Pakhtunkhwa,PK5699936893723513,Cash Transfer Program,2019-05-17,In-Person Center,Inactive,Male,Inactive,1949-06-22,False,2019-05-17,False,5000.0,False,False,False,False,
BEN-000377,Pamela Rodriguez  ,John Reynolds,FEMALE,1954-01-27,59950-3427895-2,0303-6525932,Single,1,12000.0,890 Wilson Glen,Sialkot,Punjab,PK3478301304931324,Widow & Orphan Support Program,2021-01-22,In-Person Center,Active,Female,Active,1954-01-27,False,2021-01-22,False,12000.0,False,False,False,False,
BEN-000378,Eric Smith,Caleb Guzman,Male,05/09/1980,80700-8463075-6,0310-2190321,Single,5,8000.0,50124 Bell Walk,Hyderabad,Sindh,PK2699479594880554,Disability Support Program,2023-06-07,In-Person Center,Active,Male,Active,1980-09-05,False,2023-06-07,False,8000.0,False,False,False,False,
BEN-000379,Nicholas Allen,Brett Lane,Male,1941-09-03,06431-2986191-5,0302-2701716,Married,3,25000.0,342 Teresa Courts,Sibi,Balochistan,PK0951540301145357,Widow & Orphan Support Program,2025-05-19,NGO Referral,inactive,Male,Inactive,1941-09-03,False,2025-05-19,False,25000.0,False,False,False,False,
BEN-000380,Thomas York,Michael Lopez,Male,10/07/1986,00932-5862539-8,0345-8829300,Married,9,15000.0,56638 Rick Trace,Rawalpindi,Punjab,PK1710565682612242,Disability Support Program,2020-06-23,In-Person Center,Active,Male,Active,1986-07-10,False,2020-06-23,False,15000.0,False,False,False,False,
BEN-000381,becky rodriguez md,Michael Hawkins,Female,1943-06-26,16002-0962174-2,0301-2707103,Single,1,20000.0,1647 Mcdaniel Ville Suite 386,Mardan,Khyber Pakhtunkhwa,PK4309075944356276,Disability Support Program,2025-09-16,In-Person Center,Inactive,Female,Inactive,1943-06-26,False,2025-09-16,False,20000.0,False,False,False,False,
BEN-000382,Scott Lopez,Ryan Alvarez,MALE,1986-11-26,68175-1728780-6,0333-1582145,Widowed,7,25000.0,71678 David Locks,Gwadar,Balochistan,PK4894939802315830,Elderly Pension Program,2022-03-21,Online Portal,active,Male,Active,1986-11-26,False,2022-03-21,False,25000.0,False,False,False,False,
BEN-000383,Kevin Garcia,William Brown,MALE,2007-01-14,66124-0634111-1,0301-2124183,Widowed,7,5000.0,96136 Ramirez Station Suite 657,Gwadar,Balochistan,PK2168695499679123,Cash Transfer Program,2025-09-26,NGO Referral,Active,Male,Active,2007-01-14,False,2025-09-26,False,5000.0,False,False,False,False,
BEN-000384,Travis Archer,Charles Gibson,Male,1949-01-11,79249-8632299-0,0303-0736409,Widowed,4,5000.0,3201 Maria Parks Apt. 269,Sukkur,Sindh,PK3479523458727969,Widow & Orphan Support Program,2021-09-09,NGO Referral,Actve,Male,Active,1949-01-11,False,2021-09-09,False,5000.0,False,False,False,False,
BEN-000385,Brittany Howell,Billy Walton,Female,1992-12-01,55902-2033595-9,0310-5813173,Divorced,7,20000.0,47784 Pacheco Plains Apt. 061,Swat,Khyber Pakhtunkhwa,PK3818249137923929,Widow & Orphan Support Program,2025-02-08,Mobile Registration Van,Active,Female,Active,1992-12-01,False,2025-02-08,False,20000.0,False,False,False,False,
BEN-000386,Ernest Bennett,Andrew Hawkins,Male,24/03/1999,33705-2729605-1,0345-9891135,Single,5,,276 Larry Loaf Suite 197,Quetta,Balochistan,PK9532867185426841,Disability Support Program,2020-11-01,In-Person Center,Suspended,Male,Suspended,1999-03-24,False,2020-11-01,False,,True,False,False,False,income_flag
BEN-000387,Melissa Armstrong,Scott Hunter,Female,1967-05-03,41464-1020896-5,0302-8909366,Single,4,12000.0,695 Flores Burgs Apt. 255,Mardan,Khyber Pakhtunkhwa,PK0946701481462577,Disability Support Program,2023-06-19,In-Person Center,Inactive,Female,Inactive,1967-05-03,False,2023-06-19,False,12000.0,False,False,False,False,
BEN-000388,Kevin Hubbard,James Patterson,Male,2008-03-04,33753-9065642-2,0320-9386221,Divorced,2,5000.0,0333 Watkins Spurs Apt. 415,Multan,Punjab,PK2686128687231403,Cash Transfer Program,2024-04-07,NGO Referral,Active,Male,Active,2008-03-04,False,2024-04-07,False,5000.0,False,False,False,False,
BEN-000389,Joshua Johnson,Jay Robertson,Male,1969-05-12,34978-8100133-8,0303-8559794,Divorced,9,5000.0,790 Gray Loaf,Quetta,Balochistan,PK9752424219999117,Cash Transfer Program,2020-03-10,Online Portal,Active,Male,Active,1969-05-12,False,2020-03-10,False,5000.0,False,False,False,False,
BEN-000390,Brent Freeman,Daniel Crawford,Male,1995-11-26,73018-9330386-7,0303-0652641,Married,3,5000.0,94563 Reid Turnpike Apt. 834,Mardan,Khyber Pakhtunkhwa,PK0625315180716523,Elderly Pension Program,2024-04-23,Online Portal,Inactive,Male,Inactive,1995-11-26,False,2024-04-23,False,5000.0,False,False,False,False,
BEN-000391,Edward Berry,Marcus Rubio,MALE,11/07/1989,32016-0092076-5,0333-2565395,Divorced,8,0.0,541 Simmons Key,Abbottabad,Khyber Pakhtunkhwa,PK5314012410660703,Disability Support Program,2025-05-30,Mobile Registration Van,Inactive,Male,Inactive,1989-07-11,False,2025-05-30,False,0.0,False,False,False,False,
BEN-000392,Marisa Turner,Jeffrey Fernandez,Female,30/04/1954,09404-8279143-0,,Married,8,12000.0,9878 Nicole Road Apt. 973,Sibi,Balochistan,PK9696310731967611,Cash Transfer Program,2020-10-11,In-Person Center,Suspended,Female,Suspended,1954-04-30,False,2020-10-11,False,12000.0,False,True,False,False,phone_missing
BEN-000393,Rodney Hurley,Mark Lamb,Male,1998-09-17,82267-2001943-8,0333-4244394,Married,6,12000.0,083 Ford Garden Apt. 466,  Peshawar,Khyber Pakhtunkhwa,PK3360804364079569,Flood Relief Assistance,2019-11-20,In-Person Center,Suspended,Male,Suspended,1998-09-17,False,2019-11-20,False,12000.0,False,False,False,False,
BEN-000394,Sandra Brown,Jason Colon,F,1984-08-26,26571-3114229-5,0310-9655339,Divorced,4,8000.0,936 Daniel Fields Apt. 347,Larkana,Sindh,PK6297892277731562,Elderly Pension Program,2021-09-20,Online Portal,Active,Female,Active,1984-08-26,False,2021-09-20,False,8000.0,False,False,False,False,
BEN-000395,  Wendy Henderson,Dakota Nelson,Female,14/09/1942,25665-1034649-9,,Married,5,12000.0,820 Casey Centers Apt. 594,Mardan,Khyber Pakhtunkhwa,PK1403851673458120,Widow & Orphan Support Program,2025-05-10,NGO Referral,Active,Female,Active,1942-09-14,False,2025-05-10,False,12000.0,False,True,False,False,phone_missing
BEN-000396,Stephanie Russell,Matthew Davis,Female,09/11/2004,00881-7283337-6,0303-3364099,Single,4,15000.0,19818 Crawford Course,Multan,Punjab,PK9692322330253821,Flood Relief Assistance,2020-10-07,Mobile Registration Van,Active,Female,Active,2004-11-09,False,2020-10-07,False,15000.0,False,False,False,False,
BEN-000397,Bryan Roman,Kevin Price,MALE,1991-08-12,14602-4556838-0,0300-5993718,Divorced,8,8000.0,3212 Tara Mill,Sukkur,Sindh,PK7918064802938027,Widow & Orphan Support Program,2019-07-12,Mobile Registration Van,Active,Male,Active,1991-08-12,False,2019-07-12,False,8000.0,False,False,False,False,
BEN-000398,Shari Brown,Michael Rodriguez,Female,1977-10-31,43891-2517003-9,0301-2822240,Single,6,5000.0,342 Alvarez Land Suite 090,Gwadar,Balochistan,PK6449081467380230,Disability Support Program,2021-08-03,Online Portal,Inactive,Female,Inactive,1977-10-31,False,2021-08-03,False,5000.0,False,False,False,False,
BEN-000399,Matthew Everett,Richard Allen,Male,1978-04-23,79112-0957970-2,0302-6103484,Widowed,4,8000.0,518 Mia Loaf Apt. 644,Karachi,Sindh,PK6579846484689123,Elderly Pension Program,2021-07-20,NGO Referral,Active,Male,Active,1978-04-23,False,2021-07-20,False,8000.0,False,False,False,False,
BEN-000400,samantha young,Steve Moon,Female,1983-08-27,91309-7335797-2,0303-4647011,Single,9,25000.0,41776 Love Wells Apt. 248,Sukkur,Sindh,PK9145236496688408,Widow & Orphan Support Program,2019-05-28,Mobile Registration Van,Suspended,Female,Suspended,1983-08-27,False,2019-05-28,False,25000.0,False,False,False,False,
BEN-000401,Jason Daniel,Gabriel Neal,Male,1992-07-15,35781-1199725-2,0302-0811166,Widowed,5,20000.0,720 Gonzalez Inlet,PESHAWAR,Khyber Pakhtunkhwa,PK5681176822388384,Elderly Pension Program,2025-07-04,Online Portal,Active,Male,Active,1992-07-15,False,2025-07-04,False,20000.0,False,False,False,False,
BEN-000402,Angela Moore,Wayne Rivas,Female,1992-08-13,86353-6816469-6,0333-6295321,Divorced,3,0.0,7724 Grace Views Suite 431,Quetta,Balochistan,PK4713148308165912,Cash Transfer Program,2022-08-14,NGO Referral,Active,Female,Active,1992-08-13,False,2022-08-14,False,0.0,False,False,False,False,
BEN-000403,Christopher Walter,Stephen Walker,Male,2005-03-12,65226-8616271-6,0333-0660631,Single,6,25000.0,73420 Williamson Rapid,Sukkur,Sindh,PK2580582806119107,Elderly Pension Program,2020-04-06,Online Portal,Suspended,Male,Suspended,2005-03-12,False,2020-04-06,False,25000.0,False,False,False,False,
BEN-000404,Brandon Richardson,Bruce Higgins,MALE,1970-04-25,44815-5253978-0,0300-7199464,Widowed,7,15000.0,713 James Wall Suite 476,Sibi,Balochistan,PK5796287714121674,Disability Support Program,2021-01-03,In-Person Center,active,Male,Active,1970-04-25,False,2021-01-03,False,15000.0,False,False,False,False,
BEN-000405,Scott Greene,Mr. Michael Barnes MD,MALE,1950-08-24,26571-7995880-9,,Married,2,0.0,3973 Aguilar Rue Suite 107,Faisalabad,Punjab,PK5170244777031135,Disability Support Program,2020-01-30,In-Person Center,Active,Male,Active,1950-08-24,False,2020-01-30,False,0.0,False,True,False,False,phone_missing
BEN-000406,Frank Steele,Micheal Erickson,Male,1990-10-11,88503-6986656-0,0345-3614422,Married,5,5000.0,18005 Thomas Knoll Apt. 048,Mardan,Khyber Pakhtunkhwa,PK8586828475689977,Disability Support Program,2023-06-17,NGO Referral,Active,Male,Active,1990-10-11,False,2023-06-17,False,5000.0,False,False,False,False,
BEN-000407,Eric Foster,Walter Hansen,Male,1980-03-12,19167-2260559-5,0302-4685397,Single,5,25000.0,87572 Logan Pines Suite 241,Sibi  ,Balochistan,PK4840077816958820,Disability Support Program,2024-03-28,NGO Referral,Inactive,Male,Inactive,1980-03-12,False,2024-03-28,False,25000.0,False,False,False,False,
BEN-000408,William Porter,Mr. Isaac Jordan,male,10/02/2002,94865-2616981-6,0333-3933185,Single,2,8000.0,485 Stafford Island Suite 287,Sibi,Balochistan,PK1435593224677856,Flood Relief Assistance,2022-01-03,NGO Referral,Active,Male,Active,2002-02-10,False,2022-01-03,False,8000.0,False,False,False,False,
BEN-000409,Brittany Hall  ,David Mccarthy,Female,26/05/1970,75300-7464568-4,0333-2916534,Married,5,0.0,75877 Rodriguez Stravenue Apt. 151,Sibi,Balochistan,PK2493358137523716,Flood Relief Assistance,2019-02-10,Online Portal,active,Female,Active,1970-05-26,False,2019-02-10,False,0.0,False,False,False,False,
BEN-000410,Duane Conley,Rodney Elliott,M,1985-10-25,90459-0528312-8,,Divorced,7,5000.0,089 Robert Club,Multan,Punjab,PK2895480943000336,Cash Transfer Program,2025-08-22,Online Portal,Active,Male,Active,1985-10-25,False,2025-08-22,False,5000.0,False,True,False,False,phone_missing
BEN-000411,Jonathan Davis,Duane Zavala,Male,1949-01-06,57145-8945547-0,0301-5188062,Widowed,-1,0.0,152 Christopher Village Suite 749,Swat  ,Khyber Pakhtunkhwa,PK8129391504695983,Widow & Orphan Support Program,2019-06-08,NGO Referral,Active,Male,Active,1949-01-06,False,2019-06-08,False,0.0,False,False,False,False,
BEN-000412,Gary Williams,Jesse Meza,MALE,2008-09-16,58197-1810296-4,0345-7239327,Widowed,6,15000.0,04501 Davis Glens,Faisalabad,Punjab,PK5630822089272188,Cash Transfer Program,2019-01-14,Mobile Registration Van,Inactive,Male,Inactive,2008-09-16,False,2019-01-14,False,15000.0,False,False,False,False,
BEN-000413,Vincent Glenn,Samuel Martin,male,1993-09-23,72719-4426765-5,0320-1536373,Divorced,0,20000.0,214 Owen Street Suite 925,  Karachi,Sindh,PK1546409563524223,Disability Support Program,2022-12-31,Mobile Registration Van,Active,Male,Active,1993-09-23,False,2022-12-31,False,20000.0,False,False,False,False,
BEN-000414,Sandra Hunt,Stephen Alvarez,Female,1979-01-04,33851-2923452-1,0303-4802856,Married,8,0.0,65926 Davis Passage Suite 732,Peshawar,Khyber Pakhtunkhwa,PK4045190744084301,Flood Relief Assistance,2022-06-06,NGO Referral,Active,Female,Active,1979-01-04,False,2022-06-06,False,0.0,False,False,False,False,
BEN-000415,Joseph Holland,John Miller,Male,1995-03-24,85151-4428474-6,,Widowed,8,25000.0,24386 Carroll Plaza Apt. 081,Mardan,Khyber Pakhtunkhwa,PK8649365761554552,Widow & Orphan Support Program,2020-11-01,In-Person Center,Active,Male,Active,1995-03-24,False,2020-11-01,False,25000.0,False,True,False,False,phone_missing
BEN-000416,  Jennifer Marshall,Robert Kelly,female,1980-07-16,22972-7967545-5,0345-3735978,Single,3,20000.0,,Abbottabad,Khyber Pakhtunkhwa,PK1074566601516884,Widow & Orphan Support Program,2025-07-06,Online Portal,Active,Female,Active,1980-07-16,False,2025-07-06,False,20000.0,False,False,True,False,address_missing
BEN-000417,Laurie  Gibson,Marcus Baker,Female,2006-06-17,94719-9112053-6,0301-7569809,Widowed,5,25000.0,21941 Ferguson Avenue,Bahawalpur,Punjab,PK5807688588453189,Elderly Pension Program,2021-04-30,Mobile Registration Van,Active,Female,Active,2006-06-17,False,2021-04-30,False,25000.0,False,False,False,False,
BEN-000418,  Adam Rios,Jared Sandoval,Male,01/05/1991,08313-7157028-2,0345-3631700,Widowed,8,20000.0,9956 Miller Dale Apt. 310,Peshawar,Khyber Pakhtunkhwa,PK8787038272036743,Flood Relief Assistance,2020-07-26,NGO Referral,active,Male,Active,1991-05-01,False,2020-07-26,False,20000.0,False,False,False,False,
BEN-000419,Cole Johnson,Charles Allen,Male,25/12/1997,37003-3879062-3,0301-6882413,Single,4,5000.0,47276 Darren Drives,Swat,Khyber Pakhtunkhwa,PK1236015244854730,Disability Support Program,2022-04-23,Mobile Registration Van,Suspended,Male,Suspended,1997-12-25,False,2022-04-23,False,5000.0,False,False,False,False,
BEN-000420,Jeremy Washington,Jerry Sanchez,Male,1960-10-08,86086-6938386-4,0333-8031150,Divorced,5,0.0,50166 Mclaughlin Ranch Suite 076,Gwadar,Balochistan,PK9014495166455579,Elderly Pension Program,2023-08-14,In-Person Center,Inactive,Male,Inactive,1960-10-08,False,2023-08-14,False,0.0,False,False,False,False,
BEN-000421,Leslie Carr,Robert Freeman,FEMALE,17/04/1989,15726-4239178-5,0345-1448098,Single,1,-5000.0,9581 Orozco Mall,Gwadar,Balochistan,PK7788770325504547,Elderly Pension Program,2021-06-30,Mobile Registration Van,Active,Female,Active,1989-04-17,False,2021-06-30,False,,True,False,False,False,income_flag
BEN-000422,Audrey Dean,Jerome Graham,Female,1951-09-11,80766-1918891-2,0333-1210261,Married,8,0.0,5738 Briana Spur,Swat,Khyber Pakhtunkhwa,PK8673407006682513,Disability Support Program,2025-03-06,In-Person Center,Active,Female,Active,1951-09-11,False,2025-03-06,False,0.0,False,False,False,False,
BEN-000423,Lindsey Kirby,Carlos Carter,Female,1989-02-04,75457-4798521-1,0345-8710866,Married,3,5000.0,572 Justin Summit Apt. 722,Peshawar,Khyber Pakhtunkhwa,PK4180134624136191,Cash Transfer Program,2019-05-11,Online Portal,Active,Female,Active,1989-02-04,False,2019-05-11,False,5000.0,False,False,False,False,
BEN-000424,Lisa Garcia,Xavier Torres,Female,1954-12-18,51950-4600237-0,0300-7241761,Single,3,0.0,54522 Lindsay Junction,Sibi,Balochistan,PK1530586410839777,Flood Relief Assistance,2020-03-30,Mobile Registration Van,Suspended,Female,Suspended,1954-12-18,False,2020-03-30,False,0.0,False,False,False,False,
BEN-000425,Luke Martinez,David Peterson,Male,17/11/1964,34912-3891303-2,0320-1920996,Single,8,,428 Jasmine Mill,Quetta,Balochistan,PK5387416216309404,Widow & Orphan Support Program,2025-04-01,In-Person Center,Active,Male,Active,1964-11-17,False,2025-04-01,False,,True,False,False,False,income_flag
BEN-000426,Tonya Campos,Dr. Leonard Garrison,Female,1947-08-26,10151-9590854-4,0333-2579542,Divorced,9,8000.0,121 Rhonda Estate,Abbottabad,Khyber Pakhtunkhwa,PK9952407469910281,Flood Relief Assistance,2022-05-16,In-Person Center,Active,Female,Active,1947-08-26,False,2022-05-16,False,8000.0,False,False,False,True,is_duplicate_row
BEN-000427,Michelle  Gill,Seth Moore,Female,16/06/1965,13255-2901294-4,0333-1700174,Married,3,25000.0,37603 Peterson Parkways,Larkana,Sindh,PK8338700537794560,Elderly Pension Program,2025-05-30,In-Person Center,Active,Female,Active,1965-06-16,False,2025-05-30,False,25000.0,False,False,False,False,
BEN-000428,Deborah Espinoza,Mark Sanchez,Female,10/12/1991,58057-1262486-9,0345-7635739,Single,1,0.0,26667 Acevedo Mills Apt. 081,Rawalpindi,Punjab,PK9854220989562108,Flood Relief Assistance,2019-12-04,In-Person Center,Suspended,Female,Suspended,1991-12-10,False,2019-12-04,False,0.0,False,False,False,False,
BEN-000429,ernest holden,Antonio Malone,Male,1985-08-12,32579-3912803-5,0303-2443552,Widowed,9,20000.0,084 Morales Springs,peshawar,Khyber Pakhtunkhwa,PK8410018787505965,Elderly Pension Program,2022-03-29,In-Person Center,Active,Male,Active,1985-08-12,False,2022-03-29,False,20000.0,False,False,False,False,
BEN-000430,Shelley Griffith,Gregory Wilcox,Female,2001-12-08,50231-2961392-7,0300-0069517,Single,9,8000.0,673 Terry Valleys,Karachi,Sindh,PK5696793068104104,Cash Transfer Program,2019-08-09,In-Person Center,Active,Female,Active,2001-12-08,False,2019-08-09,False,8000.0,False,False,False,False,
BEN-000431,Jared Gonzalez,Andrew Cook,Male,1990-01-11,08929-5960009-8,0320-0743977,Widowed,2,0.0,843 William Inlet,LARKANA,Sindh,PK3793114982806304,Disability Support Program,2022-06-20,NGO Referral,Active,Male,Active,1990-01-11,False,2022-06-20,False,0.0,False,False,False,False,
BEN-000432,Nicole Moore,Robert Vargas,F,1957-02-18,09513-1686140-6,0333-7336411,Single,9,12000.0,681 Mckenzie Green Suite 101,SUKKUR,Sindh,PK9649848264865630,Cash Transfer Program,2024-09-21,Online Portal,suspended,Female,Suspended,1957-02-18,False,2024-09-21,False,12000.0,False,False,False,False,
BEN-000433,Laura Smith,David Reese,Female,1980-04-09,32207-8759136-4,,Single,3,5000.0,,Mardan,Khyber Pakhtunkhwa,PK7174155406226758,Disability Support Program,2019-09-23,Online Portal,Suspended,Female,Suspended,1980-04-09,False,2019-09-23,False,5000.0,False,True,True,False,"phone_missing, address_missing"
BEN-000434,Kelli Lee,Jesse Thomas,Female,1969-09-01,80889-1183628-2,0303-8143750,Married,7,8000.0,10627 Sean Land Suite 988,Rawalpindi,Punjab,PK4178392061486900,Widow & Orphan Support Program,2019-05-13,In-Person Center,Active,Female,Active,1969-09-01,False,2019-05-13,False,8000.0,False,False,False,False,
