national_id_no,full_name,gender,date_of_birth,address,id_issue_date,id_status,linked_beneficiary_id,gender_clean,date_of_birth_clean,dob_parse_failed,id_issue_date_clean,issue_date_parse_failed,address_missing,id_status_missing,no_linked_beneficiary,data_quality_flags
57347-3036872-8,Christine Watson,Female,1993-02-11,"32367 David Views, Quetta, Balochistan",2013-05-19,Active,BEN-004067,Female,1993-02-11,False,2013-05-19,False,False,False,False,
51760-1864531-1,Valerie Phillips,Female,1979-01-28,"4759 Hatfield Alley Apt. 084, Hyderabad, Sindh",2025-04-01,Expired,BEN-006043,Female,1979-01-28,False,2025-04-01,False,False,False,False,
26986-9179105-9,Renee Miller,Female,1984-04-18,"51283 Ryan View Suite 517, Gwadar",2014-04-07,Expired,BEN-002339,Female,1984-04-18,False,2014-04-07,False,False,False,False,
60420-0468248-6,Timthy  Sanders,Male,1958-12-03,"77956 Shannon Prairie Apt. 600, Gwadar",2023-02-25,Active,BEN-009920,Male,1958-12-03,False,2023-02-25,False,False,False,False,
94558-8733706-9,Daniel Gould,Male,1943-09-28,"Punjab, Faisalabad, 4097 Jamie Way Apt. 721",2023-11-17,Active,BEN-009544,Male,1943-09-28,False,2023-11-17,False,False,False,False,
88843-7991264-6,Martha Christensen,Female,1965-12-25,"777 Edwards Plain Apt. 655, Quetta, Balochistan",2020-03-05,Active,BEN-006066,Female,1965-12-25,False,2020-03-05,False,False,False,False,
78417-3836630-7,Shiela Thompson,Female,1980-07-01,"5031 Marie Stravenue, Quetta, Balochistan",2011-10-13,Active,BEN-008906,Female,1980-07-01,False,2011-10-13,False,False,False,False,
46395-4311301-8,Antonio Johnson,Male,2004-04-24,"Balochistan, Quetta, 7612 Smith Skyway",2015-12-07,Active,BEN-002297,Male,2004-04-24,False,2015-12-07,False,False,False,False,
65707-8320882-6,Julia Miller,Female,1947-03-14,"749 Martin Island, Lake Michelle",2011-09-27,Active,,Female,1947-03-14,False,2011-09-27,False,False,False,True,
92756-3357750-7,Kimberly Garcia,Female,1982-01-01,"1079 Andrea Land Apt. 617, Vincentbury, Punjab",2017-12-25,Active,,Female,1982-01-01,False,2017-12-25,False,False,False,True,
87670-5383676-7,Monica Mcdaniel,Female,2005-03-22,"3958 Sarah Mills, Gujranwala, Punjab",2024-11-01,Active,BEN-004842,Female,2005-03-22,False,2024-11-01,False,False,False,False,
94821-3307751-9,Paul Graham,Male,1964-07-30,"067 Daugherty Point, Swat",2022-11-23,Expired,BEN-008809,Male,1964-07-30,False,2022-11-23,False,False,False,False,
30803-8947623-5,Christopher Clay,Male,1951-11-26,"Sindh, Sukkur, 257 Ernest Cove Suite 276",2013-01-13,Active,BEN-008384,Male,1951-11-26,False,2013-01-13,False,False,False,False,
23134-9681032-4,Sara George,Female,2005-01-19,"Khyber Pakhtunkhwa, Swat, 35239 Nicole Route",2023-09-02,Active,BEN-003575,Female,2005-01-19,False,2023-09-02,False,False,False,False,
50815-6158945-5,Christopher Ward,Male,1946-12-29,"65882 Brown Mews Suite 004, Swat, Khyber Pakhtunkhwa",2013-01-13,Active,BEN-009387,Male,1946-12-29,False,2013-01-13,False,False,False,False,
47704-5630670-0,Sarah Booker,Female,17-03-1943,"05302 Paula Key Apt. 960, Lahore, Punjab",2013-12-07,Active,BEN-006313,Female,1943-03-17,False,2013-12-07,False,False,False,False,
97479-6297967-9,teresa anderson,Female,1986-01-02,"Sindh, Sukkur, 5401 James Glens",2019-10-24,Expired,BEN-004409,Female,1986-01-02,False,2019-10-24,False,False,False,False,
07939-3730603-8,Howard  Harper,Male,1962-10-31,"69013 Patricia Ridge, Sialkot, Punjab",2019-10-02,Active,BEN-003343,Male,1962-10-31,False,2019-10-02,False,False,False,False,
09239-0624204-3,James Francis,Male,1946-07-06,"51907 Robert Place Apt. 657, Sibi, Balochistan",2020-02-18,Expired,BEN-000067,Male,1946-07-06,False,2020-02-18,False,False,False,False,
63253-2888961-8,Audrey Robinson,Female,1959-07-17,"7852 Fritz Shore, East Marytown",2025-03-07,Expired,,Female,1959-07-17,False,2025-03-07,False,False,False,True,
98771-0069428-9,Jennifer Smith  ,Female,1950-03-05,"392 Michelle Brooks Apt. 112, Multan",2018-02-26,Active,BEN-001213,Female,1950-03-05,False,2018-02-26,False,False,False,False,
57470-9997195-6,Kara Johnston,Female,1995-10-21,"21574 Murray Wall Apt. 610, Abbottabad",2017-06-15,,BEN-005104,Female,1995-10-21,False,2017-06-15,False,False,True,False,id_status_missing
14965-2036466-0,JoannaH ensley,Female,1946-05-18,"506 Williams Bridge Apt. 248, Bahawalpur",2023-10-10,Active,BEN-002060,Female,1946-05-18,False,2023-10-10,False,False,False,False,
54120-8561748-5,Megan Mitchell,Female,1968-07-30,"Khyber Pakhtunkhwa, Abbottabad, 113 Richards Forks Suite 335",2019-06-07,Expired,BEN-008253,Female,1968-07-30,False,2019-06-07,False,False,False,False,
25453-2764500-4,Christopher Taylor,Male,09-08-1967,"805 Travis Course, Samanthahaven, Punjab",2018-05-24,Active,,Male,1967-08-09,False,2018-05-24,False,False,False,True,
83897-9093499-7,Yolanda Wallace,Female,1960-08-06,"445 Jones Plaza Apt. 719, East Eric, Punjab",2025-02-28,Active,,Female,1960-08-06,False,2025-02-28,False,False,False,True,
03746-8351969-6,molly carter,Female,06-01-1980,"039 Brittany Parkways Suite 758, Sibi",2024-01-23,Active,BEN-007731,Female,1980-01-06,False,2024-01-23,False,False,False,False,
37073-1036205-7,Lee  Cabrera,Male,1955-10-27,,2022-03-31,Expired,BEN-001631,Male,1955-10-27,False,2022-03-31,False,True,False,False,address_missing
95321-8860753-4,James Livingston,Male,2001-05-25,"Balochistan, Sibi, 255 Nicole Lights Suite 652",2012-07-19,Active,BEN-008369,Male,2001-05-25,False,2012-07-19,False,False,False,False,
37794-6030199-8,Veronica Cherry,Female,1988-07-24,,2014-03-23,Active,BEN-009963,Female,1988-07-24,False,2014-03-23,False,True,False,False,address_missing
50313-7516458-5,Joseph Ryan  ,Male,1978-10-22,"25553 Paula Islands, Abbottabad, Khyber Pakhtunkhwa",2014-07-07,Active,BEN-009142,Male,1978-10-22,False,2014-07-07,False,False,False,False,
85058-5328647-4,Erica Jones,Female,1985-01-04,"Sindh, Larkana, 9534 Brown Lodge Apt. 871",2018-12-03,Active,BEN-004254,Female,1985-01-04,False,2018-12-03,False,False,False,False,
32432-1372045-5,Mcihael Smith II,Male,1951-09-26,"082 Stout Turnpike Apt. 043, Gwadar, Balochistan",2023-05-28,Active,BEN-007362,Male,1951-09-26,False,2023-05-28,False,False,False,False,
14841-2998235-5,Crystal Fuentes,Female,1982-10-07,"Punjab, Knightland, 964 Gutierrez Junctions Apt. 042",2022-07-22,Active,,Female,1982-10-07,False,2022-07-22,False,False,False,True,
09402-4355651-1,Timothy Williams,Male,1984-02-29,"80964 Wilson Parks Apt. 295, Lahore",2022-06-13,Active,BEN-002141,Male,1984-02-29,False,2022-06-13,False,False,False,False,
78161-2181947-4,Kevin Mendoza,Male,1955-06-29,,2011-12-13,Active,BEN-006218,Male,1955-06-29,False,2011-12-13,False,True,False,False,address_missing
32587-2597661-3,Brandi Curtis,Female,27-04-1981,"Khyber Pakhtunkhwa, Peshawar, 10374 Jessica Unions",2024-01-15,,BEN-003905,Female,1981-04-27,False,2024-01-15,False,False,True,False,id_status_missing
36279-2316286-9,Ashley Lucero,Female,1986-08-26,,2013-10-28,Active,BEN-002336,Female,1986-08-26,False,2013-10-28,False,True,False,False,address_missing
36668-1026522-6,Monica Watkins,Female,2000-02-24,"6645 Matthew Mill Apt. 373, Quetta, Balochistan",2016-04-13,Active,BEN-005263,Female,2000-02-24,False,2016-04-13,False,False,False,False,
47234-4933094-7,Heather Morales,Female,1974-02-13,"14769 Knapp Forks Suite 313, Sialkot",2016-02-25,Expired,BEN-008620,Female,1974-02-13,False,2016-02-25,False,False,False,False,
10643-4149321-6,Austin Smith,Male,24-11-1970,"707 Gregory Port, Abbottabad",2012-02-18,Active,BEN-002564,Male,1970-11-24,False,2012-02-18,False,False,False,False,
18380-5032460-9,Corey Blackwell,Male,06-02-1963,"01049 Johnny Meadow Suite 257, South Carl",2021-01-02,Active,,Male,1963-02-06,False,2021-01-02,False,False,False,True,
76527-9853012-8,Barbara Clark,Female,1992-01-22,"047 Moses Station Suite 721, Swat, Khyber Pakhtunkhwa",2022-05-14,Expired,BEN-006683,Female,1992-01-22,False,2022-05-14,False,False,False,False,
78513-1155518-3,Steven holmes,Male,1992-02-28,"2351 Adam Shoal Apt. 028, Karachi",2014-01-27,Active,BEN-005750,Male,1992-02-28,False,2014-01-27,False,False,False,False,
00785-4036461-0,John Kim,Male,06-12-1963,"218 Hernandez Meadows Apt. 877, Lahore, Punjab",2020-05-24,Active,BEN-006361,Male,1963-12-06,False,2020-05-24,False,False,False,False,
84675-1568777-0,Jacqueline Gonzales,Female,1955-09-25,"7978 Johnson Fort Suite 284, Swat, Khyber Pakhtunkhwa",2024-02-28,Active,BEN-004373,Female,1955-09-25,False,2024-02-28,False,False,False,False,
53573-4706082-0,Brianna Duke,Female,1995-08-18,"97298 Brown Summit, Faisalabad",2020-07-11,Active,BEN-000194,Female,1995-08-18,False,2020-07-11,False,False,False,False,
79686-6639338-1,Anne Avery,Female,2007-10-27,"Punjab, Faisalabad, 8465 Ashley Neck",2016-11-06,Active,BEN-006548,Female,2007-10-27,False,2016-11-06,False,False,False,False,
00661-4229739-3,Catherine Adams,Female,2005-08-28,"48017 Victoria Forge Apt. 522, Sukkur, Sindh",2021-02-06,Active,BEN-006684,Female,2005-08-28,False,2021-02-06,False,False,False,False,
03258-5591492-7,Christopher Baird,Male,1957-02-13,"6876 Joseph Parks, Quetta, Balochistan",2014-11-22,Expired,BEN-001379,Male,1957-02-13,False,2014-11-22,False,False,False,False,
67688-4578103-0,jason gaines,Male,1976-04-06,"Balochistan, Gwadar, 668 Blankenship Divide",2017-01-10,Active,BEN-006703,Male,1976-04-06,False,2017-01-10,False,False,False,False,
39850-7625025-0,Brenda Kennedy,Female,1941-12-30,"Punjab, Snyderburgh, 4606 Lloyd Vista",2019-07-15,Active,,Female,1941-12-30,False,2019-07-15,False,False,False,True,
19201-0130428-8,Michelle Lopez,Female,1993-06-12,"4987 Steven Plains, Gujranwala",2018-07-24,Active,BEN-001260,Female,1993-06-12,False,2018-07-24,False,False,False,False,
35263-5412525-8,chris burnett,Male,15-06-1968,"Punjab, Faisalabad, 57856 Saunders Ports Apt. 690",2017-01-20,Expired,BEN-009832,Male,1968-06-15,False,2017-01-20,False,False,False,False,
08798-6318777-1,Haley Stewart,Female,1981-12-31,"6536 Jordan Knolls, Abbottabad",2018-09-23,Active,BEN-006654,Female,1981-12-31,False,2018-09-23,False,False,False,False,
87772-9750053-9,Nicholas Mcdaniel  ,Male,2005-03-08,"57860 Lauren Locks Apt. 957, Bahawalpur, Punjab",2021-03-01,Expired,BEN-004915,Male,2005-03-08,False,2021-03-01,False,False,False,False,
22082-1167199-9,Kristina White,Female,1943-12-03,"020 Shaw Viaduct, Richfurt",2014-09-20,Expired,,Female,1943-12-03,False,2014-09-20,False,False,False,True,
76668-1349998-0,Daniel  Hudson,Male,1976-10-06,"98608 Sean Land Apt. 947, Karachi",2014-07-25,Expired,BEN-002792,Male,1976-10-06,False,2014-07-25,False,False,False,False,
44993-8709903-6,  Allen Kirby,Male,29-10-1963,"2287 Andrea Ridges, Larkana",2015-08-09,Active,BEN-003186,Male,1963-10-29,False,2015-08-09,False,False,False,False,
80964-8545466-9,Jerry Baxter,Male,1981-11-05,"Sindh, Hyderabad, 92753 Baldwin Islands Suite 738",2016-07-01,Active,BEN-003649,Male,1981-11-05,False,2016-07-01,False,False,False,False,
47231-7950665-1,Xavier Rodriguez,Male,09-06-2001,"89993 Mackenzie Divide Apt. 974, Lake Ronaldberg",2016-05-11,Expired,,Male,2001-06-09,False,2016-05-11,False,False,False,True,
80377-1062282-7,TIFFANY ARROYO,Female,2000-01-14,"Punjab, Englishfort, 50263 Brown Lakes Suite 431",2016-11-18,Active,,Female,2000-01-14,False,2016-11-18,False,False,False,True,
50854-6452434-8,Kenneth Davis,Male,20-06-1968,"Punjab, East Julie, 102 Alec Forge Apt. 855",2012-12-09,Active,,Male,1968-06-20,False,2012-12-09,False,False,False,True,
30575-6482190-0,Cindy Simmons,Female,1971-05-23,"Khyber Pakhtunkhwa, Swat, 563 Christopher Orchard",2023-06-21,Active,BEN-001188,Female,1971-05-23,False,2023-06-21,False,False,False,False,
70861-4088267-7,Pamela Johnson,Female,1979-07-13,"779 Wood Drive Apt. 348, Lahore",2012-04-29,Active,BEN-003763,Female,1979-07-13,False,2012-04-29,False,False,False,False,
33689-2225380-5,emily perez,Female,1979-01-27,"4582 Smith Divide Apt. 909, Larkana",2012-06-16,Expired,BEN-002227,Female,1979-01-27,False,2012-06-16,False,False,False,False,
90728-7504998-2,Melissa Smith  ,Female,1982-03-22,"Khyber Pakhtunkhwa, Mardan, 397 Lucas Ways Apt. 748",2013-12-19,Expired,BEN-006310,Female,1982-03-22,False,2013-12-19,False,False,False,False,
58183-6274909-8,Jacob Schneider,Male,1950-08-30,"671 Timothy Canyon, Andrewsmouth",2024-02-17,Active,,Male,1950-08-30,False,2024-02-17,False,False,False,True,
14009-6238315-9,Harry Moore,Male,1944-06-30,"941 Martinez Knolls, Karachi",2019-12-18,Active,BEN-004035,Male,1944-06-30,False,2019-12-18,False,False,False,False,
27151-4702277-3,Brian Maldonado,Male,1952-05-14,,2025-05-11,Active,BEN-000442,Male,1952-05-14,False,2025-05-11,False,True,False,False,address_missing
40591-4136148-4,Charles Ross,Male,1968-08-25,"Khyber Pakhtunkhwa, Peshawar, 37250 Lam Square Suite 090",2024-01-12,Expired,BEN-004070,Male,1968-08-25,False,2024-01-12,False,False,False,False,
22950-9958930-3,Kevin Wang,Male,1978-02-16,"89669 Smith Land, Quetta, Balochistan",2021-08-11,Active,BEN-001508,Male,1978-02-16,False,2021-08-11,False,False,False,False,
73428-5722629-9,Malik Miller  ,Male,1984-10-30,"Balochistan, Gwadar, 709 Maria Parkway",2020-11-25,Active,BEN-004744,Male,1984-10-30,False,2020-11-25,False,False,False,False,
99648-6824514-0,Tiffany Reynolds,Female,2008-03-07,"84995 Hailey Junction Suite 582, Sibi, Balochistan",2017-04-21,Expired,BEN-004778,Female,2008-03-07,False,2017-04-21,False,False,False,False,
10070-0615758-7,Carla Bullock,Female,2004-08-14,"7225 Mark Manor, Peshawar",2018-06-06,Active,BEN-005843,Female,2004-08-14,False,2018-06-06,False,False,False,False,
38480-6127767-7,Pamela Reid,Female,2000-06-02,"597 Joseph Ferry Apt. 349, New Laurastad, Punjab",2019-06-10,,,Female,2000-06-02,False,2019-06-10,False,False,True,True,id_status_missing
25950-1919069-4,Ricky Jones,Male,1988-08-18,"769 Martinez Overpass, Port Anthonymouth, Punjab",2025-05-31,Active,,Male,1988-08-18,False,2025-05-31,False,False,False,True,
13145-2345982-8,Robert Cadenas DVM,Male,1986-06-12,"9289 Cynthia Hill Suite 932, Sialkot",2021-11-23,Active,BEN-007455,Male,1986-06-12,False,2021-11-23,False,False,False,False,
99496-6304465-4,Sarah Burgess,Female,1988-05-30,"514 Butler Place, Hyderabad, Sindh",2019-07-04,Active,BEN-000365,Female,1988-05-30,False,2019-07-04,False,False,False,False,
58428-3064270-8,James Walsh,Male,1943-11-12,"Punjab, Faisalabad, 10276 Houston Gateway",2014-04-10,Active,BEN-004681,Male,1943-11-12,False,2014-04-10,False,False,False,False,
90001-2890525-9,Shawn York,Male,2002-02-04,"Punjab, East Crystal, 396 Walker Landing Apt. 517",2017-10-22,Active,,Male,2002-02-04,False,2017-10-22,False,False,False,True,
88862-4061291-0,Amanda Howard,Female,1963-07-20,"613 David Knoll Apt. 353, Ryanshire",2024-05-25,Expired,,Female,1963-07-20,False,2024-05-25,False,False,False,True,
59525-3579089-7,Ryan Ho,Male,1967-06-16,"Balochistan, Quetta, 524 Michele Points",2023-05-28,Expired,BEN-003047,Male,1967-06-16,False,2023-05-28,False,False,False,False,
84200-3276689-5,Ashley Key,Female,1955-06-20,"4745 Kyle Turnpike Suite 312, Rodriguezstad, Punjab",2014-09-27,Active,,Female,1955-06-20,False,2014-09-27,False,False,False,True,
21462-3311117-4,Carla Cantrell,Female,26-10-1986,,2023-12-03,Expired,,Female,1986-10-26,False,2023-12-03,False,True,False,True,address_missing
99293-6152342-5,PamP arker,Female,1949-09-27,"Khyber Pakhtunkhwa, Peshawar, 93231 Randy Corners Suite 692",2023-02-28,Active,BEN-000436,Female,1949-09-27,False,2023-02-28,False,False,False,False,
66080-1760460-6,Kim Morris,Female,1967-01-16,"70992 Dawn Drive, North Crystal",2020-09-06,Active,,Female,1967-01-16,False,2020-09-06,False,False,False,True,
45888-7022151-7,WENDY THOMAS,Female,06-02-1967,"Punjab, Faisalabad, 949 Denise Mall",2011-10-21,Expired,BEN-006208,Female,1967-02-06,False,2011-10-21,False,False,False,False,
68989-2779359-3,Christopher Thomas,Male,1944-04-01,"1193 Wilson Mall Suite 511, Quetta, Balochistan",2012-03-17,Expired,BEN-007359,Male,1944-04-01,False,2012-03-17,False,False,False,False,
02053-3501847-8,Sara Brown,Female,1978-06-10,"64536 Joseph Plain, Lahore",2014-11-27,Expired,BEN-001383,Female,1978-06-10,False,2014-11-27,False,False,False,False,
51664-0900696-5,Carmen Cole,Female,1979-01-30,"253 Riley Place Apt. 881, Sukkur",2022-05-09,Active,BEN-001154,Female,1979-01-30,False,2022-05-09,False,False,False,False,
10015-6663625-5,Christopher Small,Male,1983-01-10,"Punjab, Port Johnberg, 292 John Forest",2018-02-26,Active,,Male,1983-01-10,False,2018-02-26,False,False,False,True,
23420-3737758-2,Daniel Shannon,Male,1981-10-27,"Sindh, Sukkur, 0585 Hicks Coves",2015-04-20,Expired,BEN-003513,Male,1981-10-27,False,2015-04-20,False,False,False,False,
67176-3234905-3,Debra  Robinson,Female,1941-08-05,"Punjab, East Shelly, 15200 Park Brooks Suite 226",2014-05-05,Expired,,Female,1941-08-05,False,2014-05-05,False,False,False,True,
26928-9778172-1,Sheila Kemp,Female,1976-01-15,"08334 Howard Oval, Swat, Khyber Pakhtunkhwa",2012-12-03,Active,BEN-008967,Female,1976-01-15,False,2012-12-03,False,False,False,False,
37773-8003870-1,Dale Chen,Male,1971-07-15,"278 Bradley Haven Apt. 483, Abbottabad, Khyber Pakhtunkhwa",2021-11-14,Active,BEN-000733,Male,1971-07-15,False,2021-11-14,False,False,False,False,
30655-9548393-3,Brian  Jones,Male,1988-09-18,"6122 Ball Inlet Apt. 548, North Danielmouth, Punjab",2017-10-27,Expired,,Male,1988-09-18,False,2017-10-27,False,False,False,True,
82892-9226577-1,Daniel Lee,Male,2005-09-09,"52757 Baldwin Lodge Apt. 660, Peshawar, Khyber Pakhtunkhwa",2021-02-05,Expired,BEN-005303,Male,2005-09-09,False,2021-02-05,False,False,False,False,
35417-2901953-9,Lis Rodriguez,Female,30-10-1967,"Khyber Pakhtunkhwa, Abbottabad, 1052 Ross Shores Suite 604",2016-03-07,Expired,BEN-008409,Female,1967-10-30,False,2016-03-07,False,False,False,False,
71416-7468013-4,Paula Harrington,Female,1947-06-22,"23206 Myers Greens, Peshawar",2022-09-10,Expired,BEN-005294,Female,1947-06-22,False,2022-09-10,False,False,False,False,
73494-6621404-4,Austin Clements,Male,1957-02-27,"936 Beltran Union, Mardan",2019-08-22,Expired,BEN-000477,Male,1957-02-27,False,2019-08-22,False,False,False,False,
89809-4413027-9,Tanya Jones,Female,28-02-1978,"283 Young Mountain, Gwadar",2023-02-25,Active,BEN-003772,Female,1978-02-28,False,2023-02-25,False,False,False,False,
51940-2233941-5,Marvin Bender,Male,05-08-1944,"02020 Lori Ways, East Seanberg",2019-11-17,Active,,Male,1944-08-05,False,2019-11-17,False,False,False,True,
59881-5675364-7,Rachel Reed,Female,1946-11-24,"66681 Michael Brook Apt. 987, Port Joseph",2025-06-10,Expired,,Female,1946-11-24,False,2025-06-10,False,False,False,True,
75188-2867304-9,Laurie Gonzales,Female,12-12-1937,"Punjab, East Johnburgh, 2832 Christopher Meadows Suite 942",2018-12-19,Active,,Female,1937-12-12,False,2018-12-19,False,False,False,True,
74413-2544093-3,Paula Barry,Female,1978-12-21,"72421 Laura Unions Suite 111, Sibi",2023-06-15,Expired,BEN-004926,Female,1978-12-21,False,2023-06-15,False,False,False,False,
75075-9548085-3,Shannon Scott,Female,2005-01-30,"5036 Bell Glens, Larkana",2019-06-28,Active,BEN-007744,Female,2005-01-30,False,2019-06-28,False,False,False,False,
55590-9277649-6,Kim Hudson,Female,1982-09-17,"3204 Jennifer Prairie, Peshawar",2024-02-20,Expired,BEN-003028,Female,1982-09-17,False,2024-02-20,False,False,False,False,
68330-1028604-8,  Christopher WEber,Male,1992-11-10,"852 Mueller Overpass Apt. 047, Gwadar, Balochistan",2019-10-04,Active,BEN-003454,Male,1992-11-10,False,2019-10-04,False,False,False,False,
20145-6037319-5,Maurice Martin,Male,1960-01-09,"81149 Devin Bridge Apt. 325, Hyderabad, Sindh",2015-01-29,Active,BEN-001595,Male,1960-01-09,False,2015-01-29,False,False,False,False,
56722-4380732-9,Jennifer Hammond,Female,1961-12-09,"Punjab, Robinchester, 144 Davis Flats Apt. 535",2015-06-10,Active,,Female,1961-12-09,False,2015-06-10,False,False,False,True,
64611-2686952-0,David Douglas,Male,2002-04-19,"3305 Joshua Views, Sukkur",2019-08-10,Active,BEN-009861,Male,2002-04-19,False,2019-08-10,False,False,False,False,
67430-9348652-1,Jasmine Gill,Female,1978-05-01,"59490 Christopher Track, East Jeffreyville, Punjab",2022-09-02,Active,,Female,1978-05-01,False,2022-09-02,False,False,False,True,
88168-7410741-7,Samantha Jones,Female,1968-03-14,"Khyber Pakhtunkhwa, Swat, 91700 Matthew Burgs Apt. 501",2021-08-30,Active,BEN-009717,Female,1968-03-14,False,2021-08-30,False,False,False,False,
45922-1551367-4,Elizabeth Pittman,Female,1948-01-31,"926 Trevino Lodge Apt. 167, Floresbury, Punjab",2022-06-22,Active,,Female,1948-01-31,False,2022-06-22,False,False,False,True,
35306-2595971-3,Paige Cooper,Female,1952-08-25,"4009 Bethany Grove, Gwadar, Balochistan",2018-02-18,Active,BEN-005915,Female,1952-08-25,False,2018-02-18,False,False,False,False,
43978-2713838-8,Meghan Brown,Female,1953-10-18,"Balochistan, Gwadar, 5549 Mccann Village",2014-09-10,Active,BEN-009204,Female,1953-10-18,False,2014-09-10,False,False,False,False,
09103-1494962-1,Robert Patterson,Male,1957-09-12,"Punjab, Multan, 5987 Katie Spurs",2019-06-29,Expired,BEN-006897,Male,1957-09-12,False,2019-06-29,False,False,False,False,
97728-6282333-0,Christina green,Female,28-09-2004,"51470 Pruitt Squares Apt. 544, Faisalabad, Punjab",2022-11-22,Active,BEN-007695,Female,2004-09-28,False,2022-11-22,False,False,False,False,
37932-6062008-0,autumn morales,Female,2000-03-11,"39732 Charles View, Sibi",2018-07-03,Expired,BEN-000218,Female,2000-03-11,False,2018-07-03,False,False,False,False,
82289-9804586-8,Jacqueline Johnson,Female,1967-01-26,"48946 Delgado Tunnel Apt. 477, South Jeffrey",2023-07-27,Active,,Female,1967-01-26,False,2023-07-27,False,False,False,True,
80801-9930514-8,Cathy Deleon,Female,1953-12-26,"Khyber Pakhtunkhwa, Peshawar, 06348 Laura Stream Apt. 250",2015-11-05,Active,BEN-008501,Female,1953-12-26,False,2015-11-05,False,False,False,False,
65271-2301241-0,Mary Soto,Female,1998-12-09,,2022-01-28,Active,,Female,1998-12-09,False,2022-01-28,False,True,False,True,address_missing
91183-1521804-4,Mary Bell,Female,1942-07-09,"9213 Miranda Ramp, Bahawalpur, Punjab",2015-01-02,Active,BEN-007989,Female,1942-07-09,False,2015-01-02,False,False,False,False,
60363-8299022-4,Brian Griffith,Male,1984-07-22,"976 Carter Station Suite 127, Jessicaville, Punjab",2018-02-12,Active,,Male,1984-07-22,False,2018-02-12,False,False,False,True,
29358-2958570-4,Ashley Anthony,Female,1960-09-05,"Punjab, Codychester, 5695 Lori Plains Suite 277",2014-07-30,Active,,Female,1960-09-05,False,2014-07-30,False,False,False,True,
79518-3452360-7,Tammy Lopez,Female,1952-08-30,"0792 Angela Curve Apt. 239, Salazarside",2023-11-05,Active,,Female,1952-08-30,False,2023-11-05,False,False,False,True,
06886-4712492-5,Matthew perez,Male,04-10-1980,"Sindh, Karachi, 457 Howe Locks",2011-09-06,Active,BEN-001854,Male,1980-10-04,False,2011-09-06,False,False,False,False,
41292-3510426-3,Amber Turner,Female,1961-12-29,"Khyber Pakhtunkhwa, Peshawar, 233 James Ports Suite 006",2013-04-30,Active,BEN-002696,Female,1961-12-29,False,2013-04-30,False,False,False,False,
20402-6093597-1,Amy Hatfield,Female,1987-04-13,"7933 Paul Springs Suite 151, Mardan, Khyber Pakhtunkhwa",2017-04-23,Active,BEN-004344,Female,1987-04-13,False,2017-04-23,False,False,False,False,
13761-2833402-7,Russell Lopez,Male,1966-01-13,"Punjab, Campbellmouth, 4587 Lawrence Islands",2013-09-05,Active,,Male,1966-01-13,False,2013-09-05,False,False,False,True,
34877-1820903-5,Cynthia Allen,Female,2007-06-30,"73862 Williams Village Suite 756, Bahawalpur",2012-05-02,Active,BEN-004990,Female,2007-06-30,False,2012-05-02,False,False,False,False,
20675-6272308-1,Jessica Lynch,Female,1996-08-19,"Khyber Pakhtunkhwa, Mardan, 53446 Sandra Fields Suite 760",2023-09-15,Active,BEN-002494,Female,1996-08-19,False,2023-09-15,False,False,False,False,
12297-4578321-9,Edward Palmer,Male,02-02-1982,"Sindh, Sukkur, 11835 Maxwell Station Suite 568",2017-02-16,Active,BEN-006813,Male,1982-02-02,False,2017-02-16,False,False,False,False,
33075-3776555-1,Manuel Evans,Male,1998-04-29,"96381 Lang Underpass Suite 599, Sukkur",2023-07-11,Active,BEN-002359,Male,1998-04-29,False,2023-07-11,False,False,False,False,
96669-0547950-2,Kenneth Kelly,Male,17-07-1989,"94474 Mcmillan Fort Suite 103, Swat, Khyber Pakhtunkhwa",2020-11-10,Active,BEN-001095,Male,1989-07-17,False,2020-11-10,False,False,False,False,
39796-4416688-3,Meghan Smith,Female,1983-07-09,"907 Mcguire Knolls, Quetta",2021-05-01,Active,BEN-000118,Female,1983-07-09,False,2021-05-01,False,False,False,False,
78893-9581306-8,Barbara Murphy,Female,2007-07-01,"9395 Cortez Viaduct Suite 695, Peshawar, Khyber Pakhtunkhwa",2014-02-07,Active,BEN-000753,Female,2007-07-01,False,2014-02-07,False,False,False,False,
72249-8922073-7,Alison ePrez,Female,1974-05-27,"8343 Wilkinson Radial, Peshawar",2017-01-15,Active,BEN-001963,Female,1974-05-27,False,2017-01-15,False,False,False,False,
35760-1994879-2,Nathaniel Richards,Male,2008-05-02,"Balochistan, Gwadar, 378 Michael Drive",2022-08-08,Active,BEN-004126,Male,2008-05-02,False,2022-08-08,False,False,False,False,
17925-0532409-0,Michael  Weber,Male,1990-02-09,"51255 Edward Stravenue Suite 589, Mardan",2024-07-15,Active,BEN-007586,Male,1990-02-09,False,2024-07-15,False,False,False,False,
54204-5574078-2,David  Kim,Male,1964-12-29,"31172 Duncan Walks Apt. 331, Gwadar",2019-04-27,Expired,BEN-009409,Male,1964-12-29,False,2019-04-27,False,False,False,False,
48169-3356063-1,Gregory Colon,Male,1986-09-26,"172 Jessica Common Suite 102, Quetta",2025-04-19,Active,BEN-006227,Male,1986-09-26,False,2025-04-19,False,False,False,False,
30080-4406432-9,Amanda Ward,Female,01-01-1965,"Punjab, Port Brianmouth, 3536 Wilkinson Oval",2021-06-11,Active,,Female,1965-01-01,False,2021-06-11,False,False,False,True,
