disbursement_id,beneficiary_id,bank_account_number,amount_pkr,disbursement_cycle,disbursement_date,payment_method,branch_or_agent_code,status,status_clean,disbursement_date_clean,disb_date_parse_failed,amount_pkr_clean,amount_flag,payment_method_missing,data_quality_flags,shared_bank_account_flag,orphaned_beneficiary_flag
DSB-0011889,BEN-003614,PK9092557337834634,10000,2025-03,2025-03-20,Mobile Wallet,BR-277,Success,Success,2025-03-20,False,10000.0,False,False,,True,False
DSB-0007460,BEN-002260,PK5437938826147611,"Rs. 7,500",2025-03,2025-03-06,Cash Pickup,BR-163,Success,Success,2025-03-06,False,0.75,False,False,,True,False
DSB-0006412,BEN-001936,PK8501164164545104,6000,2025-02,2025-02-11,Bank Transfer,BR-292,Success,Success,2025-02-11,False,6000.0,False,False,,True,False
DSB-0003670,BEN-001112,PK4819645952431844,"Rs. 7,500",2025-02,2025-02-16,Cash Pickup,BR-265,Success,Success,2025-02-16,False,0.75,False,False,,True,False
DSB-0009092,BEN-002757,PK8499182472822944,7500,2025-02,2025-02-06,Bank Transfer,BR-137,Pending,Pending,2025-02-06,False,7500.0,False,False,,True,False
DSB-0014282,BEN-004321,PK7129990278807942,10000,2025-07,2025-07-24,Mobile Wallet,BR-297,reversed,Reversed,2025-07-24,False,10000.0,False,False,,True,False
DSB-0009724,BEN-002967,PK7011601282703831,10000,2025-07,2025-07-15,Bank Transfer,BR-273,Success,Success,2025-07-15,False,10000.0,False,False,,True,False
DSB-0012586,BEN-003831,PK0081547285580815,6000,2025-06,2025-06-28,Bank Transfer,BR-212,Success,Success,2025-06-28,False,6000.0,False,False,,True,False
DSB-0010021,BEN-003066,PK5984556105779467,10000,2025-04,,Bank Transfer,BR-182,Success,Success,,False,10000.0,False,False,,True,False
DSB-0015503,BEN-004680,PK8447058222576461,8000,2025-04,2025-04-03,Bank Transfer,BR-206,Success,Success,2025-04-03,False,8000.0,False,False,,True,False
DSB-0005935,BEN-001774,PK9463022616549902,8000,2025-07,2025-07-11,Cash Pickup,BR-264,Pending,Pending,2025-07-11,False,8000.0,False,False,,True,False
DSB-0000698,BEN-000221,PK9423764372272353,10000,2025-07,2025-07-07,Bank Transfer,BR-209,Pending,Pending,2025-07-07,False,10000.0,False,False,,True,False
DSB-0006771,BEN-002040,PK0283542216707275,-5000.0,2025-05,2025-05-04,Cash Pickup,BR-141,Success,Success,2025-05-04,False,,True,False,amount_flag,True,False
DSB-0014276,BEN-004320,PK4548579362819099,6000,2025-04,2025-04-20,Bank Transfer,BR-169,Success,Success,2025-04-20,False,6000.0,False,False,,True,False
DSB-0003471,BEN-001062,PK8519945648937062,10000,2025-02,2025-02-16,Cash Pickup,BR-291,reversed,Reversed,2025-02-16,False,10000.0,False,False,,True,False
DSB-0014845,BEN-004488,PK3900128383291308,7500,2025-07,2025-07-28,Bank Transfer,BR-122,Reversed,Reversed,2025-07-28,False,7500.0,False,False,,True,False
DSB-0006019,BEN-001796,PK2715301499627264,6000,2025-02,2025-02-14,Mobile Wallet,BR-273,Success,Success,2025-02-14,False,6000.0,False,False,,True,False
DSB-0010895,BEN-003326,PK4005852516056139,8000,2025-05,2025-05-11,Bank Transfer,BR-194,Success,Success,2025-05-11,False,8000.0,False,False,,True,False
DSB-0008341,BEN-002520,PK4023303270491513,7500,2025-05,2025-05-08,Mobile Wallet,BR-138,Succes,Success,2025-05-08,False,7500.0,False,False,,True,False
DSB-0009156,BEN-002781,PK4980590185456127,7500,2025-02,,Cash Pickup,BR-223,Success,Success,,False,7500.0,False,False,,True,False
DSB-0010367,BEN-003184,PK9180448811583440,6000,2025-06,2025-06-15,Mobile Wallet,BR-134,Success,Success,2025-06-15,False,6000.0,False,False,,True,False
DSB-0014887,BEN-004501,PK3710671008730196,5000,2025-02,2025-02-01,Mobile Wallet,BR-100,Pending,Pending,2025-02-01,False,5000.0,False,False,,True,False
DSB-0000039,BEN-000012,PK5318146460485650,7500,2025-02,2025-02-17,Mobile Wallet,BR-270,Pending,Pending,2025-02-17,False,7500.0,False,False,,True,False
DSB-0014777,BEN-004463,PK3070796274519651,"Rs. 8,000",2025-05,2025-05-14,Bank Transfer,BR-245,Success,Success,2025-05-14,False,0.8,False,False,,True,False
DSB-0015960,BEN-004817,PK0984012800681152,10000,2025-07,2025-07-24,Mobile Wallet,BR-280,Success,Success,2025-07-24,False,10000.0,False,False,,True,False
DSB-0006351,BEN-001910,PK0159700480377167,10000,2025-03,2025-03-28,Mobile Wallet,BR-192,Success,Success,2025-03-28,False,10000.0,False,False,,True,False
DSB-0007858,BEN-002377,PK2749564690012251,5000,2025-06,2025-06-05,Bank Transfer,BR-116,Pending,Pending,2025-06-05,False,5000.0,False,False,,True,False
DSB-0005668,BEN-001703,PK8537277949524864,7500,2025-03,2025-03-17,Bank Transfer,BR-109,Success,Success,2025-03-17,False,7500.0,False,False,,True,False
DSB-0016006,BEN-004829,PK9666550777216147,5000,2025-07,2025-07-27,Bank Transfer,BR-288,Success,Success,2025-07-27,False,5000.0,False,False,,True,False
DSB-0016427,BEN-004970,PK1252659129067004,7500,2025-02,2025-02-06,Mobile Wallet,BR-122,Success,Success,2025-02-06,False,7500.0,False,False,,True,False
DSB-0001711,BEN-000521,PK2176668875331660,10000,2025-05,2025-05-17,Cash Pickup,BR-299,Success,Success,2025-05-17,False,10000.0,False,False,,True,False
DSB-0006707,BEN-002022,PK4311691606948996,"Rs. 7,500",2025-02,2025-02-14,Cash Pickup,BR-182,Success,Success,2025-02-14,False,0.75,False,False,,True,False
DSB-0009690,BEN-002952,PK5799255838010481,7500,2025-07,2025-07-25,Bank Transfer,BR-290,Success,Success,2025-07-25,False,7500.0,False,False,,True,False
DSB-0008064,BEN-002433,PK4062780560430153,6000,2025-03,2025-03-11,Cash Pickup,BR-190,Reversed,Reversed,2025-03-11,False,6000.0,False,False,,True,False
DSB-0000533,BEN-000176,PK0511647933097554,7500,2025-04,2025-04-21,Bank Transfer,BR-285,Reversed,Reversed,2025-04-21,False,7500.0,False,False,,True,False
DSB-0016876,BEN-002052,PK8447959872746120,8000,2025-03,2025-03-24,Mobile Wallet,BR-233,pending,Pending,2025-03-24,False,8000.0,False,False,,True,False
DSB-0014418,BEN-004361,PK4681809900995796,7500,2025-03,2025-03-26,Bank Transfer,BR-240,reversed,Reversed,2025-03-26,False,7500.0,False,False,,True,False
DSB-0004575,BEN-001396,PK3566665649804304,8000,2025-02,2025-02-27,Bank Transfer,BR-285,Success,Success,2025-02-27,False,8000.0,False,False,,True,False
DSB-0011442,BEN-003479,PK2411296081638372,5000,2025-06,2025-06-09,Bank Transfer,BR-167,Success,Success,2025-06-09,False,5000.0,False,False,,True,False
DSB-0001449,BEN-000441,PK9537431650808172,10000,2025-03,2025-03-12,Mobile Wallet,BR-192,Success,Success,2025-03-12,False,10000.0,False,False,,True,False
DSB-0016296,BEN-004936,PK9528511188402429,7500,2025-05,2025-05-16,Bank Transfer,BR-252,Success,Success,2025-05-16,False,7500.0,False,False,,True,False
DSB-0000711,BEN-000224,PK9904471516152474,6000,2025-02,2025-02-03,Mobile Wallet,BR-254,Pending,Pending,2025-02-03,False,6000.0,False,False,,True,False
DSB-0005890,BEN-001761,PK8488680965007010,10000,2025-03,2025-03-01,Mobile Wallet,BR-135,Success,Success,2025-03-01,False,10000.0,False,False,,True,False
DSB-0011713,BEN-003560,PK9702196951755342,10000,2025-06,2025-06-11,Bank Transfer,BR-258,Pending,Pending,2025-06-11,False,10000.0,False,False,,True,False
DSB-0013428,BEN-004078,PK9876241851041572,"Rs. 6,000",2025-06,2025-06-12,Cash Pickup,BR-204,Succes,Success,2025-06-12,False,0.6,False,False,,True,False
DSB-0013533,BEN-004109,PK1118366063066378,6000,2025-02,2025-02-02,Mobile Wallet,BR-187,Success,Success,2025-02-02,False,6000.0,False,False,,True,False
DSB-0009218,BEN-002805,PK3638005505382128,7500,2025-07,2025-07-24,Mobile Wallet,BR-186,Success,Success,2025-07-24,False,7500.0,False,False,,True,False
DSB-0008266,BEN-002501,PK4409370822599876,5000,2025-02,2025-02-01,Mobile Wallet,BR-115,SUCCESS,Success,2025-02-01,False,5000.0,False,False,,True,False
DSB-0000468,BEN-000149,PK1855589823880922,10000,2025-07,2025-07-26,Cash Pickup,BR-208,Success,Success,2025-07-26,False,10000.0,False,False,,True,False
DSB-0010240,BEN-003147,PK8853084265536305,"Rs. 8,000",2025-02,2025-02-15,Cash Pickup,BR-192,Pending,Pending,2025-02-15,False,0.8,False,False,,True,False
DSB-0015931,BEN-004808,PK2508015853050592,"Rs. 8,000",2025-05,2025-05-02,Cash Pickup,BR-296,Success,Success,2025-05-02,False,0.8,False,False,,True,False
DSB-0013752,BEN-004167,PK8184560643441088,"10,000",2025-04,2025-04-01,Mobile Wallet,BR-289,Reversed,Reversed,2025-04-01,False,10000.0,False,False,,True,False
DSB-0006891,BEN-002090,PK0696849257492345,"6,000",2025-07,2025-07-25,Cash Pickup,BR-269,Reversed,Reversed,2025-07-25,False,6000.0,False,False,,True,False
DSB-0001634,BEN-000493,PK8979145600205692,8000,2025-05,2025-05-26,Mobile Wallet,BR-249,Reversed,Reversed,2025-05-26,False,8000.0,False,False,,True,False
DSB-0012325,BEN-003757,PK8173580419939368,10000,2025-05,2025-05-12,Cash Pickup,BR-276,Success,Success,2025-05-12,False,10000.0,False,False,,True,False
DSB-0015758,BEN-004758,PK5347524597159285,10000,2025-06,2025-06-14,Cash Pickup,BR-172,Success,Success,2025-06-14,False,10000.0,False,False,,True,False
DSB-0006788,BEN-002047,PK8790242895862125,5000,2025-03,2025-03-20,Cash Pickup,BR-112,Reversed,Reversed,2025-03-20,False,5000.0,False,False,,True,False
DSB-0012309,BEN-003750,PK2427176900421795,"Rs. 5,000",2025-07,2025-07-08,Cash Pickup,BR-188,Success,Success,2025-07-08,False,0.5,False,False,,True,False
DSB-0006101,BEN-001825,PK3455692526466775,10000,2025-03,2025-03-16,Cash Pickup,BR-144,Success,Success,2025-03-16,False,10000.0,False,False,,True,False
DSB-0018052,BEN-004699,PK1783555318383489,8000,2025-07,2025-07-26,Bank Transfer,BR-124,Success,Success,2025-07-26,False,8000.0,False,False,,True,False
DSB-0005009,BEN-001512,PK1105258278938831,7500,2025-07,2025-07-11,Bank Transfer,BR-201,Success,Success,2025-07-11,False,7500.0,False,False,,True,False
DSB-0001778,BEN-000540,PK3427043021472353,-5000.0,2025-06,2025-06-04,Bank Transfer,BR-151,Reversed,Reversed,2025-06-04,False,,True,False,amount_flag,True,False
DSB-0013691,BEN-004151,PK0098746399309854,10000,2025-05,2025-05-22,Bank Transfer,BR-165,Success,Success,2025-05-22,False,10000.0,False,False,,True,False
DSB-0012161,BEN-003702,PK7421182910342989,6000,2025-04,2025-04-18,Cash Pickup,BR-229,Success,Success,2025-04-18,False,6000.0,False,False,,True,False
DSB-0002234,BEN-000674,PK6684641270558433,10000,2025-03,2025-03-24,Cash Pickup,BR-221,Pending,Pending,2025-03-24,False,10000.0,False,False,,True,False
DSB-0009016,BEN-002732,PK0360205003778669,10000,2025-07,2025-07-15,Bank Transfer,BR-299,Success,Success,2025-07-15,False,10000.0,False,False,,True,False
DSB-0008933,BEN-002701,PK5908039494453809,8000,2025-06,2025-06-14,Mobile Wallet,BR-137,Pending,Pending,2025-06-14,False,8000.0,False,False,,True,False
DSB-0013579,BEN-004120,PK7231601935451687,7500,2025-03,2025-03-28,Cash Pickup,BR-151,Success,Success,2025-03-28,False,7500.0,False,False,,True,False
DSB-0013790,BEN-004176,PK8832982496988099,7500,2025-02,2025-02-22,Mobile Wallet,BR-232,Success,Success,2025-02-22,False,7500.0,False,False,,True,False
DSB-0016649,BEN-001645,PK4128039302195137,10000,2025-03,2025-03-02,Mobile Wallet,BR-139,Success,Success,2025-03-02,False,10000.0,False,False,,True,False
DSB-0011806,BEN-003587,PK9918190763372668,6000,2025-03,2025-03-27,Mobile Wallet,BR-223,Success,Success,2025-03-27,False,6000.0,False,False,,True,False
DSB-0018026,BEN-001698,PK8712319844526362,5000,2025-03,2025-03-05,Bank Transfer,BR-266,Success,Success,2025-03-05,False,5000.0,False,False,,True,False
DSB-0012437,BEN-003791,PK1267449002744031,7500,2025-07,2025-07-11,Mobile Wallet,BR-230,Success,Success,2025-07-11,False,7500.0,False,False,,True,False
DSB-0002380,BEN-000724,PK4008218832985715,6000,2025-02,2025-02-14,Mobile Wallet,BR-258,Success,Success,2025-02-14,False,6000.0,False,False,,True,False
DSB-0006942,BEN-002106,PK0373684872311178,6000,2025-02,2025-02-07,Bank Transfer,BR-204,Succes,Success,2025-02-07,False,6000.0,False,False,,True,False
DSB-0016491,BEN-004992,PK3888595740988996,10000,2025-03,2025-03-26,Bank Transfer,BR-221,Reversed,Reversed,2025-03-26,False,10000.0,False,False,,True,False
DSB-0004366,BEN-001333,PK1917944092434829,6000,2025-03,2025-03-27,Bank Transfer,BR-178,Success,Success,2025-03-27,False,6000.0,False,False,,True,False
DSB-0012693,BEN-003861,PK7641873427052931,6000,2025-04,2025-04-24,Cash Pickup,BR-152,Pending,Pending,2025-04-24,False,6000.0,False,False,,True,False
DSB-0013835,BEN-004187,PK7996787948489632,10000,2025-02,2025-02-19,Cash Pickup,BR-119,Success,Success,2025-02-19,False,10000.0,False,False,,True,False
DSB-0016767,BEN-000526,PK5482970016871104,10000,2025-05,2025-05-15,Cash Pickup,BR-245,Success,Success,2025-05-15,False,10000.0,False,False,,True,False
DSB-0008023,BEN-002423,PK2903600093666072,"Rs. 6,000",2025-04,2025-04-09,Mobile Wallet,BR-229,Reversed,Reversed,2025-04-09,False,0.6,False,False,,True,False
DSB-0017299,BEN-002715,PK5470724343080369,7500,2025-05,2025-05-20,Bank Transfer,BR-114,Success,Success,2025-05-20,False,7500.0,False,False,,True,False
DSB-0012950,BEN-003937,PK8613769681030043,"7,500",2025-06,2025-06-02,Mobile Wallet,BR-103,Success,Success,2025-06-02,False,7500.0,False,False,,True,False
DSB-0002871,BEN-000875,PK1156253829800479,7500,2025-03,2025-03-05,Bank Transfer,BR-235,Success,Success,2025-03-05,False,7500.0,False,False,,True,False
DSB-0000988,BEN-000308,PK9866454621655902,10000,2025-05,2025-05-08,Mobile Wallet,BR-165,Success,Success,2025-05-08,False,10000.0,False,False,,True,False
DSB-0010860,BEN-003317,PK1147347483143997,6000,2025-04,2025-04-04,Cash Pickup,BR-179,Success,Success,2025-04-04,False,6000.0,False,False,,True,False
DSB-0010146,BEN-003111,PK8920867056533326,"Rs. 5,000",2025-03,2025-03-28,Bank Transfer,BR-118,Reversed,Reversed,2025-03-28,False,0.5,False,False,,True,False
DSB-0014081,BEN-004267,PK9485474595155836,6000,2025-02,2025-02-07,Cash Pickup,BR-225,Success,Success,2025-02-07,False,6000.0,False,False,,True,False
DSB-0008620,BEN-002601,PK9395985064588050,7500,2025-02,2025-02-23,Mobile Wallet,BR-132,Success,Success,2025-02-23,False,7500.0,False,False,,True,False
DSB-0000492,BEN-000155,PK6716997699554678,5000,2025-07,2025-07-12,Bank Transfer,BR-202,Success,Success,2025-07-12,False,5000.0,False,False,,True,False
DSB-0000650,BEN-000209,PK7387977033617496,6000,2025-05,2025-05-02,Mobile Wallet,BR-116,Success,Success,2025-05-02,False,6000.0,False,False,,True,False
DSB-0013948,BEN-004218,PK4437839541226015,10000,2025-02,2025-02-01,Cash Pickup,BR-233,Success,Success,2025-02-01,False,10000.0,False,False,,True,False
DSB-0009577,BEN-002925,PK1650445650857032,10000,2025-02,2025-02-21,Cash Pickup,BR-178,reversed,Reversed,2025-02-21,False,10000.0,False,False,,True,False
DSB-0011605,BEN-003526,PK5284327382970461,8000,2025-02,2025-02-14,Cash Pickup,BR-157,Pending,Pending,2025-02-14,False,8000.0,False,False,,True,False
DSB-0001368,BEN-000415,PK8692877135120338,5000,2025-06,2025-06-24,Mobile Wallet,BR-107,Success,Success,2025-06-24,False,5000.0,False,False,,True,False
DSB-0016523,BEN-000510,PK4837547807862152,8000,2025-03,2025-03-28,Bank Transfer,BR-147,Success,Success,2025-03-28,False,8000.0,False,False,,True,False
DSB-0002133,BEN-000648,PK2134113860593293,8000,2025-06,2025-06-05,Bank Transfer,BR-238,Pending,Pending,2025-06-05,False,8000.0,False,False,,True,False
DSB-0014921,BEN-004515,PK7971974006217277,8000,2025-02,2025-02-09,Bank Transfer,BR-184,Success,Success,2025-02-09,False,8000.0,False,False,,True,False
DSB-0013902,BEN-004208,PK1370874063134267,5000,2025-03,2025-03-22,Cash Pickup,BR-189,Pending,Pending,2025-03-22,False,5000.0,False,False,,True,False
DSB-0013470,BEN-004089,PK0786696820980728,8000,2025-06,2025-06-15,Cash Pickup,BR-200,success,Success,2025-06-15,False,8000.0,False,False,,True,False
DSB-0006052,BEN-001808,PK1588986444834189,5000,2025-02,2025-02-18,Mobile Wallet,BR-191,Reversed,Reversed,2025-02-18,False,5000.0,False,False,,True,False
DSB-0007789,BEN-002357,PK6453130740300753,10000,2025-07,2025-07-05,Mobile Wallet,BR-226,SUCCESS,Success,2025-07-05,False,10000.0,False,False,,True,False
DSB-0005474,BEN-001652,PK8244506139265739,"Rs. 6,000",2025-06,2025-06-01,Bank Transfer,BR-151,Success,Success,2025-06-01,False,0.6,False,False,,True,False
DSB-0002581,BEN-000788,PK4541562508648004,10000,2025-07,2025-07-08,Bank Transfer,BR-145,Success,Success,2025-07-08,False,10000.0,False,False,,True,False
DSB-0010323,BEN-003173,PK3930481307980596,5000,2025-06,2025-06-20,Bank Transfer,BR-295,Success,Success,2025-06-20,False,5000.0,False,False,,True,False
DSB-0015391,BEN-004651,PK8085807261001512,"Rs. 5,000",2025-04,2025-04-05,Bank Transfer,BR-114,Pending,Pending,2025-04-05,False,0.5,False,False,,True,False
DSB-0007287,BEN-002202,PK0007328942712871,5000,2025-06,2025-06-25,Cash Pickup,BR-226,Reversed,Reversed,2025-06-25,False,5000.0,False,False,,True,False
DSB-0003774,BEN-001140,PK1023496747920604,10000,2025-02,2025-02-16,Mobile Wallet,BR-130,Success,Success,2025-02-16,False,10000.0,False,False,,True,False
DSB-0004273,BEN-001311,PK0638961256287008,150000.0,2025-03,2025-03-24,Mobile Wallet,BR-106,Success,Success,2025-03-24,False,,True,False,amount_flag,True,False
DSB-0002331,BEN-000707,PK8379737719388382,5000,2025-02,2025-02-12,Cash Pickup,BR-183,Success,Success,2025-02-12,False,5000.0,False,False,,True,False
DSB-0015070,BEN-004561,PK5467971700944940,5000,2025-07,2025-07-03,Cash Pickup,BR-293,Success,Success,2025-07-03,False,5000.0,False,False,,True,False
DSB-0013707,BEN-004155,PK4684689043495598,5000,2025-04,2025-04-28,Mobile Wallet,BR-210,Pending,Pending,2025-04-28,False,5000.0,False,False,,True,False
DSB-0018071,BEN-001344,PK6053228944212101,5000,2025-07,2025-07-14,Mobile Wallet,BR-127,Pending,Pending,2025-07-14,False,5000.0,False,False,,True,False
DSB-0012289,BEN-003747,PK7824960444808548,5000,2025-02,2025-02-05,Cash Pickup,BR-229,Success,Success,2025-02-05,False,5000.0,False,False,,True,False
DSB-0013793,BEN-004176,PK8832982496988099,"10,000",2025-06,2025-06-08,Cash Pickup,BR-166,Pending,Pending,2025-06-08,False,10000.0,False,False,,True,False
DSB-0005641,BEN-001697,PK8132584069823488,10000,2025-05,2025-05-16,Cash Pickup,BR-214,Reversed,Reversed,2025-05-16,False,10000.0,False,False,,True,False
DSB-0005710,BEN-001711,PK6836261386287570,10000,2025-05,2025-05-11,Mobile Wallet,BR-131,Success,Success,2025-05-11,False,10000.0,False,False,,True,False
DSB-0012672,BEN-003857,PK0662785511772162,10000,2025-06,2025-06-10,Mobile Wallet,BR-143,Success,Success,2025-06-10,False,10000.0,False,False,,True,False
DSB-0009917,BEN-003030,PK4376313575655574,7500,2025-06,2025-06-04,Mobile Wallet,BR-149,success,Success,2025-06-04,False,7500.0,False,False,,True,False
DSB-0013344,BEN-004055,PK4108024861268389,6000,2025-06,2025-06-05,Cash Pickup,BR-152,Success,Success,2025-06-05,False,6000.0,False,False,,True,False
DSB-0004602,BEN-001403,PK1678751499694278,8000,2025-05,2025-05-08,Mobile Wallet,BR-277,Pending,Pending,2025-05-08,False,8000.0,False,False,,True,False
DSB-0004348,BEN-001327,PK3607074335904877,5000,2025-07,2025-07-01,Bank Transfer,BR-113,Success,Success,2025-07-01,False,5000.0,False,False,,True,False
DSB-0017732,BEN-003365,PK3908092219880788,6000,2025-07,2025-07-18,Bank Transfer,BR-189,Success,Success,2025-07-18,False,6000.0,False,False,,True,False
DSB-0010938,BEN-003339,PK4268251232568371,"7,500",2025-05,2025-05-17,Mobile Wallet,BR-143,Success,Success,2025-05-17,False,7500.0,False,False,,True,False
DSB-0009185,BEN-002791,PK4113033837532633,7500,2025-03,2025-03-04,Cash Pickup,BR-116,Success,Success,2025-03-04,False,7500.0,False,False,,True,False
DSB-0000265,BEN-000090,PK3683767322791137,5000,2025-07,2025-07-06,Cash Pickup,BR-183,Pending,Pending,2025-07-06,False,5000.0,False,False,,True,False
DSB-0007686,BEN-002325,PK4798847466212610,7500,2025-06,2025-06-09,Mobile Wallet,BR-279,Pending,Pending,2025-06-09,False,7500.0,False,False,,True,False
DSB-0004246,BEN-001305,PK1422960590681546,10000,2025-02,2025-02-10,Mobile Wallet,BR-212,Success,Success,2025-02-10,False,10000.0,False,False,,True,False
DSB-0012152,BEN-003695,PK0514431217921289,8000,2025-05,2025-05-24,,BR-277,Pending,Pending,2025-05-24,False,8000.0,False,True,payment_method_missing,True,False
DSB-0015893,BEN-004797,PK6057215505935087,5000,2025-07,2025-07-21,Mobile Wallet,BR-188,Success,Success,2025-07-21,False,5000.0,False,False,,True,False
DSB-0011729,BEN-003564,PK5086802091018870,5000,2025-05,2025-05-11,Bank Transfer,BR-210,Success,Success,2025-05-11,False,5000.0,False,False,,True,False
DSB-0010090,BEN-003091,PK3252371079692691,5000,2025-05,2025-05-28,Bank Transfer,BR-100,Pending,Pending,2025-05-28,False,5000.0,False,False,,True,False
DSB-0016920,BEN-003318,PK9979687980520428,5000,2025-05,2025-05-13,Bank Transfer,BR-229,Reversed,Reversed,2025-05-13,False,5000.0,False,False,,True,False
DSB-0002719,BEN-000829,PK8326497873467996,6000,2025-04,2025-04-03,Mobile Wallet,BR-152,SUCCESS,Success,2025-04-03,False,6000.0,False,False,,True,False
DSB-0014542,BEN-004394,PK0858330336619003,5000,2025-02,2025-02-27,Bank Transfer,BR-178,Success,Success,2025-02-27,False,5000.0,False,False,,True,False
DSB-0012049,BEN-003665,PK9328123530960948,5000,2025-04,2025-04-14,Cash Pickup,BR-137,Succes,Success,2025-04-14,False,5000.0,False,False,,True,False
DSB-0000089,BEN-000029,PK4795759186783071,6000,2025-07,2025-07-03,,BR-180,Success,Success,2025-07-03,False,6000.0,False,True,payment_method_missing,True,False
DSB-0009292,BEN-002834,PK7168083996244086,10000,2025-04,2025-04-23,Mobile Wallet,BR-230,Success,Success,2025-04-23,False,10000.0,False,False,,True,False
DSB-0006659,BEN-002009,PK3927393790856018,5000,2025-04,2025-04-21,Cash Pickup,BR-237,Success,Success,2025-04-21,False,5000.0,False,False,,True,False
DSB-0005271,BEN-001590,PK1287748374208489,7500,2025-06,2025-06-11,Mobile Wallet,BR-116,Pending,Pending,2025-06-11,False,7500.0,False,False,,True,False
DSB-0009438,BEN-002878,PK3612319853171682,6000,2025-02,2025-02-24,Mobile Wallet,BR-273,Reversed,Reversed,2025-02-24,False,6000.0,False,False,,True,False
DSB-0017224,BEN-003565,PK0984012800681152,"6,000",2025-04,2025-04-19,Cash Pickup,BR-284,Success,Success,2025-04-19,False,6000.0,False,False,,True,False
DSB-0000738,BEN-000228,PK0704574813096825,7500,2025-07,2025-07-27,Bank Transfer,BR-219,Success,Success,2025-07-27,False,7500.0,False,False,,True,False
DSB-0015326,BEN-004631,PK4770647832881575,10000,2025-02,2025-02-27,Bank Transfer,BR-169,Success,Success,2025-02-27,False,10000.0,False,False,,True,False
DSB-0006845,BEN-002068,PK3752850228425490,5000,2025-03,2025-03-25,Bank Transfer,BR-210,Success,Success,2025-03-25,False,5000.0,False,False,,True,False
DSB-0015876,BEN-004794,PK0693958804714899,7500,2025-05,2025-05-06,Bank Transfer,BR-256,Reversed,Reversed,2025-05-06,False,7500.0,False,False,,True,False
DSB-0009752,BEN-002981,PK2274735818328366,8000,2025-02,2025-02-01,Bank Transfer,BR-118,Pending,Pending,2025-02-01,False,8000.0,False,False,,True,False
DSB-0014748,BEN-004457,PK6543123062209900,"Rs. 6,000",2025-03,2025-03-02,Cash Pickup,BR-243,Reversed,Reversed,2025-03-02,False,0.6,False,False,,True,False
DSB-0012481,BEN-003802,PK1027093825601161,"6,000",2025-02,2025-02-26,Bank Transfer,BR-256,Pending,Pending,2025-02-26,False,6000.0,False,False,,True,False
DSB-0012419,BEN-003783,PK7457875749107182,5000,2025-07,,Bank Transfer,BR-120,Success,Success,,False,5000.0,False,False,,True,False
DSB-0004704,BEN-001431,PK7285141911688840,10000,2025-05,2025-05-13,Bank Transfer,BR-149,Pending,Pending,2025-05-13,False,10000.0,False,False,,True,False
DSB-0008088,BEN-002443,PK6852489050022901,5000,2025-04,2025-04-27,Bank Transfer,BR-140,Success,Success,2025-04-27,False,5000.0,False,False,,True,False
DSB-0017939,BEN-001798,PK9809469544598029,7500,2025-03,2025-03-11,Mobile Wallet,BR-144,Reversed,Reversed,2025-03-11,False,7500.0,False,False,,True,False
DSB-0003511,BEN-001076,PK5389279209835044,7500,2025-05,2025-05-18,Cash Pickup,BR-297,Success,Success,2025-05-18,False,7500.0,False,False,,True,False
DSB-0006570,BEN-001984,PK2550147955115799,5000,2025-05,2025-05-19,Bank Transfer,BR-115,Success,Success,2025-05-19,False,5000.0,False,False,,True,False
DSB-0012957,BEN-003938,PK0287443323543103,8000,2025-07,2025-07-03,Bank Transfer,BR-175,Reversed,Reversed,2025-07-03,False,8000.0,False,False,,True,False
DSB-0001754,BEN-000534,PK3724150183935858,6000,2025-05,2025-05-15,Mobile Wallet,BR-178,Success,Success,2025-05-15,False,6000.0,False,False,,True,False
DSB-0014599,BEN-004416,PK4296176921477632,"Rs. 8,000",2025-03,2025-03-16,Mobile Wallet,BR-201,SUCCESS,Success,2025-03-16,False,0.8,False,False,,True,False
DSB-0012656,BEN-003853,PK6743112451650518,7500,2025-06,2025-06-17,Cash Pickup,BR-240,Success,Success,2025-06-17,False,7500.0,False,False,,True,False
DSB-0011831,BEN-003597,PK7239502015806380,"6,000",2025-05,2025-05-17,Mobile Wallet,BR-220,Success,Success,2025-05-17,False,6000.0,False,False,,True,False
DSB-0012484,BEN-003802,PK1027093825601161,"Rs. 5,000",2025-05,2025-05-25,Cash Pickup,BR-209,Pending,Pending,2025-05-25,False,0.5,False,False,,True,False
DSB-0006993,BEN-002121,PK9782780469478763,7500,2025-04,2025-04-28,Bank Transfer,BR-102,Success,Success,2025-04-28,False,7500.0,False,False,,True,False
DSB-0000642,BEN-000208,PK8945744220959260,6000,2025-02,2025-02-16,Bank Transfer,BR-155,Success,Success,2025-02-16,False,6000.0,False,False,,True,False
DSB-0012712,BEN-003868,PK7462296919706287,6000,2025-02,2025-02-22,Cash Pickup,BR-163,Reversed,Reversed,2025-02-22,False,6000.0,False,False,,True,False
DSB-0002135,BEN-000650,PK9575368456605071,6000,2025-02,2025-02-12,Bank Transfer,BR-130,Success,Success,2025-02-12,False,6000.0,False,False,,True,False
DSB-0008235,BEN-002485,PK2350431847819009,10000,2025-05,2025-05-15,Cash Pickup,BR-197,Success,Success,2025-05-15,False,10000.0,False,False,,True,False
DSB-0002895,BEN-000882,PK8463931613394966,7500,2025-07,2025-07-10,Cash Pickup,BR-195,Reversed,Reversed,2025-07-10,False,7500.0,False,False,,True,False
