national_id_no,full_name,gender,date_of_birth,address,id_issue_date,id_status,linked_beneficiary_id,gender_clean,date_of_birth_clean,dob_parse_failed,id_issue_date_clean,issue_date_parse_failed,address_missing,id_status_missing,no_linked_beneficiary,data_quality_flags
75534-2161536-3,Jamie Mora,Female,2007-07-02,"3754 Joshua Roads, Rawalpindi, Punjab",2024-04-08,Active,BEN-004634,Female,2007-07-02,False,2024-04-08,False,False,False,False,
69492-1069063-6,Jennifer Burns,Female,01-08-1961,"Punjab, Faisalabad, 265 Haynes Spur",2018-08-03,Active,BEN-006845,Female,1961-08-01,False,2018-08-03,False,False,False,False,
45407-2560073-3,Jennifer Riley,Female,1962-11-05,"25913 Rebecca Plains, Gujranwala, Punjab",2021-04-13,Active,BEN-011522,Female,1962-11-05,False,2021-04-13,False,False,False,False,
65930-5345171-8,  Krystal Wood,Female,1984-07-05,"667 Mcdaniel Rd, Gwadar",2013-12-30,Expired,BEN-002729,Female,1984-07-05,False,2013-12-30,False,False,False,False,
05398-9823522-2,Debra Keith,Female,1949-03-02,"84118 Stephanie Prairie Apt. 378, Sialkot, Punjab",2016-04-09,Active,BEN-014823,Female,1949-03-02,False,2016-04-09,False,False,False,False,
01595-0016322-7,wendy vance,Female,1995-03-06,"Khyber Pakhtunkhwa, Mardan, 3163 Gary Mountain Suite 572",2020-10-25,Active,BEN-001507,Female,1995-03-06,False,2020-10-25,False,False,False,False,
26019-0897000-2,William Bernard,Male,1983-06-21,,2025-02-04,Active,BEN-002088,Male,1983-06-21,False,2025-02-04,False,True,False,False,address_missing
85726-3108274-7,Margaret Lawrence,Female,1977-11-15,"646 Boyd Passage Suite 921, Sibi, Balochistan",2025-06-16,Active,BEN-005787,Female,1977-11-15,False,2025-06-16,False,False,False,False,
77990-4170092-0,Jeremy Evans,Male,1985-01-02,"09418 William Motorway Suite 218, Peshawar, Khyber Pakhtunkhwa",2020-01-24,Active,BEN-006747,Male,1985-01-02,False,2020-01-24,False,False,False,False,
79169-9342066-9,Phillip Campbell,Male,1943-01-20,"Punjab, Andersonshire, 86825 Barbara Islands Apt. 294",2014-06-07,Active,,Male,1943-01-20,False,2014-06-07,False,False,False,True,
90778-0689487-4,Stacie Young,Female,1994-03-10,"73420 Baker Burgs, Swat, Khyber Pakhtunkhwa",2012-08-30,Active,BEN-014666,Female,1994-03-10,False,2012-08-30,False,False,False,False,
30273-7324750-2,Richard Johnson,Male,2005-01-12,"353 Ashley Trail, Sialkot",2012-08-07,Active,BEN-005462,Male,2005-01-12,False,2012-08-07,False,False,False,False,
46180-0100770-7,Tiffany Coleman,Female,1953-03-21,"755 Richard Mount, Faisalabad, Punjab",2017-09-24,Active,BEN-001725,Female,1953-03-21,False,2017-09-24,False,False,False,False,
34438-6365414-2,Micheal  Anderson,Male,06-10-2001,"946 Pope Valley Apt. 174, Sibi, Balochistan",2016-07-26,,BEN-003441,Male,2001-10-06,False,2016-07-26,False,False,True,False,id_status_missing
57068-1242810-9,Vincent Armstrong,Male,16-07-1992,"Khyber Pakhtunkhwa, Peshawar, 396 Jill Highway",2012-04-13,Active,BEN-014091,Male,1992-07-16,False,2012-04-13,False,False,False,False,
82653-6741218-8,Gail Thompson,Female,2006-07-23,"345 Henry Key Suite 729, Sibi",2011-11-10,Active,BEN-010081,Female,2006-07-23,False,2011-11-10,False,False,False,False,
48183-7307091-4,Stephanie Martin,Female,21-11-1987,"69097 Miller Knoll, Hyderabad, Sindh",2013-10-22,Active,BEN-014729,Female,1987-11-21,False,2013-10-22,False,False,False,False,
67300-4197101-0,David Valdez,Male,1948-08-04,"2588 Melissa Springs, Sialkot",2020-01-21,Active,BEN-008983,Male,1948-08-04,False,2020-01-21,False,False,False,False,
88762-6929137-2,Wendy  James,Female,1968-01-25,"03546 Donald Branch Suite 439, Quetta, Balochistan",2024-10-12,Active,BEN-005301,Female,1968-01-25,False,2024-10-12,False,False,False,False,
28781-4023028-3,Jeremy Green,Male,1949-09-13,,2017-09-02,Active,BEN-009507,Male,1949-09-13,False,2017-09-02,False,True,False,False,address_missing
56496-4866896-6,Nancy Jones,Female,1991-10-05,"Balochistan, Gwadar, 0648 Mejia Forges Apt. 526",2012-06-09,Active,BEN-014600,Female,1991-10-05,False,2012-06-09,False,False,False,False,
10606-7866966-6,Natan Chapman,Male,1976-01-08,"Sindh, Karachi, 5791 Sanchez Springs",2012-10-23,Expired,BEN-012026,Male,1976-01-08,False,2012-10-23,False,False,False,False,
92335-7122262-6,Randy Price,Male,25-03-1977,"Sindh, Larkana, 20979 Catherine Spring Apt. 515",2022-09-05,Active,BEN-003013,Male,1977-03-25,False,2022-09-05,False,False,False,False,
96606-2715556-3,  Mark Golver,Male,1953-11-11,"4458 Tonya Vista, Larkana, Sindh",2021-09-26,Active,BEN-011080,Male,1953-11-11,False,2021-09-26,False,False,False,False,
99928-1670958-1,Zachary Leblanc,Male,1974-01-04,"Khyber Pakhtunkhwa, Mardan, 7542 Margaret Prairie Apt. 310",2018-07-07,Active,BEN-009352,Male,1974-01-04,False,2018-07-07,False,False,False,False,
40705-3227244-6,Ashley Vilelgas,Female,1941-05-20,"96469 Virginia Pike, Mardan",2014-09-27,Active,BEN-013122,Female,1941-05-20,False,2014-09-27,False,False,False,False,
77188-3194097-6,Johnathan Scott,Male,1990-01-26,"Balochistan, Quetta, 925 Rhodes Turnpike",2012-05-07,Active,BEN-002701,Male,1990-01-26,False,2012-05-07,False,False,False,False,
02817-9360536-9,Shirley Barker,Female,30-11-2003,"3066 Elizabeth Mountains, Sibi",2016-03-15,Active,BEN-014280,Female,2003-11-30,False,2016-03-15,False,False,False,False,
56975-8857865-6,Kelly Clark,Female,02-09-1942,"99594 Michael Gateway Suite 253, Sibi, Balochistan",2025-03-02,Expired,BEN-004370,Female,1942-09-02,False,2025-03-02,False,False,False,False,
62152-6487716-7,Bobby Tran,Male,1952-08-12,"Punjab, Erinmouth, 05022 Benjamin Trail",2019-12-12,Active,,Male,1952-08-12,False,2019-12-12,False,False,False,True,
46690-0948066-4,Isaiah Long Jr.,Male,1964-08-09,"6655 Rodgers Point, Sukkur",2019-04-27,Active,BEN-012117,Male,1964-08-09,False,2019-04-27,False,False,False,False,
23269-5860168-4,Danny Taylor,Male,1951-02-21,"Sindh, Larkana, 04376 Short Rue",2011-11-17,Active,BEN-013115,Male,1951-02-21,False,2011-11-17,False,False,False,False,
68477-6791425-1,Chelsea Sims  ,Female,1962-04-01,"99810 Cheryl Vista Apt. 280, Sibi",2017-12-31,Active,BEN-007753,Female,1962-04-01,False,2017-12-31,False,False,False,False,
80107-1972424-8,Madison Morton,Female,1975-07-25,"741 Roy Villages, Gujranwala",2024-09-12,Active,BEN-007029,Female,1975-07-25,False,2024-09-12,False,False,False,False,
73995-3318542-7,John Howard,Male,1981-11-24,"Punjab, Sialkot, 789 Cook Common Suite 370",2013-05-13,Expired,BEN-008478,Male,1981-11-24,False,2013-05-13,False,False,False,False,
63113-4604715-0,Curtis Conner,Male,1977-11-29,"Sindh, Sukkur, 84994 Alexandra Wall Suite 772",2011-12-31,Active,BEN-004219,Male,1977-11-29,False,2011-12-31,False,False,False,False,
36342-5336694-2,JENNIFER LOPEZ,Female,1988-05-26,"69648 Heather Harbor, South Jeffreyborough, Punjab",2012-06-30,Expired,,Female,1988-05-26,False,2012-06-30,False,False,False,True,
90544-8725728-8,Beth Gilbert,Female,1985-04-26,"66176 Melissa Green Apt. 445, Karachi",2022-12-19,Active,BEN-014466,Female,1985-04-26,False,2022-12-19,False,False,False,False,
74655-9829290-4,James Cannon,Male,10-09-1944,"253 Tammy Mountains, Karachi",2013-10-21,Active,BEN-009388,Male,1944-09-10,False,2013-10-21,False,False,False,False,
05894-0398363-0,Shannon Garrett,Female,1945-11-14,"673 Jennifer Garden Apt. 007, Larkana",2018-10-12,Active,BEN-010318,Female,1945-11-14,False,2018-10-12,False,False,False,False,
46641-9652450-7,Kyle Hurst,Male,1992-01-12,"Balochistan, Quetta, 5416 Madeline Forge Apt. 476",2012-01-26,Active,BEN-007694,Male,1992-01-12,False,2012-01-26,False,False,False,False,
26993-7427074-8,Donald Mendoza,Male,1995-12-18,"Punjab, Faisalabad, 32771 Johnson Plains Apt. 179",2013-12-08,Active,BEN-012025,Male,1995-12-18,False,2013-12-08,False,False,False,False,
81577-6507447-0,Rodney Webster,Male,1967-12-09,"2476 Carol Keys Suite 268, Quetta",2012-01-04,Active,BEN-002951,Male,1967-12-09,False,2012-01-04,False,False,False,False,
60875-4100715-5,Nicole Barnett,Female,1987-08-12,"710 Foster Ports Suite 793, Multan, Punjab",2015-01-27,Active,BEN-004782,Female,1987-08-12,False,2015-01-27,False,False,False,False,
00173-3477687-4,Christopher Pham,Male,1982-12-12,,2022-05-23,Active,BEN-007577,Male,1982-12-12,False,2022-05-23,False,True,False,False,address_missing
29969-5213436-6,Niole White,Female,11-03-2003,"3756 Megan Lodge, Rawalpindi",2017-09-01,Expired,BEN-006574,Female,2003-03-11,False,2017-09-01,False,False,False,False,
61302-7628544-0,bianca reeves,Female,1974-04-24,"Sindh, Karachi, 80487 Hernandez Forks Apt. 354",2019-10-14,Active,BEN-011315,Female,1974-04-24,False,2019-10-14,False,False,False,False,
19140-2002613-8,Natasha Rodriguez,Female,1961-02-05,,2013-02-22,Expired,,Female,1961-02-05,False,2013-02-22,False,True,False,True,address_missing
59117-9436238-2,Kimberly Cooper,Female,31-03-1989,"45265 Raven Highway Apt. 998, Mardan, Khyber Pakhtunkhwa",2017-06-18,Active,BEN-010855,Female,1989-03-31,False,2017-06-18,False,False,False,False,
17030-4277529-6,John Liu,Male,1979-04-24,"Punjab, Faisalabad, 26195 Wilson Lodge Suite 296",2012-01-06,Expired,BEN-012116,Male,1979-04-24,False,2012-01-06,False,False,False,False,
76488-8575797-0,JOSHUA DAVIS,Male,22-12-1953,"839 Mary Underpass, Port Laura, Punjab",2013-06-30,Active,,Male,1953-12-22,False,2013-06-30,False,False,False,True,
36217-8223367-3,Miranda Soto,Female,1962-11-08,"363 Banks Ridge Suite 908, Gwadar, Balochistan",2024-12-12,Active,BEN-007488,Female,1962-11-08,False,2024-12-12,False,False,False,False,
88419-0435103-8,Felicia  Friedman,Female,1950-04-19,"7078 Larry Run Suite 020, Sibi",2017-09-19,Active,BEN-011009,Female,1950-04-19,False,2017-09-19,False,False,False,False,
27137-5387021-5,Anne Hood DVM,Female,1946-02-24,"17132 Brandi Inlet Apt. 247, Abbottabad, Khyber Pakhtunkhwa",2014-11-28,Active,BEN-001397,Female,1946-02-24,False,2014-11-28,False,False,False,False,
41064-6434327-4,Thomas  Maxwell,Male,1993-08-21,"954 Green Land Suite 190, Mardan",2017-11-21,Active,BEN-014892,Male,1993-08-21,False,2017-11-21,False,False,False,False,
64544-6619319-5,Kari Miranda,Female,1980-01-30,"84220 Thornton Trail Apt. 924, Sialkot",2016-05-08,Expired,BEN-010147,Female,1980-01-30,False,2016-05-08,False,False,False,False,
57268-6152862-3,Pamela Mitchell,Female,10-11-1953,"319 George Center Suite 658, Sialkot, Punjab",2022-03-01,Active,BEN-014168,Female,1953-11-10,False,2022-03-01,False,False,False,False,
29345-1618020-8,John Smith,Male,1979-03-24,"9169 Ballard Ferry Suite 018, Bahawalpur, Punjab",2019-09-05,Active,BEN-011659,Male,1979-03-24,False,2019-09-05,False,False,False,False,
36705-0808073-3,Christopher Johns,Male,1999-08-23,"Punjab, Bahawalpur, 01095 Frye Port",2014-05-04,Active,BEN-000977,Male,1999-08-23,False,2014-05-04,False,False,False,False,
93707-6787279-1,Karen Gilbert,Female,1967-09-29,"0657 Thomas Drive, Rawalpindi",2013-09-30,Expired,BEN-007843,Female,1967-09-29,False,2013-09-30,False,False,False,False,
56495-7561580-9,JesSica Castro,Female,1976-09-14,"42161 Dustin Wells, Sukkur",2018-03-30,Active,BEN-009466,Female,1976-09-14,False,2018-03-30,False,False,False,False,
24723-5786199-1,Tanner Fisher  ,Male,1958-01-22,"9730 Brandy Center, Hyderabad, Sindh",2018-12-13,Expired,BEN-002120,Male,1958-01-22,False,2018-12-13,False,False,False,False,
72492-3087229-8,RickY Alvarado,Male,1973-12-13,"11979 Jennifer Crest Apt. 160, Gujranwala, Punjab",2020-01-18,Active,BEN-005060,Male,1973-12-13,False,2020-01-18,False,False,False,False,
63114-6740333-3,Rickey Rodriguez MD,Male,1943-09-28,"774 Kenneth Walk Suite 899, Peshawar",2018-12-13,Expired,BEN-008316,Male,1943-09-28,False,2018-12-13,False,False,False,False,
24440-3388639-1,James Henry,Male,1942-03-03,,2013-06-04,Active,,Male,1942-03-03,False,2013-06-04,False,True,False,True,address_missing
88510-5598051-6,Katherine Campbell,Female,2000-09-26,"Punjab, Rawalpindi, 13479 Dawson Parks Suite 968",2025-02-14,Active,BEN-008709,Female,2000-09-26,False,2025-02-14,False,False,False,False,
75477-4966810-8,Saah Flores,Female,08-09-2000,"87163 Brittany Station, Karachi, Sindh",2016-07-18,Active,BEN-002912,Female,2000-09-08,False,2016-07-18,False,False,False,False,
94830-4078463-9,Kathleen King,Female,1949-04-29,"Balochistan, Sibi, 124 Young Canyon Suite 049",2012-11-28,Expired,BEN-013564,Female,1949-04-29,False,2012-11-28,False,False,False,False,
42063-9452006-9,Cynthia Lambert,Female,17-02-2000,"275 Meyer Club, Stevenmouth, Punjab",2024-03-06,Active,,Female,2000-02-17,False,2024-03-06,False,False,False,True,
66463-2099534-2,Kristin Dawson,Female,1949-02-03,"8085 King Burgs Suite 922, Sibi",2015-09-04,Active,BEN-011287,Female,1949-02-03,False,2015-09-04,False,False,False,False,
19258-1454938-3,Tanya Miller,Female,2001-06-30,"Punjab, Bahawalpur, 349 Sharon Point Suite 474",2022-03-18,Active,BEN-006220,Female,2001-06-30,False,2022-03-18,False,False,False,False,
38180-4240347-4,Thomas Hodge,Male,09-06-1972,"85743 Ortiz Crossroad Suite 028, Lahore, Punjab",2017-04-19,Active,BEN-005800,Male,1972-06-09,False,2017-04-19,False,False,False,False,
85141-2353512-8,Patrick Johnson DDS,Male,1954-04-15,"4645 Andersen Plains, Sialkot",2019-09-13,Active,BEN-011548,Male,1954-04-15,False,2019-09-13,False,False,False,False,
61441-1258576-2,Anne Roberts,Female,1964-12-28,,2024-01-20,Active,BEN-014580,Female,1964-12-28,False,2024-01-20,False,True,False,False,address_missing
15457-7299662-2,Valerie Chan,Female,1995-09-24,"38035 Harris Views, Larkana, Sindh",2013-10-01,Active,BEN-003235,Female,1995-09-24,False,2013-10-01,False,False,False,False,
71517-4144041-3,Sherry Gibson,Female,1998-05-01,"751 Robinson Meadow, Mardan, Khyber Pakhtunkhwa",2016-10-19,Expired,BEN-000155,Female,1998-05-01,False,2016-10-19,False,False,False,False,
82125-5989179-4,Joseph Norman  ,Male,1941-12-13,"Balochistan, Sibi, 548 Gonzales Squares Apt. 222",2020-01-17,Expired,BEN-010619,Male,1941-12-13,False,2020-01-17,False,False,False,False,
31730-8014006-6,Maria Miller,Female,1978-02-21,"Sindh, Karachi, 4993 Cunningham Coves",2025-09-09,Active,BEN-001465,Female,1978-02-21,False,2025-09-09,False,False,False,False,
86192-2779646-6,Andrew Patterson,Male,1995-01-29,"854 Montoya Ville, Karachi, Sindh",2013-06-26,,BEN-013490,Male,1995-01-29,False,2013-06-26,False,False,True,False,id_status_missing
93084-3718544-3,Oscar Pierce,Male,1969-03-20,"Balochistan, Sibi, 616 Eric Drive",2012-07-10,Active,BEN-005087,Male,1969-03-20,False,2012-07-10,False,False,False,False,
66977-6081643-7,Robin Caldwell,Female,2005-04-12,"05003 Pena Pass Suite 590, Sibi, Balochistan",2015-08-12,Active,BEN-010736,Female,2005-04-12,False,2015-08-12,False,False,False,False,
48827-8256647-0,Jennifer Wilson,Female,1953-04-01,"775 Sullivan Forges Suite 018, Sukkur, Sindh",2016-03-08,Active,BEN-006907,Female,1953-04-01,False,2016-03-08,False,False,False,False,
07201-5808247-8,Brenda Smith,Female,1971-01-30,"380 Patrick Flat Apt. 676, Peshawar, Khyber Pakhtunkhwa",2012-02-22,Expired,BEN-002894,Female,1971-01-30,False,2012-02-22,False,False,False,False,
68734-7366040-1,Carolyn Osborne,Female,1977-01-12,"Khyber Pakhtunkhwa, Mardan, 76332 Nicole Parkway Suite 337",2011-11-03,Expired,BEN-001132,Female,1977-01-12,False,2011-11-03,False,False,False,False,
15033-1586664-2,Crystal Peterson,Female,2005-10-16,"Khyber Pakhtunkhwa, Peshawar, 93531 Alexis Lights",2025-05-08,Active,BEN-011520,Female,2005-10-16,False,2025-05-08,False,False,False,False,
29640-2359297-9,Kristy Schultz,Female,1950-04-14,"99211 Joseph Greens Apt. 506, Hyderabad, Sindh",2015-03-05,Active,BEN-002719,Female,1950-04-14,False,2015-03-05,False,False,False,False,
35781-1199725-2,Jason Daniel,Male,1992-07-15,"Khyber Pakhtunkhwa, Peshawar, 720 Gonzalez Inlet",2025-02-02,Active,BEN-000401,Male,1992-07-15,False,2025-02-02,False,False,False,False,
72036-6840138-4,Colleen Gomez,Female,1976-09-18,"2100 Carpenter Shore, Gwadar, Balochistan",2014-11-04,Expired,BEN-008213,Female,1976-09-18,False,2014-11-04,False,False,False,False,
00080-8086076-1,Mary Jackson,Female,1944-04-29,"92089 Christopher Extensions, Rawalpindi",2024-08-25,Active,BEN-012399,Female,1944-04-29,False,2024-08-25,False,False,False,False,
93418-8758169-5,Crystal Charles,Female,1971-08-03,"0649 Powell Greens, Sibi",2018-12-24,Active,BEN-006685,Female,1971-08-03,False,2018-12-24,False,False,False,False,
04012-6420568-6,Amy Aguilar,Female,1967-11-25,"Khyber Pakhtunkhwa, Swat, 206 Jerome Mews Apt. 992",2014-02-09,Active,BEN-013044,Female,1967-11-25,False,2014-02-09,False,False,False,False,
88098-5297316-0,Bradley Rogers,Male,1946-10-03,"Punjab, South Lisaside, 997 Martin Crossing Suite 878",2023-10-14,Active,,Male,1946-10-03,False,2023-10-14,False,False,False,True,
57525-4119857-9,Nicholas Harrison,Male,2003-10-12,"837 Hammond Square Apt. 365, Abbottabad, Khyber Pakhtunkhwa",2013-04-23,Active,BEN-013219,Male,2003-10-12,False,2013-04-23,False,False,False,False,
18101-4690159-5,Lisa Collier,Female,1970-01-17,"363 Lisa Turnpike, Peshawar, Khyber Pakhtunkhwa",2014-06-01,Active,BEN-013339,Female,1970-01-17,False,2014-06-01,False,False,False,False,
81548-6181922-6,Annette Jones,Female,1944-03-09,"7980 Philip Trail Apt. 023, Gwadar",2017-12-19,Active,BEN-008335,Female,1944-03-09,False,2017-12-19,False,False,False,False,
19474-4618366-6,Ryan Dixon,Male,1957-03-20,"Khyber Pakhtunkhwa, Abbottabad, 5564 Long Mews",2022-04-14,Expired,BEN-010876,Male,1957-03-20,False,2022-04-14,False,False,False,False,
60512-5156403-0,James Scott,Male,11-07-1996,"Punjab, Sialkot, 3175 Lloyd Green Suite 161",2015-07-01,Expired,BEN-002794,Male,1996-07-11,False,2015-07-01,False,False,False,False,
73661-6782191-2,Lauren Gutierrez,Female,1988-06-14,"759 Shepherd Hills Suite 772, Swat",2015-07-20,Active,BEN-003379,Female,1988-06-14,False,2015-07-20,False,False,False,False,
43520-8624173-7,Linda Shannon PhD  ,Female,2007-04-06,"35655 Bailey Landing, Faisalabad, Punjab",2019-05-16,Active,BEN-012277,Female,2007-04-06,False,2019-05-16,False,False,False,False,
71416-9775969-0,Mr. Dennis Patel,Male,1977-08-08,"4853 Michele Grove Apt. 759, Hyderabad, Sindh",2021-12-30,Expired,BEN-005212,Male,1977-08-08,False,2021-12-30,False,False,False,False,
93226-7827435-4,Mark Lee,Male,1989-06-30,"Balochistan, Gwadar, 963 Padilla Mills Apt. 191",2013-05-14,Active,BEN-006320,Male,1989-06-30,False,2013-05-14,False,False,False,False,
42271-2845749-2,Rebecca Landry,Female,1951-02-08,"0256 Reginald Bridge Suite 229, Rawalpindi, Punjab",2012-02-02,Active,BEN-000787,Female,1951-02-08,False,2012-02-02,False,False,False,False,
81594-6767937-6,Jason Barnes,Male,31-12-1941,"338 Gloria Centers Suite 611, Faisalabad, Punjab",2017-05-01,Active,BEN-014553,Male,1941-12-31,False,2017-05-01,False,False,False,False,
94235-2466773-5,Amanda Williams,Female,2001-07-31,"469 Powell Rd Suite 818, South Jacob",2022-11-28,Active,,Female,2001-07-31,False,2022-11-28,False,False,False,True,
74858-9800950-3,Joanne Morse,Female,24-11-1952,"28355 Penny Run, Gwadar",2021-07-28,Active,BEN-013653,Female,1952-11-24,False,2021-07-28,False,False,False,False,
41931-2998408-4,briana crosby,Female,1950-06-28,"2586 Annette Lock, Rawalpindi, Punjab",2013-02-28,Expired,BEN-011839,Female,1950-06-28,False,2013-02-28,False,False,False,False,
15482-7228990-8,Aaron Gaines,Male,1999-09-16,"Balochistan, Quetta, 1990 Kirby Lock",2014-12-25,Active,BEN-002242,Male,1999-09-16,False,2014-12-25,False,False,False,False,
40869-4326073-8,Kelly Evans,Female,1984-10-15,"76870 Rangel Parkways, South Bethton, Punjab",2020-07-05,Expired,,Female,1984-10-15,False,2020-07-05,False,False,False,True,
59884-2792222-5,Alisha Wolfe,Female,18-06-1964,"018 Bryan Passage Suite 843, Quetta",2019-01-14,Expired,BEN-011770,Female,1964-06-18,False,2019-01-14,False,False,False,False,
78667-5866360-8,Jon Murphy,Male,10-01-1976,"4635 Elizabeth Island Apt. 365, Faisalabad",2024-05-07,Active,BEN-013068,Male,1976-01-10,False,2024-05-07,False,False,False,False,
62001-2479398-6,Laura Patton,Female,1958-03-30,"38906 John Tunnel Suite 466, Port Cynthia, Punjab",2022-07-04,Active,,Female,1958-03-30,False,2022-07-04,False,False,False,True,
41758-8849450-5,April Rice,Female,1947-10-26,"Khyber Pakhtunkhwa, Swat, 66342 Murphy Fields Suite 170",2023-01-12,Active,BEN-005943,Female,1947-10-26,False,2023-01-12,False,False,False,False,
85334-9330675-0,Connie Ibarra,Female,1972-04-12,"6057 Huang Crossroad, Abbottabad, Khyber Pakhtunkhwa",2015-07-30,Active,BEN-004176,Female,1972-04-12,False,2015-07-30,False,False,False,False,
42515-6958942-5,Michael Luna,Male,1961-09-01,"55611 Thomas Rd, Gujranwala",2021-02-03,Active,BEN-009059,Male,1961-09-01,False,2021-02-03,False,False,False,False,
77110-3510523-2,Alan Barns,Male,05-11-1966,"Sindh, Karachi, 567 Johnson Crossing",2013-11-26,Active,BEN-014706,Male,1966-11-05,False,2013-11-26,False,False,False,False,
28407-0418948-8,elizabeth oconnell,Female,1978-07-21,"2896 Francis Squares, Mardan",2018-01-01,Active,BEN-000745,Female,1978-07-21,False,2018-01-01,False,False,False,False,
80101-2073954-4,Jennifer Davis,Female,1991-12-15,"Punjab, Shannonview, 80812 Emily Meadow Apt. 594",2022-06-27,Active,,Female,1991-12-15,False,2022-06-27,False,False,False,True,
76820-9314802-1,Erin Kelly DDS,Female,1976-03-25,"Punjab, Sialkot, 3196 Barry Square",2023-04-01,,BEN-007111,Female,1976-03-25,False,2023-04-01,False,False,True,False,id_status_missing
50685-9627227-6,  David Porter,Male,1974-04-15,"56308 James Centers, Karachi, Sindh",2017-06-26,Active,BEN-010796,Male,1974-04-15,False,2017-06-26,False,False,False,False,
76719-1973343-5,Jonathon Morris DS,Male,1961-02-08,"374 Lane Square Suite 688, Swat",2024-03-22,Active,BEN-004722,Male,1961-02-08,False,2024-03-22,False,False,False,False,
65754-2203194-3,Isaac Oliver,Male,1956-04-08,"38162 Patrick Grove Suite 918, Karachi, Sindh",2019-06-24,Active,BEN-002975,Male,1956-04-08,False,2019-06-24,False,False,False,False,
63649-6089884-1,Katherine Noavk,Female,1963-05-28,"Punjab, Gujranwala, 4998 Key Field Apt. 382",2017-12-22,Active,BEN-010460,Female,1963-05-28,False,2017-12-22,False,False,False,False,
91311-2460622-0,Daniel Wyatt,Male,1963-02-23,"742 Austin Keys, Sukkur, Sindh",2023-01-27,Active,BEN-014278,Male,1963-02-23,False,2023-01-27,False,False,False,False,
02740-2481342-9,Amanda Hughes,Female,1953-03-28,"51272 Stewart Key Apt. 375, Sibi",2019-03-06,Active,BEN-001429,Female,1953-03-28,False,2019-03-06,False,False,False,False,
79697-9135619-5,Sean Huang,Male,1944-07-13,"Balochistan, Quetta, 588 Jared Spur Suite 512",2017-09-08,Active,BEN-000312,Male,1944-07-13,False,2017-09-08,False,False,False,False,
82120-3150989-7,Jason Montgomery MD,Male,1951-09-10,"50227 Green Locks Apt. 338, Mardan",2023-01-12,,BEN-003307,Male,1951-09-10,False,2023-01-12,False,False,True,False,id_status_missing
54065-8910929-0,Billy Thomas DDS,Male,1963-12-24,"22719 Hammond Tunnel Suite 093, Sialkot, Punjab",2020-02-08,Active,BEN-006358,Male,1963-12-24,False,2020-02-08,False,False,False,False,
45822-5240124-9,Jose  Farley,Male,1948-06-03,"144 Carter Forest, Swat, Khyber Pakhtunkhwa",2014-08-31,Active,BEN-000521,Male,1948-06-03,False,2014-08-31,False,False,False,False,
64247-3349038-9,William Williams,Male,1983-10-17,"2609 Lin Row Suite 291, Sukkur, Sindh",2015-03-21,Expired,BEN-002258,Male,1983-10-17,False,2015-03-21,False,False,False,False,
29315-7406303-6,Justin  Spencer,Male,1970-08-29,"062 Larson Coves, Swat",2025-01-07,Active,BEN-011378,Male,1970-08-29,False,2025-01-07,False,False,False,False,
29499-4074103-8,MarIa Fitzgerald,Female,1990-04-22,"Balochistan, Sibi, 6349 Wilson Mill Suite 844",2019-11-23,Active,BEN-009879,Female,1990-04-22,False,2019-11-23,False,False,False,False,
27481-7535809-2,Lee Sloan,Male,10-04-1974,"Sindh, Hyderabad, 709 Andrea Estates Apt. 207",2012-08-13,Active,BEN-007174,Male,1974-04-10,False,2012-08-13,False,False,False,False,
17065-0485813-7,THOMAS COOK,Male,1980-12-23,"Sindh, Sukkur, 1185 Reid Mission Apt. 880",2012-02-26,Active,BEN-009225,Male,1980-12-23,False,2012-02-26,False,False,False,False,
67178-4840529-2,crystal bradley,Female,1965-06-15,"Punjab, Lahore, 234 Chen Expressway",2020-04-07,Expired,BEN-004797,Female,1965-06-15,False,2020-04-07,False,False,False,False,
42531-4258474-1,Brittany Richardson  ,Female,1987-06-29,"07487 Linda Glens Apt. 951, Multan, Punjab",2013-01-02,Expired,BEN-002732,Female,1987-06-29,False,2013-01-02,False,False,False,False,
91052-2150434-0,Debra Curry,Female,2006-04-10,"706 Fry Green, Gwadar, Balochistan",2024-10-25,Expired,BEN-003590,Female,2006-04-10,False,2024-10-25,False,False,False,False,
60304-4940433-1,Mattehw Mahoney,Male,1953-03-16,"2607 Mcpherson Trace Suite 484, Sukkur",2023-06-09,Active,BEN-007917,Male,1953-03-16,False,2023-06-09,False,False,False,False,
89880-7398882-1,AaronB owen,Male,1975-03-31,"489 Eric Track, Swat, Khyber Pakhtunkhwa",2025-06-28,Active,BEN-000008,Male,1975-03-31,False,2025-06-28,False,False,False,False,
00003-4395590-3,John Cortez,Male,1977-07-29,"Khyber Pakhtunkhwa, Mardan, 6629 Brenda Ranch Suite 883",2012-08-18,Active,BEN-005203,Male,1977-07-29,False,2012-08-18,False,False,False,False,
95289-6334941-8,Chelsea Conrad,Female,1968-05-19,"60895 Dunn Parkways Apt. 710, Peshawar, Khyber Pakhtunkhwa",2021-12-06,Active,BEN-005526,Female,1968-05-19,False,2021-12-06,False,False,False,False,
49074-2682783-4,Brian Mooney,Male,1999-01-02,"13835 Kelly Burg, Multan, Punjab",2012-05-04,Active,BEN-007305,Male,1999-01-02,False,2012-05-04,False,False,False,False,
92573-5885041-3,Regina Buce,Female,16-12-1977,"Punjab, Multan, 23286 Joseph Stravenue",2012-07-27,Expired,BEN-002645,Female,1977-12-16,False,2012-07-27,False,False,False,False,
