disbursement_id,beneficiary_id,bank_account_number,amount_pkr,disbursement_cycle,disbursement_date,payment_method,branch_or_agent_code,status,status_clean,disbursement_date_clean,disb_date_parse_failed,amount_pkr_clean,amount_flag,payment_method_missing,data_quality_flags,shared_bank_account_flag,orphaned_beneficiary_flag
DSB-0013363,BEN-004013,PK9208211040691997,8000,2025-06,2025-06-12,Cash Pickup,BR-247,Success,Success,2025-06-12,False,8000.0,False,False,,True,False
DSB-0017674,BEN-004539,PK6083206275967020,"Rs. 10,000",2025-02,2025-02-06,Bank Transfer,BR-209,Success,Success,2025-02-06,False,0.1,False,False,,True,False
DSB-0006223,BEN-001843,PK4803051907559814,10000,2025-02,2025-02-26,Cash Pickup,BR-231,Success,Success,2025-02-26,False,10000.0,False,False,,True,False
DSB-0013974,BEN-004201,PK9933914103828343,10000,2025-06,2025-06-20,Cash Pickup,BR-253,Pending,Pending,2025-06-20,False,10000.0,False,False,,True,False
DSB-0005324,BEN-001590,PK2390370958335716,10000,2025-07,2025-07-07,Mobile Wallet,BR-294,Success,Success,2025-07-07,False,10000.0,False,False,,True,False
DSB-0010748,BEN-003210,PK4637652481133161,8000,2025-03,2025-03-22,Bank Transfer,BR-295,SUCCESS,Success,2025-03-22,False,8000.0,False,False,,True,False
DSB-0010610,BEN-003172,PK2950321016108424,8000,2025-03,2025-03-15,Bank Transfer,BR-184,Reversed,Reversed,2025-03-15,False,8000.0,False,False,,True,False
DSB-0004532,BEN-001345,PK8736628159338939,8000,2025-07,2025-07-16,Bank Transfer,BR-282,Pending,Pending,2025-07-16,False,8000.0,False,False,,True,False
DSB-0010629,BEN-003178,PK0202773254664821,7500,2025-05,2025-05-17,Bank Transfer,BR-234,Success,Success,2025-05-17,False,7500.0,False,False,,True,False
DSB-0004477,BEN-001329,PK6124401184568073,6000,2025-02,2025-02-04,Mobile Wallet,BR-195,Success,Success,2025-02-04,False,6000.0,False,False,,True,False
DSB-0011658,BEN-003508,PK4098361856812711,5000,2025-03,2025-03-21,Mobile Wallet,BR-100,success,Success,2025-03-21,False,5000.0,False,False,,True,False
DSB-0008214,BEN-002450,PK8188212595163461,"Rs. 6,000",2025-03,2025-03-07,Mobile Wallet,BR-264,Success,Success,2025-03-07,False,0.6,False,False,,True,False
DSB-0003150,BEN-000954,PK3484174880499363,10000,2025-02,2025-02-28,Cash Pickup,BR-175,Success,Success,2025-02-28,False,10000.0,False,False,,True,False
DSB-0004070,BEN-001216,PK5086729886170451,5000,2025-03,2025-03-20,Mobile Wallet,BR-277,Success,Success,2025-03-20,False,5000.0,False,False,,True,False
DSB-0011422,BEN-003436,PK4552056883280151,7500,2025-06,2025-06-24,Mobile Wallet,BR-232,Reversed,Reversed,2025-06-24,False,7500.0,False,False,,True,False
DSB-0005422,BEN-001618,PK4994388724433274,5000,2025-04,2025-04-10,Mobile Wallet,BR-282,Success,Success,2025-04-10,False,5000.0,False,False,,True,False
DSB-0013084,BEN-003923,PK4271103926963809,"10,000",2025-07,2025-07-25,Cash Pickup,BR-256,Reversed,Reversed,2025-07-25,False,10000.0,False,False,,True,False
DSB-0014157,BEN-004254,PK0479079623464750,7500,2025-06,2025-06-10,Mobile Wallet,BR-114,Reversed,Reversed,2025-06-10,False,7500.0,False,False,,True,False
DSB-0003307,BEN-000999,PK3775282609890823,8000,2025-03,2025-03-17,Bank Transfer,BR-298,Reversed,Reversed,2025-03-17,False,8000.0,False,False,,True,False
DSB-0006848,BEN-002041,PK4682807837365213,8000,2025-02,,Bank Transfer,BR-204,Pending,Pending,,False,8000.0,False,False,,True,False
DSB-0014257,BEN-004286,PK7960783055141329,5000,2025-06,2025-06-08,,BR-217,Reversed,Reversed,2025-06-08,False,5000.0,False,True,payment_method_missing,True,False
DSB-0016971,BEN-002532,PK4146731960479692,7500,2025-02,2025-02-27,Bank Transfer,BR-108,Pending,Pending,2025-02-27,False,7500.0,False,False,,True,False
DSB-0011479,BEN-003449,PK6947120962737906,5000,2025-02,2025-02-12,Cash Pickup,BR-247,Pending,Pending,2025-02-12,False,5000.0,False,False,,True,False
DSB-0000031,BEN-000010,PK1271788441058714,5000,2025-06,2025-06-22,Mobile Wallet,BR-273,Success,Success,2025-06-22,False,5000.0,False,False,,True,False
DSB-0005868,BEN-001743,PK9693759622773159,8000,2025-07,2025-07-05,Bank Transfer,BR-257,Success,Success,2025-07-05,False,8000.0,False,False,,True,False
DSB-0002961,BEN-000892,PK6506609521926670,7500,2025-03,2025-03-27,Mobile Wallet,BR-230,Success,Success,2025-03-27,False,7500.0,False,False,,True,False
DSB-0012448,BEN-003746,PK2764171726515000,7500,2025-04,2025-04-13,Bank Transfer,BR-205,Success,Success,2025-04-13,False,7500.0,False,False,,True,False
DSB-0010764,BEN-003213,PK9805415270525085,7500,2025-02,2025-02-07,Mobile Wallet,BR-204,Success,Success,2025-02-07,False,7500.0,False,False,,True,False
DSB-0001731,BEN-000542,PK3063633282204985,8000,2025-07,2025-07-21,Mobile Wallet,BR-214,Success,Success,2025-07-21,False,8000.0,False,False,,True,False
DSB-0016674,BEN-004991,PK1356947950652504,5000,2025-05,2025-05-23,Bank Transfer,BR-253,Success,Success,2025-05-23,False,5000.0,False,False,,True,False
DSB-0009079,BEN-002716,PK9495452165968323,7500,2025-04,2025-04-27,Cash Pickup,BR-262,success,Success,2025-04-27,False,7500.0,False,False,,True,False
DSB-0004088,BEN-001219,PK3218580343414612,10000,2025-07,2025-07-25,Mobile Wallet,BR-151,Success,Success,2025-07-25,False,10000.0,False,False,,True,False
DSB-0002610,BEN-000786,PK8703584102553602,7500,2025-02,2025-02-01,Mobile Wallet,BR-215,Success,Success,2025-02-01,False,7500.0,False,False,,True,False
DSB-0014456,BEN-004340,PK7388784939520422,8000,2025-07,2025-07-09,Cash Pickup,BR-213,Success,Success,2025-07-09,False,8000.0,False,False,,True,False
DSB-0010489,BEN-003141,PK8401283224239173,10000,2025-04,2025-04-14,Bank Transfer,BR-193,Success,Success,2025-04-14,False,10000.0,False,False,,True,False
DSB-0006455,BEN-001922,PK5364105111313984,"8,000",2025-04,2025-04-16,Bank Transfer,BR-259,Success,Success,2025-04-16,False,8000.0,False,False,,True,False
DSB-0004452,BEN-001322,PK5877825493820313,10000,2025-04,2025-04-16,Mobile Wallet,BR-229,pending,Pending,2025-04-16,False,10000.0,False,False,,True,False
DSB-0008253,BEN-002464,PK7090398177052032,10000,2025-03,2025-03-07,Bank Transfer,BR-254,Success,Success,2025-03-07,False,10000.0,False,False,,True,False
DSB-0000671,BEN-000200,PK7347175991750704,10000,2025-07,2025-07-22,Bank Transfer,BR-101,Success,Success,2025-07-22,False,10000.0,False,False,,True,False
DSB-0009205,BEN-002751,PK4890841906918891,7500,2025-03,2025-03-01,Cash Pickup,BR-297,Pending,Pending,2025-03-01,False,7500.0,False,False,,True,False
DSB-0008776,BEN-002627,PK1318404714390267,10000,2025-07,2025-07-09,Mobile Wallet,BR-293,Success,Success,2025-07-09,False,10000.0,False,False,,True,False
DSB-0017167,BEN-003699,PK4228569147497315,6000,2025-04,2025-04-09,Mobile Wallet,BR-285,Success,Success,2025-04-09,False,6000.0,False,False,,True,False
DSB-0003959,BEN-001189,PK3158530646344994,5000,2025-07,2025-07-11,Mobile Wallet,BR-282,Success,Success,2025-07-11,False,5000.0,False,False,,True,False
DSB-0014754,BEN-004425,PK7204207194169839,8000,2025-04,2025-04-06,Bank Transfer,BR-253,Success,Success,2025-04-06,False,8000.0,False,False,,True,False
DSB-0009082,BEN-002717,PK1013318246142785,10000,2025-02,2025-02-21,Cash Pickup,BR-164,success,Success,2025-02-21,False,10000.0,False,False,,True,False
DSB-0002511,BEN-000762,PK7976624580541658,5000,2025-03,2025-03-27,Cash Pickup,BR-231,success,Success,2025-03-27,False,5000.0,False,False,,True,False
DSB-0017519,BEN-004055,PK6158206757280630,7500,2025-07,2025-07-25,Cash Pickup,BR-121,Success,Success,2025-07-25,False,7500.0,False,False,,True,False
DSB-0001777,BEN-000559,PK6354330497140268,5000,2025-05,2025-05-26,Bank Transfer,BR-250,Success,Success,2025-05-26,False,5000.0,False,False,,True,False
DSB-0008701,BEN-002599,PK6408840467269952,10000,2025-06,2025-06-03,Mobile Wallet,BR-152,success,Success,2025-06-03,False,10000.0,False,False,,True,False
DSB-0001039,BEN-000322,PK7082127184881199,10000,2025-04,2025-04-13,Cash Pickup,BR-113,Reversed,Reversed,2025-04-13,False,10000.0,False,False,,True,False
DSB-0001819,BEN-000569,PK2627832255816718,8000,2025-02,2025-02-19,Bank Transfer,BR-154,Pending,Pending,2025-02-19,False,8000.0,False,False,,True,False
DSB-0011467,BEN-003445,PK4072879309078424,5000,2025-07,2025-07-19,Cash Pickup,BR-246,Success,Success,2025-07-19,False,5000.0,False,False,,True,False
DSB-0003758,BEN-001133,PK7732346302764701,5000,2025-03,2025-03-02,Mobile Wallet,BR-264,SUCCESS,Success,2025-03-02,False,5000.0,False,False,,True,False
DSB-0005656,BEN-001673,PK1817787121314158,10000,2025-06,2025-06-19,Mobile Wallet,BR-244,Reversed,Reversed,2025-06-19,False,10000.0,False,False,,True,False
DSB-0014175,BEN-004259,PK4567525960914385,8000,2025-06,2025-06-17,Cash Pickup,BR-248,Success,Success,2025-06-17,False,8000.0,False,False,,True,False
DSB-0010308,BEN-003091,PK8900815625349246,8000,2025-02,2025-02-18,Bank Transfer,BR-268,Success,Success,2025-02-18,False,8000.0,False,False,,True,False
DSB-0013701,BEN-004116,PK8750109117450468,5000,2025-02,2025-02-22,Mobile Wallet,BR-153,Pending,Pending,2025-02-22,False,5000.0,False,False,,True,False
DSB-0012331,BEN-003708,PK4438536791663072,8000,2025-04,2025-04-27,Bank Transfer,BR-154,Success,Success,2025-04-27,False,8000.0,False,False,,True,False
DSB-0009018,BEN-002697,PK1228766848979568,6000,2025-05,2025-05-22,Cash Pickup,BR-104,Reversed,Reversed,2025-05-22,False,6000.0,False,False,,True,False
DSB-0017032,BEN-000117,PK5935000150125267,6000,2025-03,2025-03-01,Bank Transfer,BR-241,Success,Success,2025-03-01,False,6000.0,False,False,,True,False
DSB-0012192,BEN-003670,PK3231090925059201,8000,2025-03,2025-03-13,Cash Pickup,BR-225,Success,Success,2025-03-13,False,8000.0,False,False,,True,False
DSB-0000903,BEN-000280,PK3792688368457991,5000,2025-07,2025-07-17,Cash Pickup,BR-297,Success,Success,2025-07-17,False,5000.0,False,False,,True,False
DSB-0010228,BEN-003066,PK4069525454992837,7500,2025-04,2025-04-10,Cash Pickup,BR-289,Success,Success,2025-04-10,False,7500.0,False,False,,True,False
DSB-0012299,BEN-003696,PK0953410530683636,5000,2025-04,2025-04-18,Mobile Wallet,BR-245,Pending,Pending,2025-04-18,False,5000.0,False,False,,True,False
DSB-0008631,BEN-002582,PK5547124306324784,6000,2025-06,2025-06-08,Mobile Wallet,BR-280,pending,Pending,2025-06-08,False,6000.0,False,False,,True,False
DSB-0011369,BEN-003420,PK7457136786509797,7500,2025-04,2025-04-20,Cash Pickup,BR-179,reversed,Reversed,2025-04-20,False,7500.0,False,False,,True,False
DSB-0010330,BEN-003095,PK5897926786190907,10000,2025-07,2025-07-12,Bank Transfer,BR-171,Pending,Pending,2025-07-12,False,10000.0,False,False,,True,False
DSB-0006815,BEN-002032,PK2054144815996107,10000,2025-04,2025-04-07,Mobile Wallet,BR-257,SUCCESS,Success,2025-04-07,False,10000.0,False,False,,True,False
DSB-0003593,BEN-001088,PK2455019345478446,10000,2025-04,2025-04-27,Bank Transfer,BR-120,Pending,Pending,2025-04-27,False,10000.0,False,False,,True,False
DSB-0002190,BEN-000677,PK4068710991825910,"6,000",2025-05,2025-05-09,Cash Pickup,BR-225,Pending,Pending,2025-05-09,False,6000.0,False,False,,True,False
DSB-0012137,BEN-003651,PK8243294939077016,"Rs. 6,000",2025-04,2025-04-20,Mobile Wallet,BR-235,Success,Success,2025-04-20,False,0.6,False,False,,True,False
DSB-0008654,BEN-002587,PK9407857791466811,7500,2025-06,2025-06-09,Bank Transfer,BR-252,Success,Success,2025-06-09,False,7500.0,False,False,,True,False
DSB-0004809,BEN-001431,PK8636449061276783,6000,2025-06,2025-06-07,Cash Pickup,BR-119,Pending,Pending,2025-06-07,False,6000.0,False,False,,True,False
DSB-0011499,BEN-003452,PK0860641282288648,7500,2025-05,2025-05-04,Mobile Wallet,BR-157,Success,Success,2025-05-04,False,7500.0,False,False,,True,False
DSB-0014832,BEN-004445,PK4553061838947035,6000,2025-02,2025-02-18,Cash Pickup,BR-227,Succes,Success,2025-02-18,False,6000.0,False,False,,True,False
DSB-0016842,BEN-002029,PK6528105609286419,5000,2025-03,2025-03-21,Mobile Wallet,BR-125,success,Success,2025-03-21,False,5000.0,False,False,,True,False
DSB-0017810,BEN-004990,PK6792738618981888,8000,2025-02,2025-02-13,Cash Pickup,BR-142,Success,Success,2025-02-13,False,8000.0,False,False,,True,False
DSB-0017387,BEN-003296,PK9380049100475489,7500,2025-03,2025-03-16,Mobile Wallet,BR-130,Pending,Pending,2025-03-16,False,7500.0,False,False,,True,False
DSB-0008149,BEN-002431,PK0808071595424707,7500,2025-04,2025-04-24,Mobile Wallet,BR-117,Success,Success,2025-04-24,False,7500.0,False,False,,True,False
DSB-0002467,BEN-000749,PK7709449710193298,5000,2025-07,2025-07-20,Cash Pickup,BR-288,Reversed,Reversed,2025-07-20,False,5000.0,False,False,,True,False
DSB-0001530,BEN-000475,PK9388578880360864,8000,2025-02,2025-02-02,Mobile Wallet,BR-165,Success,Success,2025-02-02,False,8000.0,False,False,,True,False
DSB-0017707,BEN-001825,PK7262345704107796,"Rs. 7,500",2025-03,2025-03-27,Bank Transfer,BR-110,Reversed,Reversed,2025-03-27,False,0.75,False,False,,True,False
DSB-0000314,BEN-000097,PK0492580938934177,10000,2025-03,2025-03-12,Mobile Wallet,BR-228,Pending,Pending,2025-03-12,False,10000.0,False,False,,True,False
DSB-0012629,BEN-003801,PK2949580489869359,10000,2025-03,2025-03-04,Bank Transfer,BR-212,Success,Success,2025-03-04,False,10000.0,False,False,,True,False
DSB-0010625,BEN-003176,PK1730329834902367,6000,2025-06,2025-06-13,Mobile Wallet,BR-201,Success,Success,2025-06-13,False,6000.0,False,False,,True,False
DSB-0017587,BEN-002121,PK6606085435757622,7500,2025-03,2025-03-07,Bank Transfer,BR-193,Success,Success,2025-03-07,False,7500.0,False,False,,True,False
DSB-0001087,BEN-000337,PK5463738833371644,10000,2025-03,2025-03-07,Bank Transfer,BR-183,Success,Success,2025-03-07,False,10000.0,False,False,,True,False
DSB-0003941,BEN-001184,PK9769018808791537,10000,2025-07,2025-07-11,Cash Pickup,BR-258,Success,Success,2025-07-11,False,10000.0,False,False,,True,False
DSB-0001218,BEN-000384,PK1893295660284293,10000,2025-07,2025-07-28,Bank Transfer,BR-125,Success,Success,2025-07-28,False,10000.0,False,False,,True,False
DSB-0017790,BEN-001532,PK5340633703859023,7500,2025-04,2025-04-18,Mobile Wallet,BR-127,Success,Success,2025-04-18,False,7500.0,False,False,,True,False
DSB-0005781,BEN-001718,PK0391920263525858,8000,2025-06,2025-06-19,Mobile Wallet,BR-166,Success,Success,2025-06-19,False,8000.0,False,False,,True,False
DSB-0006028,BEN-001791,PK7390640027262527,6000,2025-04,2025-04-12,Cash Pickup,BR-291,SUCCESS,Success,2025-04-12,False,6000.0,False,False,,True,False
DSB-0017248,BEN-000327,PK1128272768729504,10000,2025-04,2025-04-28,Mobile Wallet,BR-259,Pending,Pending,2025-04-28,False,10000.0,False,False,,True,False
DSB-0003292,BEN-000994,PK8720872741022246,"Rs. 10,000",2025-06,2025-06-26,Cash Pickup,BR-138,Success,Success,2025-06-26,False,0.1,False,False,,True,False
DSB-0017574,BEN-003149,PK5172216520473607,"Rs. 5,000",2025-06,2025-06-24,Cash Pickup,BR-247,Success,Success,2025-06-24,False,0.5,False,False,,True,False
DSB-0017765,BEN-000985,PK7185453248440277,5000,2025-06,2025-06-05,Cash Pickup,BR-199,Reversed,Reversed,2025-06-05,False,5000.0,False,False,,True,False
DSB-0003738,BEN-001127,PK4070193678774041,10000,2025-05,2025-05-11,Cash Pickup,BR-112,Pending,Pending,2025-05-11,False,10000.0,False,False,,True,False
DSB-0009302,BEN-002779,PK0226067866261697,6000,2025-04,2025-04-15,Cash Pickup,BR-265,Success,Success,2025-04-15,False,6000.0,False,False,,True,False
DSB-0010174,BEN-003053,PK0536381743107427,10000,2025-02,,Bank Transfer,BR-107,Pending,Pending,,False,10000.0,False,False,,True,False
DSB-0003048,BEN-000917,PK9297493165896297,5000,2025-07,2025-07-16,Bank Transfer,BR-162,Success,Success,2025-07-16,False,5000.0,False,False,,True,False
DSB-0009778,BEN-002929,PK6344572303605020,6000,2025-02,2025-02-17,Cash Pickup,BR-201,Success,Success,2025-02-17,False,6000.0,False,False,,True,False
DSB-0006314,BEN-001872,PK0990234583164508,7500,2025-05,2025-05-25,Bank Transfer,BR-151,Success,Success,2025-05-25,False,7500.0,False,False,,True,False
DSB-0008884,BEN-002661,PK4587926951947686,5000,2025-04,2025-04-15,Mobile Wallet,BR-124,Pending,Pending,2025-04-15,False,5000.0,False,False,,True,False
DSB-0000610,BEN-000178,PK9123731058253996,5000,2025-05,2025-05-28,Cash Pickup,BR-253,success,Success,2025-05-28,False,5000.0,False,False,,True,False
DSB-0003183,BEN-000961,PK2524406016807295,6000,2025-07,2025-07-08,Cash Pickup,BR-115,Success,Success,2025-07-08,False,6000.0,False,False,,True,False
DSB-0010490,BEN-003141,PK8401283224239173,6000,2025-05,2025-05-16,Bank Transfer,BR-197,Success,Success,2025-05-16,False,6000.0,False,False,,True,False
DSB-0010224,BEN-003065,PK6250551314333941,7500,2025-06,2025-06-20,Mobile Wallet,BR-219,Success,Success,2025-06-20,False,7500.0,False,False,,True,False
DSB-0006836,BEN-002037,PK7667273113104499,5000,2025-02,2025-02-18,Cash Pickup,BR-133,Success,Success,2025-02-18,False,5000.0,False,False,,True,False
DSB-0011940,BEN-003596,PK5894193788610476,10000,2025-07,2025-07-05,Mobile Wallet,BR-101,Reversed,Reversed,2025-07-05,False,10000.0,False,False,,True,False
DSB-0000254,BEN-000080,PK5045190383052340,7500,2025-07,2025-07-05,Cash Pickup,BR-135,Success,Success,2025-07-05,False,7500.0,False,False,,True,False
DSB-0015405,BEN-004601,PK3194850543768522,6000,2025-06,2025-06-17,Cash Pickup,BR-215,Success,Success,2025-06-17,False,6000.0,False,False,,True,False
DSB-0006966,BEN-002078,PK5644318578711750,10000,2025-04,2025-04-06,Cash Pickup,BR-290,Success,Success,2025-04-06,False,10000.0,False,False,,True,False
DSB-0005301,BEN-001585,PK8223484206180192,6000,2025-06,2025-06-17,Bank Transfer,BR-145,Pending,Pending,2025-06-17,False,6000.0,False,False,,True,False
DSB-0011842,BEN-003566,PK6067340911237380,6000,2025-04,2025-04-20,Cash Pickup,BR-146,Succes,Success,2025-04-20,False,6000.0,False,False,,True,False
DSB-0009021,BEN-002698,PK3128488942685841,10000,2025-02,2025-02-28,Cash Pickup,BR-223,Success,Success,2025-02-28,False,10000.0,False,False,,True,False
DSB-0005581,BEN-001654,PK1280374801921471,8000,2025-02,2025-02-17,Mobile Wallet,BR-263,Reversed,Reversed,2025-02-17,False,8000.0,False,False,,True,False
DSB-0011114,BEN-003337,PK1471436989027521,"7,500",2025-04,2025-04-02,Cash Pickup,BR-202,Pending,Pending,2025-04-02,False,7500.0,False,False,,True,False
DSB-0009724,BEN-002911,PK5560774217054646,8000,2025-03,2025-03-17,Bank Transfer,BR-120,Success,Success,2025-03-17,False,8000.0,False,False,,True,False
DSB-0009276,BEN-002774,PK2321157119126727,8000,2025-06,2025-06-28,Bank Transfer,BR-121,Success,Success,2025-06-28,False,8000.0,False,False,,True,False
DSB-0015697,BEN-004693,PK7900731621133019,"Rs. 6,000",2025-02,,Bank Transfer,BR-289,Reversed,Reversed,,False,0.6,False,False,,True,False
DSB-0006922,BEN-002062,PK0314300549537449,10000,2025-03,2025-03-23,Bank Transfer,BR-166,Reversed,Reversed,2025-03-23,False,10000.0,False,False,,True,False
DSB-0012541,BEN-003777,PK7298656588274388,"Rs. 8,000",2025-05,2025-05-09,Cash Pickup,BR-243,Success,Success,2025-05-09,False,0.8,False,False,,True,False
DSB-0017553,BEN-002469,PK3035034330195983,10000,2025-07,2025-07-21,Cash Pickup,BR-106,Success,Success,2025-07-21,False,10000.0,False,False,,True,False
DSB-0009395,BEN-002805,PK2427036367025290,6000,2025-06,2025-06-15,Mobile Wallet,BR-188,Success,Success,2025-06-15,False,6000.0,False,False,,True,False
DSB-0014913,BEN-004464,PK4762783006584882,5000,2025-07,2025-07-04,Bank Transfer,BR-268,Success,Success,2025-07-04,False,5000.0,False,False,,True,False
DSB-0004420,BEN-001316,PK6247816404692536,5000,2025-06,2025-06-16,Mobile Wallet,BR-145,success,Success,2025-06-16,False,5000.0,False,False,,True,False
DSB-0010267,BEN-003075,PK3604063535704841,"Rs. 8,000",2025-05,,Mobile Wallet,BR-116,Success,Success,,False,0.8,False,False,,True,False
DSB-0016628,BEN-004970,PK6875002977161376,200000.0,2025-05,2025-05-19,Mobile Wallet,BR-190,Pending,Pending,2025-05-19,False,,True,False,amount_flag,True,False
DSB-0005456,BEN-001627,PK4042029905164921,10000,2025-02,2025-02-20,Mobile Wallet,BR-171,Reversed,Reversed,2025-02-20,False,10000.0,False,False,,True,False
DSB-0016719,BEN-000648,PK5639720739348421,5000,2025-06,2025-06-24,Mobile Wallet,BR-175,Pending,Pending,2025-06-24,False,5000.0,False,False,,True,False
DSB-0008183,BEN-002439,PK2587282421910940,"Rs. 5,000",2025-05,2025-05-21,Bank Transfer,BR-206,Pending,Pending,2025-05-21,False,0.5,False,False,,True,False
DSB-0012409,BEN-003732,PK1612733545966177,5000,2025-06,2025-06-11,Bank Transfer,BR-176,Success,Success,2025-06-11,False,5000.0,False,False,,True,False
DSB-0003587,BEN-001086,PK1041852761652886,7500,2025-03,2025-03-14,Bank Transfer,BR-199,Success,Success,2025-03-14,False,7500.0,False,False,,True,False
DSB-0018260,BEN-002156,PK1328251221078746,10000,2025-06,2025-06-27,Bank Transfer,BR-250,Success,Success,2025-06-27,False,10000.0,False,False,,True,False
DSB-0001514,BEN-000470,PK6848588256559772,6000,2025-02,2025-02-26,Mobile Wallet,BR-143,Success,Success,2025-02-26,False,6000.0,False,False,,True,False
DSB-0009194,BEN-002748,PK8200916333872032,5000,2025-03,2025-03-27,Bank Transfer,BR-106,Pending,Pending,2025-03-27,False,5000.0,False,False,,True,False
DSB-0001488,BEN-000463,PK8156492262371473,6000,2025-03,2025-03-23,Cash Pickup,BR-269,Success,Success,2025-03-23,False,6000.0,False,False,,True,False
DSB-0004312,BEN-001288,PK2745529545459245,6000,2025-03,2025-03-26,Mobile Wallet,BR-155,SUCCESS,Success,2025-03-26,False,6000.0,False,False,,True,False
DSB-0018309,BEN-003716,PK7748017107790616,10000,2025-04,2025-04-27,Cash Pickup,BR-109,Success,Success,2025-04-27,False,10000.0,False,False,,True,False
DSB-0017903,BEN-001460,PK8026447084959114,7500,2025-03,2025-03-14,Bank Transfer,BR-165,Success,Success,2025-03-14,False,7500.0,False,False,,True,False
DSB-0018346,BEN-000948,PK4458492672175716,7500,2025-07,2025-07-05,Bank Transfer,BR-148,Pending,Pending,2025-07-05,False,7500.0,False,False,,True,False
DSB-0011854,BEN-003570,PK4390075440564316,"10,000",2025-06,2025-06-07,Cash Pickup,BR-112,Success,Success,2025-06-07,False,10000.0,False,False,,True,False
DSB-0000420,BEN-000128,PK4543912430477614,10000,2025-04,2025-04-10,Cash Pickup,BR-242,SUCCESS,Success,2025-04-10,False,10000.0,False,False,,True,False
DSB-0009515,BEN-002843,PK8470070132442977,6000,2025-03,2025-03-10,Bank Transfer,BR-227,Reversed,Reversed,2025-03-10,False,6000.0,False,False,,True,False
DSB-0010060,BEN-003015,PK3410126918489369,"6,000",2025-03,2025-03-09,Cash Pickup,BR-116,Reversed,Reversed,2025-03-09,False,6000.0,False,False,,True,False
DSB-0017904,BEN-001460,PK8026447084959114,8000,2025-04,2025-04-01,Cash Pickup,BR-173,Success,Success,2025-04-01,False,8000.0,False,False,,True,False
DSB-0012648,BEN-003807,PK9300041276820160,7500,2025-05,2025-05-13,Mobile Wallet,BR-190,Success,Success,2025-05-13,False,7500.0,False,False,,True,False
DSB-0007534,BEN-002246,PK4341962144274093,5000,2025-07,2025-07-23,Cash Pickup,BR-178,Pending,Pending,2025-07-23,False,5000.0,False,False,,True,False
DSB-0012594,BEN-003791,PK8099675061945810,8000,2025-03,2025-03-27,Mobile Wallet,BR-256,Pending,Pending,2025-03-27,False,8000.0,False,False,,True,False
DSB-0002693,BEN-000809,PK6565014915987328,6000,2025-04,2025-04-12,Mobile Wallet,BR-275,Pending,Pending,2025-04-12,False,6000.0,False,False,,True,False
DSB-0001169,BEN-000371,PK2852815139205804,6000,2025-06,2025-06-24,Cash Pickup,BR-146,Reversed,Reversed,2025-06-24,False,6000.0,False,False,,True,False
DSB-0000564,BEN-000164,PK3310802207079946,7500,2025-04,2025-04-12,Cash Pickup,BR-140,Pending,Pending,2025-04-12,False,7500.0,False,False,,True,False
DSB-0012201,BEN-003671,PK4275412206846788,"8,000",2025-07,2025-07-27,Mobile Wallet,BR-176,Success,Success,2025-07-27,False,8000.0,False,False,,True,False
DSB-0005672,BEN-001677,PK4517042758486144,10000,2025-05,2025-05-23,Bank Transfer,BR-287,Reversed,Reversed,2025-05-23,False,10000.0,False,False,,True,False
DSB-0004360,BEN-001302,PK8587736534044977,"6,000",2025-03,2025-03-03,Cash Pickup,BR-269,Success,Success,2025-03-03,False,6000.0,False,False,,True,False
DSB-0014108,BEN-004239,PK9307129474165600,8000,2025-02,2025-02-24,Mobile Wallet,BR-114,Success,Success,2025-02-24,False,8000.0,False,False,,True,False
DSB-0000393,BEN-000119,PK4907165620548503,7500,2025-04,2025-04-01,Bank Transfer,BR-295,Success,Success,2025-04-01,False,7500.0,False,False,,True,False
DSB-0003857,BEN-001157,PK8089094608675992,"10,000",2025-06,2025-06-22,Mobile Wallet,BR-118,Reversed,Reversed,2025-06-22,False,10000.0,False,False,,True,False
DSB-0012710,BEN-003822,PK9072686495498592,7500,2025-07,2025-07-22,Cash Pickup,BR-229,Success,Success,2025-07-22,False,7500.0,False,False,,True,False
DSB-0002116,BEN-000659,PK4076701123803530,"Rs. 5,000",2025-04,2025-04-06,Bank Transfer,BR-236,Success,Success,2025-04-06,False,0.5,False,False,,True,False
DSB-0013944,BEN-004192,PK3701742905946738,7500,2025-06,2025-06-08,Bank Transfer,BR-193,Success,Success,2025-06-08,False,7500.0,False,False,,True,False
DSB-0006073,BEN-001803,PK4074123279389167,7500,2025-07,2025-07-21,Bank Transfer,BR-288,Reversed,Reversed,2025-07-21,False,7500.0,False,False,,True,False
DSB-0011602,BEN-003488,PK0682850597534095,7500,2025-05,2025-05-19,Bank Transfer,BR-137,Pending,Pending,2025-05-19,False,7500.0,False,False,,True,False
DSB-0013597,BEN-004077,PK6698954302960721,5000,2025-07,,Mobile Wallet,BR-142,pending,Pending,,False,5000.0,False,False,,True,False
DSB-0012922,BEN-003883,PK2382027988367714,7500,2025-03,2025-03-26,Bank Transfer,BR-150,Success,Success,2025-03-26,False,7500.0,False,False,,True,False
DSB-0014332,BEN-004308,PK3635402015225262,7500,2025-06,2025-06-18,Mobile Wallet,BR-281,Success,Success,2025-06-18,False,7500.0,False,False,,True,False
DSB-0004536,BEN-001346,PK4153401664706157,"Rs. 10,000",2025-05,2025-05-21,Cash Pickup,BR-267,Success,Success,2025-05-21,False,0.1,False,False,,True,False
